Pillar,Sub-Pillar,Indicator,Country Name,data_col,new_rank_score,higher_is_better
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Kyrgyzstan,1.5641293013555786e-05,3.517975663482429,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Kyrgyzstan,24.92,2.419380677126342,True
Business,Startup Environment,Time required to start a business (days),Lao People's Democratic Republic (the),173.0,1.276013996538491,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Lao People's Democratic Republic (the),1.0308490512615118,4.926349625509403,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Lao People's Democratic Republic (the),0.0,1.0,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Lao People's Democratic Republic (the),4.332755632582323e-06,2.155030057938657,True
,Connectivity Technology,ISP internet download speed average ,Lao People's Democratic Republic (the),47.58,3.6601958747588665,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Lao People's Democratic Republic (the),31.18,3.0487571033075915,True
Business,Startup Environment,Time required to start a business (days),Late-demographic dividend,11.26875,4.050875,False
Business,Startup Environment,Time required to start a business (days),Latin America & Caribbean,28.0909090909091,1.9777146512152912,False
Business,Startup Environment,Time required to start a business (days),Latin America & Caribbean (excluding high income),33.42,1.95190932350064,False
Business,Startup Environment,Time required to start a business (days),Latin America & the Caribbean (IDA & IBRD countries),29.8,1.9694386334562424,False
,Connectivity Technology,ISP internet download speed average ,Latvia,133.08,5.049439893020182,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Latvia,1100.4899999999998,4.17949091762732,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Latvia,6.442261233693027e-05,5.001228676837202,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Latvia,1.5675438990668933e-06,3.0046434147594088,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Latvia,-8.899999999999999,2.980803918257052,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Latvia,5.225146330222978e-07,3.0509260166922325,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Latvia,1.881052678880272e-05,4.238610092820387,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Latvia,44.55,4.011879406029698,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Latvia,13.184521242692796,1.9777856454060725,False
Business,Startup Environment,Time required to start a business (days),Latvia,5.5,5.228461538461539,False
Business,Startup Environment,"Amount invested into startups yearly from private, public, blended sources (respectively)",Latvia,3.381549592177449,2.0147765448279005,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Latvia,17.59999999999998,3.96556383656547,True
Business,Startup Environment,Time required to start a business (days),Least developed countries: UN classification,26.2173913043478,1.9867868815987075,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Lebanon,7.472043568753496,2.876781416173295,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Lebanon,-56.21000000000001,1.6741849580374435,True
,Connectivity Technology,ISP internet download speed average ,Lebanon,16.55,1.9171787709497208,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Lebanon,-8799.08,1.8259699855046867,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Lebanon,-41796.52999999999,1.8804356162971405,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Lebanon,1.458638340688031e-07,2.034501964314313,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Lebanon,4.375915022064093e-07,2.3364136814637506,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Lebanon,0.0002932551319648,5.019144097806924,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Lebanon,1.458638340688031e-07,2.2278721467935974,True
Business,Startup Environment,Time required to start a business (days),Lebanon,15.0,3.3712499999999994,False
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Lebanon,39.07,3.617830394871048,True
,Connectivity Technology,ISP internet download speed average ,Lesotho,23.87,2.5210870642656533,True
Business,Startup Environment,Time required to start a business (days),Lesotho,15.0,3.3712499999999994,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Lesotho,0.8402372830087217,4.987178649823349,False
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Lesotho,6.587615283267457e-05,5.001342475303959,True
,Connectivity Technology,ISP internet download speed average ,Liberia,18.45,2.077852304642326,True
Business,Startup Environment,Time required to start a business (days),Liberia,18.0,2.884604185623294,False
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Liberia,1.0382059800664452e-05,3.12652356637651,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Libya,17.41,1.750957039557635,True
,Connectivity Technology,ISP internet download speed average ,Libya,16.31,1.8987430167597763,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Libya,10.187320075554988,2.401254152035314,False
Business,Startup Environment,Time required to start a business (days),Libya,35.0,1.9442584092106256,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Libya,1147.4400000000005,4.186176798803459,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Libya,49.85,4.008325148887264,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Libya,0.0,1.0,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Libya,10.94,4.568589272593681,True
Business,Startup Environment,Time required to start a business (days),Liechtenstein,46.0,1.8909925502295133,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Liechtenstein,7.682827700133728,2.839866722193559,False
,Connectivity Technology,ISP internet download speed average ,Liechtenstein,207.44,5.61520635115818,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Liechtenstein,0.0125,5.974816715214944,True
Business,Startup Environment,Time required to start a business (days),Lithuania,5.5,5.228461538461539,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Lithuania,7.160000000000001,4.339456282145481,True
Infrastructure,Innovation Ecosystem,Angel Ecosystem size,Lithuania,1.12736061259702,3.281763454128852,True
,Connectivity Technology,ISP internet download speed average ,Lithuania,132.18,5.042592262407968,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Lithuania,6.386715631486508e-05,5.001185189886651,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Lithuania,4821.679999999999,4.709404318560974,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Lithuania,29.58850681647404,1.693994502439673,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Lithuania,1.1452552254953856e-05,4.110343527763358,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Lithuania,63.33,4.70905204739763,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Lithuania,2.505245805771156e-06,4.189649951239929,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Lithuania,5.726276127476928e-06,4.003756576973673,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Lithuania,811.65,4.3068049315641,True
Business,Startup Environment,"Amount invested into startups yearly from private, public, blended sources (respectively)",Lithuania,1.7478656640476862,1.4409411423770149,True
Business,Startup Environment,Time required to start a business (days),Low & middle income,23.3601503759398,2.256895947785761,False
Business,Startup Environment,Time required to start a business (days),Low income,22.0769230769231,2.407170154686078,False
Business,Startup Environment,Time required to start a business (days),Lower middle income,24.5418181818182,2.118515013648773,False
Business,Startup Environment,"Amount invested into startups yearly from private, public, blended sources (respectively)",Luxembourg,27.915468281706804,3.893443139020668,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Luxembourg,221.43,5.99,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Luxembourg,0.0002741931061401,5.78708013730787,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Luxembourg,0.0005612894172751,5.99,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Luxembourg,22377.769999999997,5.99,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Luxembourg,0.0008230452674897,5.060621652303853,True
Business,Startup Environment,Time required to start a business (days),Luxembourg,16.5,3.106071428571428,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Luxembourg,82524.26,5.99,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Luxembourg,6.61289255985071e-05,5.929608817033476,True
,Connectivity Technology,ISP internet download speed average ,Luxembourg,168.89,5.3218995066017,True
Infrastructure,Innovation Ecosystem,Angel Ecosystem size,Luxembourg,5.419346097828875,5.267900087648049,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Luxembourg,110.72,5.330925192223752,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Luxembourg,11.700604958285556,2.13623207478326,False
,Connectivity Technology,ISP internet download speed average ,"China, Macao Special Administrative Region",168.82,5.321366913109639,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,"China, Macao Special Administrative Region",66.67,4.833043347832608,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",North Macedonia,-10149.2,2.5530630387136144,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",North Macedonia,-424.34,2.98686204774256,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",North Macedonia,-24.03,1.9598369916074887,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Madagascar,0.5055790832399487,5.389522420490658,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Madagascar,12.060000000000002,3.9532591332908567,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Madagascar,0.0,1.0,True
,Connectivity Technology,ISP internet download speed average ,Madagascar,44.65,3.5525871791066925,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Madagascar,-18.16,2.2066610369869952,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Madagascar,1.7188037126160192e-06,1.414111827969158,True
Business,Startup Environment,Time required to start a business (days),Madagascar,8.0,4.77,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Madagascar,-4166.42,3.2690864108314077,True
,Connectivity Technology,ISP internet download speed average ,Malawi,11.08,1.4969972067039106,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Malawi,-22.89,3.8756328915132863,True
Business,Startup Environment,Time required to start a business (days),Malawi,37.0,1.9345737075776963,False
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Malawi,1.0606703436571914e-05,3.1432441069606245,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Malawi,9.49,4.480694342395298,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Malawi,0.4966033636775413,5.400253108748633,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Malawi,-190.9099999999999,3.984427711314184,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Malaysia,0.0,1.0,True
People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),Malaysia,9.17,1.607818021201414,False
,Connectivity Technology,ISP internet download speed average ,Malaysia,100.94,4.62746279740653,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Malaysia,-12629.569999999996,2.311546402399227,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Malaysia,8.651054109315584,2.6703009139706806,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Malaysia,6.322420470445048e-06,4.020913429947481,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Malaysia,2.130573733069548e-05,3.9395881908464734,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Malaysia,0.0,1.0,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Malaysia,-8.95,2.9766238811011654,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Malaysia,28.02,2.736164327002477,True
Business,Startup Environment,Time required to start a business (days),Malaysia,17.5,2.943157415832575,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Malaysia,-3809.3,1.9599867173772028,True
,Connectivity Technology,ISP internet download speed average ,Maldives,23.85,2.519451511647117,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Maldives,1.8833916870857717e-06,3.0802863429973355,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Maldives,5.557292495310263,3.4341683205105555,False
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Maldives,1.8833916870857717e-06,4.006984005321646,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Maldives,56.83,4.467751612419379,True
Business,Startup Environment,Time required to start a business (days),Maldives,12.0,3.901607142857143,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Mali,24.62999999999999,3.9811779275439054,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Mali,1.64,4.004849375459221,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Mali,8.195444971684738e-07,1.1274218493491317,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Mali,-113.49000000000086,4.0066149638422575,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Mali,0.592568187562053,5.285524857528624,False
,Connectivity Technology,ISP internet download speed average ,Mali,20.18,2.219327606145713,True
Business,Startup Environment,Time required to start a business (days),Mali,11.0,4.109999999999999,False
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Malta,51.77,4.279908504574771,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Malta,0.0,1.0,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Malta,18996.79,5.159544458019185,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Malta,14.550196559962687,1.954159279882533,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Malta,7.538755153135924e-05,5.026711399257056,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Malta,25.51,5.037053621436783,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Malta,0.0,1.0,True
,Connectivity Technology,ISP internet download speed average ,Malta,138.5,5.090677846262623,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Malta,0.003125,5.240842925719145,True
Business,Startup Environment,Time required to start a business (days),Malta,20.5,2.591838034576889,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Malta,2717.6600000000003,5.008106519162339,True
Business,Startup Environment,Time required to start a business (days),Marshall Islands,17.0,3.0176785714285703,False
,Connectivity Technology,ISP internet download speed average ,Marshall Islands,29.41,2.9741351396001985,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Martinique,,0.0,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Mauritania,1.9404288347724846e-06,1.4847674303152247,True
,Connectivity Technology,ISP internet download speed average ,Mauritania,10.7,1.4678072625698322,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Mauritania,1.0968543936545898,4.905285655461372,False
Business,Startup Environment,Time required to start a business (days),Mauritania,6.0,5.1523076923076925,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Mauritius,8.690568363170952,2.663380769748452,False
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Mauritius,0.0004926108374384,5.034751763151359,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Mauritius,-338.21,3.175286495023916,True
Business,Startup Environment,Time required to start a business (days),Mauritius,4.5,5.380769230769231,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Mauritius,-3203.82,3.442293756768085,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Mauritius,-13.94,2.5594561729437597,True
,Connectivity Technology,ISP internet download speed average ,Mauritius,23.25,2.470384933091029,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Mauritius,39.35,3.6380256447617674,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Mauritius,7.900697710614824e-06,4.048426463510316,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Mexico,-2323.4100000000003,2.1603445729107134,True
Business,Startup Environment,Time required to start a business (days),Mexico,8.4,4.682,False
,Connectivity Technology,ISP internet download speed average ,Mexico,51.1,3.7894732156106254,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Mexico,1.724468647901903e-06,3.134500796199726,True
People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),Mexico,9.01,1.6777826855123674,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Mexico,7.429454329575977,2.8842400835823314,False
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Mexico,34.35,3.27739618242751,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Mexico,-10999.810000000003,2.470238110974857,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Mexico,-4.590000000000001,3.4017391304347826,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Mexico,1.0288330461174411e-06,1.194144467914385,True
,Connectivity Technology,ISP internet download speed average ,Micronesia (Federated States of),14.89,1.7896648044692736,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Micronesia (Federated States of),1.7388129124246876,4.700420495745611,False
Business,Startup Environment,Time required to start a business (days),Micronesia (Federated States of),16.0,3.194464285714285,False
Business,Startup Environment,Time required to start a business (days),Middle East & North Africa,19.5190476190476,2.706713895749385,False
Business,Startup Environment,Time required to start a business (days),Middle East & North Africa (IDA & IBRD countries),23.3333333333333,2.260036396724302,False
Business,Startup Environment,Time required to start a business (days),Middle East & North Africa (excluding high income),24.8846153846154,2.0783712465878086,False
Business,Startup Environment,Time required to start a business (days),Middle income,23.6719626168224,2.2203807199408194,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Republic of Moldova (the),-43.580000000000005,1.7862976113621691,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Republic of Moldova (the),39.3,3.634419350138424,True
,Connectivity Technology,ISP internet download speed average ,Republic of Moldova (the),196.46,5.531665257689174,True
Business,Startup Environment,Time required to start a business (days),Republic of Moldova (the),4.0,5.456923076923077,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Republic of Moldova (the),-1268.63,2.6194082736185,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Republic of Moldova (the),-19651.47,1.973872431653251,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Monaco,2.5662740267405757e-05,5.311902369235694,True
,Connectivity Technology,ISP internet download speed average ,Monaco,256.7,5.99,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Monaco,0.0002053019221392,5.5759474935006095,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Monaco,0.0003079528832088,5.487766498500246,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Mongolia,1.9264667636321605e-06,1.480316226693454,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Mongolia,4.270516476262639,3.87467210863236,False
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Mongolia,22.7,2.192522708505367,True
Business,Startup Environment,Time required to start a business (days),Mongolia,12.0,3.901607142857143,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Mongolia,0.0,1.0,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Mongolia,-3344.38,3.4170018135467477,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Mongolia,-60.02,3.7931647267865,True
,Connectivity Technology,ISP internet download speed average ,Mongolia,49.08,3.7152856506900136,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Mongolia,0.2199999999999997,3.8618260869565217,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Montenegro,9.972366893028672,2.4388989733080093,False
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Montenegro,7.434944237918216e-05,5.00200585369734,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Montenegro,1.6076446719440282e-06,3.105090789447473,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Montenegro,31.55,3.0754436835203265,True
Business,Startup Environment,Time required to start a business (days),Montenegro,12.0,3.901607142857143,False
,Connectivity Technology,ISP internet download speed average ,Montenegro,48.86,3.7072058168867783,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Morocco,9.32227959567409e-07,2.765971269304073,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Morocco,0.8209033306947026,5.012544711228294,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Morocco,-44731.02000000001,1.868054100948148,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Morocco,1.4531788781491963e-06,2.925284664660854,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Morocco,-47.73999999999998,1.7493705616526791,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Morocco,1.0967387759616577e-07,2.137185632264452,True
,Connectivity Technology,ISP internet download speed average ,Morocco,27.52,2.819575417148521,True
Business,Startup Environment,Time required to start a business (days),Morocco,9.0,4.550000000000001,False
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Morocco,4.4812906116961685e-06,2.183544615156742,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Morocco,39.56,3.653172082179805,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Morocco,-12313.51,1.7315785648419066,True
,Connectivity Technology,ISP internet download speed average ,Mozambique,9.36,1.3648743016759777,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Mozambique,1.2716498385004705e-06,1.2715561194393894,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Mozambique,0.5439054039721412,5.343702383780193,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Mozambique,3.2931521568351864e-08,1.649311213828108,True
Business,Startup Environment,Time required to start a business (days),Mozambique,17.0,3.0176785714285703,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Mozambique,7.950000000000001,4.38734386480529,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Mozambique,711.7200000000001,4.267651499320865,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Mozambique,2885.8000000000006,4.433726711505317,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Mozambique,21.8,2.1005532617671343,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Myanmar,3292.71,4.4916724390747,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Myanmar,1507.25,4.579346985685926,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Myanmar,1.5318862114922104e-06,1.3545212522148422,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Myanmar,1.010847422065226,4.932732650019651,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Myanmar,21.32,5.016673643250892,True
Business,Startup Environment,Time required to start a business (days),Myanmar,7.0,5.0,False
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Namibia,17.92,1.7867503190131857,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Namibia,1.2146388271447483e-06,1.2533806197103776,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Namibia,2.69,4.068497428361499,True
,Connectivity Technology,ISP internet download speed average ,Namibia,17.49,1.989385474860335,True
Business,Startup Environment,Time required to start a business (days),Namibia,54.0,1.852253743697796,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Namibia,-1685.6699999999996,3.715465097131441,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Namibia,1.2026342500613344e-06,3.003130903690819,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Namibia,5.5098240162209215,3.45041826964367,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Nepal,0.7893795367014809,5.050232163882972,False
,Connectivity Technology,ISP internet download speed average ,Nepal,29.08,2.94714852139435,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Nepal,-3352.2900000000004,1.9722612037539689,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Nepal,2.0927799093128705e-05,3.911457718269333,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Nepal,20.57,1.972735006380264,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Nepal,-29.97,1.907109425435765,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Nepal,-21369.18,1.9666248851527968,True
Business,Startup Environment,Time required to start a business (days),Nepal,22.5,2.3576251137397657,False
,Connectivity Technology,ISP internet download speed average ,Netherlands (the),161.67,5.266966292134831,True
People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),Netherlands (the),5.28,5.121431005110733,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Netherlands (the),22672.27,5.207591747411311,True
Business,Startup Environment,Time required to start a business (days),Netherlands (the),3.5,5.533076923076923,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Netherlands (the),20.719999999999995,5.0137552692863245,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Netherlands (the),8699.92,5.306881149348839,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Netherlands (the),100.65,5.247242386596381,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Netherlands (the),30.640774091646197,1.6757901379342233,False
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Netherlands (the),7.933179566481717e-05,5.189883496648245,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Netherlands (the),0.0004455004455004,5.0310634652425215,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Netherlands (the),0.000231249878206,5.335704661386686,True
Business,Startup Environment,"Amount invested into startups yearly from private, public, blended sources (respectively)",Netherlands (the),40.469568617772666,4.7338221061490735,True
Infrastructure,Innovation Ecosystem,Angel Ecosystem size,Netherlands (the),1.1173329941745325,3.262044195612165,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Netherlands (the),1.0435359749514469e-05,5.079460120182322,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",New Zealand,10525.03,5.398033417103782,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",New Zealand,18.6849713824912,1.882627122803004,False
,Connectivity Technology,ISP internet download speed average ,New Zealand,164.06,5.285150555649487,True
Business,Startup Environment,Time required to start a business (days),New Zealand,0.5,5.99,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),New Zealand,5.020786054264656e-05,4.785938455269623,True
