Country Name,Score,Pillar
Mexico,4.448089999999999,Strategy
Mexico Mexico City,,Foundations
Mexico Mexico City,,Government
Mexico Mexico City,,Infrastructure
Mexico Mexico City,,People
Mexico Mexico City,,Regulation
Mexico Mexico City,,Strategy
Mexico Monterrey,,Foundations
Mexico Monterrey,,Government
Mexico Monterrey,,Infrastructure
Mexico Monterrey,,People
Mexico Monterrey,,Regulation
Mexico Monterrey,,Strategy
Micronesia (Federated States of),4.301467166666668,Business
Micronesia (Federated States of),1.4643999999999997,Foundations
Micronesia (Federated States of),2.712069,Government
Micronesia (Federated States of),1.414974467832889,Infrastructure
Micronesia (Federated States of),2.9787835000000005,People
Micronesia (Federated States of),,Regulation
Micronesia (Federated States of),,Strategy
Middle East & North Africa,2.346507936468333,Business
Middle East & North Africa,2.482742857142857,Foundations
Middle East & North Africa,,Government
Middle East & North Africa,,Regulation
Middle East & North Africa,,Strategy
Middle East & North Africa,5.851903736020001,Infrastructure
Middle East & North Africa,2.5968,People
Middle East & North Africa (IDA & IBRD countries),2.2475,Business
Middle East & North Africa (IDA & IBRD countries),,Foundations
Middle East & North Africa (IDA & IBRD countries),,Government
Middle East & North Africa (IDA & IBRD countries),,People
Middle East & North Africa (IDA & IBRD countries),,Regulation
Middle East & North Africa (IDA & IBRD countries),,Strategy
Middle East & North Africa (IDA & IBRD countries),5.82608497203,Infrastructure
Middle East & North Africa (excluding high income),2.4074358975958337,Business
Middle East & North Africa (excluding high income),2.276014285714285,Foundations
Middle East & North Africa (excluding high income),,Government
Middle East & North Africa (excluding high income),,Regulation
Middle East & North Africa (excluding high income),,Strategy
Middle East & North Africa (excluding high income),5.828056927715,Infrastructure
Middle East & North Africa (excluding high income),2.37225,People
Middle East and North Africa,,Business
Middle East and North Africa,,Foundations
Middle East and North Africa,,Government
Middle East and North Africa,,People
Middle East and North Africa,,Regulation
Middle income,3.4677959500508337,Business
Middle income,2.9817428571428577,Foundations
Middle income,1.0727495472741,Government
Middle income,5.666468573572001,Infrastructure
Middle income,3.17065,People
Middle income,,Regulation
Middle income,,Strategy
Monaco,,Business
Monaco,,Regulation
Monaco,,Strategy
Monaco,2.9121666666666663,Foundations
Monaco,3.094802,Government
Monaco,3.06610770679427,Infrastructure
Monaco,1.63849325,People
Mongolia,2.9322331432429114,Business
Mongolia,4.648640476190477,Foundations
Mongolia,2.420332392499999,Government
Mongolia,2.7805788882681752,Infrastructure
Mongolia,3.686063555401174,People
Mongolia,3.6447,Regulation
Mongolia,4.1836199999999995,Strategy
Montenegro,3.6643457374372663,Business
Montenegro,3.5626999999999995,Foundations
Montenegro,2.3673635424999997,Government
Montenegro,3.1391001570313923,Infrastructure
Montenegro,4.070131752050306,People
Montenegro,,Regulation
Montenegro,4.40318,Strategy
Montserrat,,Business
Montserrat,,Foundations
Montserrat,,Government
Montserrat,,Regulation
Montserrat,,Strategy
Montserrat,1.1200056246154508,Infrastructure
Montserrat,3.5948,People
Morocco,3.0101172111331107,Business
Morocco,2.5976547619047627,Foundations
Morocco,3.2649610000000013,Government
Morocco,3.121037276913518,Infrastructure
Morocco,3.8560568862818374,People
Morocco,3.5698499999999997,Regulation
Morocco,4.51795,Strategy
Mozambique,2.1560178361911553,Business
Mozambique,2.3807444444444443,Foundations
Mozambique,3.5982929999999986,Government
Mozambique,1.7644665844875687,Infrastructure
Mozambique,2.8300861721402004,People
Mozambique,3.045900000000001,Regulation
Mozambique,3.5498899999999995,Strategy
Myanmar,2.191404013473334,Business
Myanmar,1.4607920634920637,Foundations
Myanmar,2.3606482499999997,Government
Myanmar,2.067828397343967,Infrastructure
Myanmar,3.1628281070450144,People
Myanmar,2.4720500000000003,Regulation
Myanmar,4.23851,Strategy
Namibia,2.977523145913466,Business
Namibia,3.0738999999999987,Foundations
Namibia,3.5536324999999995,Government
Namibia,2.494107598321037,Infrastructure
Namibia,3.2018224684225998,People
Namibia,4.143700000000001,Regulation
Namibia,4.083820000000001,Strategy
Nauru,,Business
Nauru,,Regulation
Nauru,,Strategy
Nauru,1.8636,Foundations
Nauru,1.930635,Government
Nauru,1.273178199718677,Infrastructure
Nauru,1.3170496250000001,People
Nepal,2.9351944412920226,Business
Nepal,2.835085714285715,Foundations
Nepal,3.244252500000001,Government
Nepal,2.625395062129999,Infrastructure
Nepal,3.296099087117563,People
Nepal,3.6447,Regulation
Nepal,4.3183500000000015,Strategy
Netherlands (the),4.211048841717401,Business
Netherlands (the),4.402422180555555,Foundations
Netherlands (the),3.8510155420000003,Government
Netherlands (the),3.998429873754172,Infrastructure
Netherlands (the),4.6862400190299525,People
Netherlands (the),5.191599999999998,Regulation
Netherlands (the),5.071839999999999,Strategy
New Caledonia,,Business
New Caledonia,,Foundations
New Caledonia,,Government
New Caledonia,,Regulation
New Caledonia,,Strategy
New Caledonia,4.622330886726355,Infrastructure
New Caledonia,2.299396,People
New Zealand,4.551190523818289,Business
New Zealand,3.9231830694444447,Foundations
New Zealand,3.6943069997277784,Government
New Zealand,3.6870561710924843,Infrastructure
New Zealand,4.4215546130327645,People
New Zealand,5.1417,Regulation
New Zealand,4.947090000000001,Strategy
Nicaragua,2.467605372838518,Business
Nicaragua,2.807947619047619,Foundations
Nicaragua,2.6977227499999996,Government
Nicaragua,2.752250665831925,Infrastructure
Nicaragua,3.7803292362557777,People
Nicaragua,3.170650000000001,Regulation
Nicaragua,4.308369999999998,Strategy
Niger (the),2.385578782325875,Business
Niger (the),1.5401071428571427,Foundations
Niger (the),2.476291500000001,Government
Niger (the),1.3837646767910567,Infrastructure
Niger (the),1.9405059896002084,People
Niger (the),3.2455000000000003,Regulation
Niger (the),3.47005,Strategy
Nigeria,2.799057682248845,Business
Nigeria,2.443202380952381,Foundations
Nigeria,2.6788855000000007,Government
Nigeria,2.17165967151868,Infrastructure
Nigeria,3.0009308937365757,People
Nigeria,3.5448999999999993,Regulation
Nigeria,3.440109999999999,Strategy
Nigeria Kano,,Foundations
Nigeria Kano,,Government
Nigeria Kano,,Infrastructure
Nigeria Kano,,People
Nigeria Kano,,Regulation
Nigeria Kano,,Strategy
Nigeria Lagos,,Foundations
Nigeria Lagos,,Government
Nigeria Lagos,,Infrastructure
Nigeria Lagos,,People
Nigeria Lagos,,Regulation
Nigeria Lagos,,Strategy
Niue,,Business
Niue,,Foundations
Niue,,Government
Niue,,Regulation
Niue,,Strategy
Niue,1.131713506494215,Infrastructure
Niue,3.0459,People
North America,5.158333333333334,Business
North America,5.270014285714287,Foundations
North America,1.1364325926407,Government
North America,4.144786236897607,Infrastructure
North America,5.2914,People
North America,,Regulation
North America,,Strategy
North Cyprus,,Business
North Cyprus,,Foundations
North Cyprus,,Government
North Cyprus,,Infrastructure
North Cyprus,,Regulation
North Cyprus,,Strategy
North Macedonia,3.4232109821817986,Business
North Macedonia,3.4889047619047626,Foundations
North Macedonia,2.9733012384999986,Government
North Macedonia,3.1948293564636385,Infrastructure
North Macedonia,3.707554086250422,People
North Macedonia,3.6446999999999994,Regulation
North Macedonia,4.617750000000001,Strategy
Northern Ireland,,Business
Northern Ireland,,Government
Northern Ireland,,Infrastructure
Northern Ireland,,People
Northern Ireland,,Regulation
Northern Ireland,,Strategy
Northern Mariana Islands,,Business
Northern Mariana Islands,,Foundations
Northern Mariana Islands,,Government
Northern Mariana Islands,,Regulation
Northern Mariana Islands,,Strategy
Northern Mariana Islands,5.99,Infrastructure
Northern Mariana Islands,4.0972930000000005,People
Norway,3.9240900025272,Business
Norway,4.6981430555555574,Foundations
Norway,3.6571634675555558,Government
Norway,3.8945643264218823,Infrastructure
Norway,4.765100705991869,People
Norway,5.441100000000001,Regulation
Norway,5.091800000000001,Strategy
OECD members,3.6700877194733335,Business
OECD members,,Foundations
OECD members,,People
OECD members,,Regulation
OECD members,1.1280273858924,Government
OECD members,5.4208981589015,Infrastructure
OECD members,4.85228,Strategy
Oceania,,Business
Oceania,,Foundations
Oceania,,Government
Oceania,,People
Oceania,,Regulation
Oman,3.2864909905779114,Business
Oman,2.4890499999999998,Foundations
Oman,2.6887768443333346,Government
Oman,3.1754523869138733,Infrastructure
Oman,4.287204457952224,People
Oman,,Regulation
Oman,4.497990000000001,Strategy
Other small states,2.935224359038333,Business
Other small states,,Foundations
Other small states,,People
Other small states,,Regulation
Other small states,,Strategy
Other small states,1.0352887877864,Government
Other small states,4.904342236860001,Infrastructure
Pacific island small states,4.6500925926850005,Business
Pacific island small states,,Foundations
Pacific island small states,,Government
Pacific island small states,,People
Pacific island small states,,Regulation
Pacific island small states,,Strategy
Pacific island small states,5.328614450942,Infrastructure
Pakistan,3.0813196662014444,Business
Pakistan,2.649709523809523,Foundations
Pakistan,3.424142,Government
Pakistan,2.528401442537071,Infrastructure
Pakistan,2.7716440349025,People
Pakistan,2.5968,Regulation
Pakistan,3.87923,Strategy
Pakistan Karachi,,Foundations
Pakistan Karachi,,Government
Pakistan Karachi,,Infrastructure
Pakistan Karachi,,People
Pakistan Karachi,,Regulation
Pakistan Karachi,,Strategy
Pakistan Lahore,,Foundations
Pakistan Lahore,,Government
Pakistan Lahore,,Infrastructure
Pakistan Lahore,,People
Pakistan Lahore,,Regulation
Pakistan Lahore,,Strategy
Palau,4.466137166666667,Business
Palau,1.9966666666666666,Foundations
Palau,2.4917605000000003,Government
Palau,2.9529183333333333,Infrastructure
Palau,4.376234,People
Palau,,Regulation
Palau,,Strategy
Panama,3.3116134694165553,Business
Panama,2.8033476190476185,Foundations
Panama,2.754982999999999,Government
Panama,2.9132794482634985,Infrastructure
Panama,4.144985665879188,People
Panama,3.5947999999999998,Regulation
Panama,4.3932,Strategy
Papua New Guinea,4.371244,Business
Papua New Guinea,3.644033333333333,Foundations
Papua New Guinea,2.092311,Government
Papua New Guinea,2.422525305803742,Infrastructure
Papua New Guinea,2.575836855596417,People
Papua New Guinea,,Regulation
Papua New Guinea,3.5598700000000005,Strategy
Paraguay,2.782830982189956,Business
Paraguay,3.059817460317461,Foundations
Paraguay,2.362956291333333,Government
Paraguay,2.5460014683111547,Infrastructure
Paraguay,4.028007639911586,People
Paraguay,,Regulation
Paraguay,4.33831,Strategy
Peru,3.2899655477078884,Business
Peru,2.877934920634921,Foundations
Peru,3.0353735949999994,Government
Peru,2.4994112594513735,Infrastructure
Peru,4.130223025440051,People
Peru,3.494999999999999,Regulation
Peru,4.547890000000001,Strategy
Philippines (the),3.303233302729956,Business
Philippines (the),2.086474603174603,Foundations
Philippines (the),3.7562264999999995,Government
Philippines (the),2.6793124935922106,Infrastructure
Philippines (the),3.714333797593179,People
Philippines (the),3.7944000000000004,Regulation
Philippines (the),4.2185500000000005,Strategy
Poland,3.5375957313752893,Business
Poland,4.041166638888888,Foundations
Poland,3.6122017378888898,Government
Poland,3.411836972960721,Infrastructure
Poland,4.380884693483716,People
Poland,4.293399999999999,Regulation
Poland,5.001980000000001,Strategy
Portugal,3.6315340354079844,Business
Portugal,3.700363492063493,Foundations
Portugal,3.522986082333334,Government
Portugal,3.7386300413126095,Infrastructure
Portugal,3.9868686923394066,People
Portugal,4.493000000000001,Regulation
Portugal,4.92214,Strategy
Post-demographic dividend,3.483449073981667,Business
Post-demographic dividend,,Foundations
Post-demographic dividend,,People
Post-demographic dividend,,Regulation
Post-demographic dividend,,Strategy
Post-demographic dividend,1.1309385481499,Government
Post-demographic dividend,5.989898348710001,Infrastructure
Pre-demographic dividend,3.157837837759167,Business
Pre-demographic dividend,,Foundations
Pre-demographic dividend,,Government
Pre-demographic dividend,,People
Pre-demographic dividend,,Regulation
Pre-demographic dividend,,Strategy
Pre-demographic dividend,3.356829880028,Infrastructure
Puerto Rico,5.228027,Business
Puerto Rico,3.15,Foundations
Puerto Rico,2.1477,Government
Puerto Rico,2.5350324445472503,Infrastructure
Puerto Rico,2.877737,People
Puerto Rico,,Regulation
Puerto Rico,,Strategy
Qatar,3.747563168955001,Business
Qatar,3.6939333333333337,Foundations
Qatar,2.7386658663333328,Government
Qatar,3.59210440852491,Infrastructure
Qatar,4.631085791249836,People
Qatar,,Regulation
Qatar,4.32833,Strategy
Republic of Korea (the),3.8192214137879783,Business
Republic of Korea (the),4.5944626666666695,Foundations
Republic of Korea (the),3.356751129622223,Government
Republic of Korea (the),4.081627611542869,Infrastructure
Republic of Korea (the),4.699499847891186,People
Republic of Korea (the),4.492999999999999,Regulation
Republic of Korea (the),4.922140000000003,Strategy
Republic of Moldova (the),3.1543101424256883,Business
Republic of Moldova (the),3.4091238095238108,Foundations
Republic of Moldova (the),2.895992416,Government
Republic of Moldova (the),2.765457227901747,Infrastructure
Republic of Moldova (the),3.9783716180255215,People
Republic of Moldova (the),3.495,Regulation
Republic of Moldova (the),4.677629999999999,Strategy
Romania,3.472037367579622,Business
Romania,3.463211111111111,Foundations
Romania,3.339491141,Government
Romania,3.216178292749695,Infrastructure
Romania,4.415912710241848,People
Romania,4.143700000000001,Regulation
Romania,4.7425,Strategy
Russian Federation (the),3.4393655321450893,Business
Russian Federation (the),3.705315873015875,Foundations
Russian Federation (the),3.8748401861111126,Government
Russian Federation (the),3.145792293761223,Infrastructure
Russian Federation (the),4.438878459234868,People
Russian Federation (the),2.92115,Regulation
Russian Federation (the),4.68262,Strategy
Russian Federation Moscow,,Foundations
Russian Federation Moscow,,Government
Russian Federation Moscow,,Infrastructure
Russian Federation Moscow,,People
Russian Federation Moscow,,Regulation
Russian Federation Moscow,,Strategy
Russian Federation Saint Petersburg,,Foundations
Russian Federation Saint Petersburg,,Government
Russian Federation Saint Petersburg,,Infrastructure
Russian Federation Saint Petersburg,,People
Russian Federation Saint Petersburg,,Regulation
Russian Federation Saint Petersburg,,Strategy
Rwanda,3.5159804075624,Business
Rwanda,2.957647619047618,Foundations
Rwanda,3.3061285,Government
Rwanda,2.3819769658150047,Infrastructure
Rwanda,2.5596325102465998,People
Rwanda,3.4950000000000006,Regulation
Rwanda,3.87424,Strategy
Réunion,,Business
Réunion,,Foundations
Réunion,,Government
Réunion,,Regulation
Réunion,,Strategy
Réunion,1.314183076142989,Infrastructure
Réunion,4.009469,People
Saint Helena,,Business
Saint Helena,,Foundations
Saint Helena,,Government
Saint Helena,,People
Saint Helena,,Regulation
Saint Helena,,Strategy
Saint Kitts and Nevis,3.395865333333333,Business
Saint Kitts and Nevis,2.5633999999999997,Foundations
Saint Kitts and Nevis,2.8148629999999994,Government
Saint Kitts and Nevis,1.3987114805955954,Infrastructure
Saint Kitts and Nevis,2.8168157500000004,People
Saint Kitts and Nevis,4.143700000000001,Regulation
Saint Kitts and Nevis,,Strategy
Saint Lucia,3.611932333333335,Business
Saint Lucia,2.855033333333332,Foundations
Saint Lucia,2.8404367500000003,Government
Saint Lucia,3.6107880569521074,Infrastructure
Saint Lucia,3.4450393571428575,People
Saint Lucia,4.093800000000001,Regulation
Saint Lucia,,Strategy
Saint Martin,,Business
Saint Martin,,Foundations
Saint Martin,,Government
Saint Martin,,Infrastructure
Saint Martin,,Regulation
Saint Martin,,Strategy
Saint Martin (Dutch Part),,Business
Saint Martin (Dutch Part),,Foundations
Saint Martin (Dutch Part),,Government
Saint Martin (Dutch Part),,People
Saint Martin (Dutch Part),,Regulation
Saint Martin (Dutch Part),,Strategy
Saint Martin (French Part),,Business
Saint Martin (French Part),,Foundations
Saint Martin (French Part),,Government
Saint Martin (French Part),,People
Saint Martin (French Part),,Regulation
Saint Martin (French Part),,Strategy
Saint Pierre and Miquelon,,Business
Saint Pierre and Miquelon,,Foundations
Saint Pierre and Miquelon,,Government
Saint Pierre and Miquelon,,People
Saint Pierre and Miquelon,,Regulation
Saint Pierre and Miquelon,,Strategy
Saint Vincent and the Grenadines,3.445515833333332,Business
Saint Vincent and the Grenadines,2.6716666666666664,Foundations
Saint Vincent and the Grenadines,3.3325755,Government
Saint Vincent and the Grenadines,3.276682716002603,Infrastructure
Saint Vincent and the Grenadines,3.4611618095238086,People
Saint Vincent and the Grenadines,4.193600000000001,Regulation
Saint Vincent and the Grenadines,,Strategy
Samoa,4.462311499999999,Business
Samoa,1.6473666666666666,Foundations
Samoa,2.2841765000000005,Government
Samoa,2.920026342879748,Infrastructure
Samoa,3.0684250159325477,People
Samoa,,Regulation
Samoa,,Strategy
San Marino,2.823179666666666,Business
San Marino,3.993333333333333,Foundations
San Marino,2.4767905,Government
San Marino,3.926933200000001,Infrastructure
San Marino,1.46169725,People
San Marino,,Regulation
San Marino,,Strategy
Sao Tome and Principe,2.1262429999999997,Business
Sao Tome and Principe,3.9600666666666653,Foundations
Sao Tome and Principe,2.1215024999999996,Government
Sao Tome and Principe,2.2998641640477135,Infrastructure
Sao Tome and Principe,3.082991444444444,People
Sao Tome and Principe,,Regulation
Sao Tome and Principe,3.93412,Strategy
Saudi Arabia,3.670743194720689,Business
Saudi Arabia,3.238038095238096,Foundations
Saudi Arabia,3.764875833333332,Government
Saudi Arabia,3.432432674778488,Infrastructure
Saudi Arabia,4.6563490200829145,People
Saudi Arabia,2.1976000000000004,Regulation
Saudi Arabia,4.308369999999998,Strategy
Senegal,3.020535793625845,Business
Senegal,2.844778571428572,Foundations
Senegal,3.331826999999999,Government
Senegal,2.2617586571296715,Infrastructure
Senegal,2.7783235178850916,People
Senegal,3.744500000000001,Regulation
Senegal,3.9141600000000003,Strategy
Serbia,3.5091673079840224,Business
Serbia,3.4652539682539683,Foundations
Serbia,3.5564551766666663,Government
Serbia,3.2640931608469255,Infrastructure
Serbia,4.1320252165752995,People
Serbia,4.01895,Regulation
Serbia,4.772440000000001,Strategy
Seychelles,3.185051727296945,Business
Seychelles,3.993333333333333,Foundations
Seychelles,3.9665550000000005,Government
Seychelles,2.698245773670524,Infrastructure
Seychelles,3.7338540000000005,People
Seychelles,,Regulation
Seychelles,,Strategy
Sierra Leone,1.9444954444444442,Business
Sierra Leone,3.1658976190476196,Foundations
Sierra Leone,1.9466029999999996,Government
Sierra Leone,2.0611088155069694,Infrastructure
Sierra Leone,2.7347319289795315,People
Sierra Leone,3.2455000000000003,Regulation
Sierra Leone,3.5798300000000007,Strategy
Singapore,4.361544391466111,Business
Singapore,4.092409523809523,Foundations
Singapore,5.557450166666666,Government
Singapore,3.981457209051296,Infrastructure
Singapore,4.782724923615748,People
Singapore,4.31835,Regulation
Singapore,4.488010000000002,Strategy
Slovakia,3.7744505483928656,Business
Slovakia,3.9549492063492075,Foundations
Slovakia,3.192906398000001,Government
Slovakia,3.4784382222706705,Infrastructure
Slovakia,4.549582851986004,People
Slovakia,,Regulation
Slovakia,4.972039999999996,Strategy
Slovenia,3.3532570689337775,Business
Slovenia,4.1047158730158735,Foundations
Slovenia,3.1818872305,Government
Slovenia,3.707393287455992,Infrastructure
Slovenia,4.818329988986844,People
Slovenia,4.4431,Regulation
Slovenia,5.07184,Strategy
Small Island Developing States,,Business
Small Island Developing States,,Foundations
Small Island Developing States,,Government
Small Island Developing States,,People
Small Island Developing States,,Regulation
Small states,3.3303993056941668,Business
Small states,,Foundations
Small states,,Government
Small states,,People
Small states,,Regulation
Small states,,Strategy
Small states,5.109351260134001,Infrastructure
Solomon Islands,4.555458166666667,Business
Solomon Islands,1.8469666666666669,Foundations
Solomon Islands,2.609025500000001,Government
Solomon Islands,1.931662982542068,Infrastructure
Solomon Islands,2.4850323645376116,People
Solomon Islands,,Regulation
Solomon Islands,,Strategy
Somalia,1.499998,Business
Somalia,0.7159000000000002,Foundations
Somalia,1.8373220000000001,Government
Somalia,1.1740256059358491,Infrastructure
Somalia,0.5602290999999999,People
Somalia,,Regulation
Somalia,3.27544,Strategy
South Africa,3.0577716457756225,Business
South Africa,3.253739682539683,Foundations
South Africa,4.1828715,Government
South Africa,2.8935184400918352,Infrastructure
South Africa,3.734776267645916,People
South Africa,4.2934,Regulation
South Africa,4.178629999999999,Strategy
South Asia,3.287083333333334,Business
South Asia,2.4328428571428566,Foundations
South Asia,1.032575718,Government
South Asia,5.710496586581,Infrastructure
South Asia,2.8712500000000003,People
South Asia,,Regulation
South Asia,,Strategy
South Asia (IDA & IBRD),3.2870833333333334,Business
South Asia (IDA & IBRD),,Foundations
South Asia (IDA & IBRD),,People
South Asia (IDA & IBRD),,Regulation
South Asia (IDA & IBRD),,Strategy
South Asia (IDA & IBRD),1.032575718,Government
South Asia (IDA & IBRD),5.710496586580999,Infrastructure
South Sudan,2.2975663333333327,Business
South Sudan,2.112769047619048,Foundations
South Sudan,1.059381,Government
South Sudan,1.3233402836371706,Infrastructure
South Sudan,1.477839088365422,People
South Sudan,,Regulation
South Sudan,2.94111,Strategy
Spain,3.8148796151454802,Business
Spain,4.448707142857144,Foundations
Spain,3.780649597583333,Government
Spain,3.7269925374434543,Infrastructure
Spain,4.700009497340078,People
Spain,4.6427,Regulation
Spain,4.96705,Strategy
Sri Lanka,2.965797598320979,Business
Sri Lanka,3.9654857142857134,Foundations
Sri Lanka,4.45794525,Government
Sri Lanka,2.7947464808970532,Infrastructure
Sri Lanka,3.2040510237154796,People
Sri Lanka,3.5698499999999993,Regulation
Sri Lanka,4.39819,Strategy
State of Palestine (the),4.138127833333335,Business
State of Palestine (the),3.282330952380952,Foundations
State of Palestine (the),,Government
State of Palestine (the),,Regulation
State of Palestine (the),,Strategy
State of Palestine (the),3.3583061986477487,Infrastructure
State of Palestine (the),3.9836713448921546,People
Sub-Saharan Africa,3.1398090276391666,Business
Sub-Saharan Africa,2.176214285714285,Foundations
Sub-Saharan Africa,,Government
Sub-Saharan Africa,,Regulation
Sub-Saharan Africa,3.4613096554705,Infrastructure
Sub-Saharan Africa,2.27245,People
Sub-Saharan Africa,3.58981,Strategy
Sub-Saharan Africa (IDA & IBRD countries),3.1398090276391666,Business
Sub-Saharan Africa (IDA & IBRD countries),,Foundations
Sub-Saharan Africa (IDA & IBRD countries),,Government
Sub-Saharan Africa (IDA & IBRD countries),,People
Sub-Saharan Africa (IDA & IBRD countries),,Regulation
Sub-Saharan Africa (IDA & IBRD countries),,Strategy
Sub-Saharan Africa (IDA & IBRD countries),3.332809310941,Infrastructure
Sub-Saharan Africa (excluding high income),3.1676418437858334,Business
Sub-Saharan Africa (excluding high income),2.176214285714286,Foundations
Sub-Saharan Africa (excluding high income),,Government
Sub-Saharan Africa (excluding high income),,Regulation
Sub-Saharan Africa (excluding high income),,Strategy
Sub-Saharan Africa (excluding high income),3.332574947108,Infrastructure
Sub-Saharan Africa (excluding high income),2.27245,People
Sudan (the),2.4625690000000002,Business
Sudan (the),3.361266666666666,Foundations
Sudan (the),2.1853745,Government
Sudan (the),2.0967870302518916,Infrastructure
Sudan (the),3.139697915307389,People
Sudan (the),2.6466999999999996,Regulation
Sudan (the),3.47005,Strategy
Suriname,2.614680833333334,Business
Suriname,3.893533333333333,Foundations
Suriname,2.3428089999999995,Government
Suriname,2.5272824214237417,Infrastructure
Suriname,3.6278775579738096,People
Suriname,3.495,Regulation
Suriname,4.3433,Strategy
Sweden,4.377198674082377,Business
Sweden,4.400455222222222,Foundations
Sweden,3.864694351777779,Government
Sweden,4.1942768700444075,Infrastructure
Sweden,4.685606030012329,People
Sweden,5.2914,Regulation
Sweden,5.271439999999999,Strategy
Switzerland,4.052949902440868,Business
Switzerland,3.865871428571429,Foundations
Switzerland,3.8344304245944443,Government
Switzerland,4.1534337700104915,Infrastructure
Switzerland,4.473208243042343,People
Switzerland,,Regulation
Switzerland,4.9969899999999985,Strategy
Syrian Arab Republic (the),2.1489890833333334,Business
Syrian Arab Republic (the),3.8269999999999986,Foundations
Syrian Arab Republic (the),3.627484500000001,Government
Syrian Arab Republic (the),2.589926570187777,Infrastructure
Syrian Arab Republic (the),3.027658333333333,People
Syrian Arab Republic (the),,Regulation
Syrian Arab Republic (the),3.8941999999999997,Strategy
Taiwan,4.329501173359167,Business
Taiwan,4.590825396825397,Foundations
Taiwan,4.8423,Government
Taiwan,2.5119796138673993,Infrastructure
Taiwan,3.3074591666666655,People
Taiwan,4.992000000000003,Regulation
Taiwan,,Strategy
Tajikistan,3.104779764778801,Business
Tajikistan,3.108535714285714,Foundations
Tajikistan,1.8292638985000003,Government
Tajikistan,1.7277057933702202,Infrastructure
Tajikistan,2.741023902628568,People
Tajikistan,,Regulation
Tajikistan,4.483019999999998,Strategy
Thailand,3.587868255574177,Business
Thailand,3.7757317460317465,Foundations
Thailand,4.01633025,Government
Thailand,3.221101182102994,Infrastructure
Thailand,3.9732036486750584,People
Thailand,3.1706499999999993,Regulation
Thailand,4.702579999999999,Strategy
Timor-Leste,2.03792,Business
Timor-Leste,1.964066666666667,Foundations
Timor-Leste,3.318603500000001,Government
Timor-Leste,2.918512077245299,Infrastructure
Timor-Leste,2.917088132402333,People
Timor-Leste,,Regulation
Timor-Leste,,Strategy
Togo,2.8322544825795006,Business
Togo,2.8804214285714287,Foundations
Togo,3.524690499999999,Government
Togo,2.1363724449791937,Infrastructure
Togo,2.8826471315699727,People
Togo,3.2455000000000003,Regulation
Togo,3.6546799999999995,Strategy
Tokelau,,Business
Tokelau,,Foundations
Tokelau,,Government
Tokelau,,Infrastructure
Tokelau,,Regulation
Tokelau,,Strategy
Tonga,4.665737166666667,Business
Tonga,3.943433333333334,Foundations
Tonga,2.8600225,Government
Tonga,2.811055004307672,Infrastructure
Tonga,2.8713061470354524,People
Tonga,,Regulation
Tonga,,Strategy
Trinidad and Tobago,2.9615405050166435,Business
Trinidad and Tobago,3.1453857142857142,Foundations
Trinidad and Tobago,2.9564790336666675,Government
Trinidad and Tobago,2.6516762955879623,Infrastructure
Trinidad and Tobago,3.6946480819924776,People
Trinidad and Tobago,3.6946000000000003,Regulation
Trinidad and Tobago,4.16865,Strategy
Tunisia,2.9886921193599334,Business
Tunisia,2.561668253968254,Foundations
Tunisia,3.1423952893333333,Government
Tunisia,3.3170021852534224,Infrastructure
Tunisia,3.8990347481883743,People
Tunisia,3.91915,Regulation
Tunisia,4.562860000000001,Strategy
Turkey,3.3970726835986227,Business
Turkey,3.5461333333333336,Foundations
Turkey,4.233145749999999,Government
Turkey,3.2376701219626796,Infrastructure
Turkey,4.025384660887466,People
Turkey,2.9211500000000004,Regulation
Turkey,4.5129600000000005,Strategy
Turkmenistan,,Business
Turkmenistan,,Regulation
Turkmenistan,1.9735714285714283,Foundations
Turkmenistan,1.9453555,Government
Turkmenistan,1.6497506314873263,Infrastructure
Turkmenistan,2.7934852678571436,People
Turkmenistan,4.04889,Strategy
Turks and Caicos Islands,,Business
Turks and Caicos Islands,,Foundations
Turks and Caicos Islands,,Government
Turks and Caicos Islands,,Regulation
Turks and Caicos Islands,,Strategy
Turks and Caicos Islands,3.716448162288637,Infrastructure
Turks and Caicos Islands,4.198589999999999,People
Tuvalu,,Business
Tuvalu,,Regulation
Tuvalu,,Strategy
Tuvalu,1.6473666666666666,Foundations
Tuvalu,2.6394645,Government
Tuvalu,1.1642595454545457,Infrastructure
Tuvalu,1.3143051250000002,People
Uganda,2.6952624979418665,Business
Uganda,2.8982428571428573,Foundations
Uganda,3.512215500000001,Government
Uganda,2.0009309495438776,Infrastructure
Uganda,2.652281946175205,People
Uganda,3.2205500000000002,Regulation
Uganda,3.669649999999999,Strategy
Ukraine,3.5238139450844894,Business
Ukraine,3.5676634920634918,Foundations
Ukraine,3.675767019222222,Government
Ukraine,3.0456856273996697,Infrastructure
Ukraine,3.9200331714707914,People
Ukraine,3.81935,Regulation
Ukraine,4.767449999999998,Strategy
United Arab Emirates (the),4.0097722624540895,Business
United Arab Emirates (the),4.114852380952382,Foundations
United Arab Emirates (the),3.1091625546666677,Government
United Arab Emirates (the),3.559431476962599,Infrastructure
United Arab Emirates (the),4.754048004982826,People
United Arab Emirates (the),3.295399999999999,Regulation
United Arab Emirates (the),4.502979999999999,Strategy
United Kingdom of Great Britain and Northern Ireland (the),4.158787958662519,Business
