Country Name,Year,Pillar,Sub-Pillar,Indicator,data_col,new_rank_score,higher_is_better
Latin America & Caribbean,2019,Business,Startup Environment,Time required to start a business (days),1,1,TRUE
Latin America & Caribbean,2017,Foundations,Digital Payments,% Making online transactions - Women,13,1.65,TRUE
Latin America & Caribbean,2017,Foundations,Digital Payments,% of population with digital finance account,55,3.75,TRUE
Latin America & Caribbean,2017,Foundations,Digital Payments,% of population with digital finance account - registered,54,3.7,TRUE
Latin America & Caribbean,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - all,46,3.3,TRUE
Latin America & Caribbean,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - female,43,3.15,TRUE
Latin America & Caribbean,2017,Foundations,Digital Payments,% Making online transactions - Men,18,1.9,TRUE
Latin America & Caribbean,2017,Foundations,Digital Payments,Used a mobile phone or the internet to check account balance in the past year (% age 15+) - all,14,1.7,TRUE
Latin America & Caribbean,2018,Government,Digital Public Services,R&D spending (% of GDP),0.670761845,1.669325073,TRUE
Latin America & Caribbean,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,98.4242947,5.921214735,TRUE
Latin America & Caribbean,2017,People,Usage and ownership,% of population using digital financial services,16,1.8,TRUE
Latin America & Caribbean,2017,People,Usage and ownership,Financial Inclusiveness,55,3.75,TRUE
Latin America & Caribbean (excluding high income),2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),4.96,3.066666667,TRUE
Latin America & Caribbean (excluding high income),2019,Business,Startup Environment,Time required to start a business (days),1,1,TRUE
Latin America & Caribbean (excluding high income),2017,Foundations,Digital Payments,% Making online transactions - Women,13,1.65,TRUE
Latin America & Caribbean (excluding high income),2017,Foundations,Digital Payments,% of population with digital finance account,54,3.7,TRUE
Latin America & Caribbean (excluding high income),2017,Foundations,Digital Payments,% of population with digital finance account - registered,53,3.65,TRUE
Latin America & Caribbean (excluding high income),2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - all,45,3.25,TRUE
Latin America & Caribbean (excluding high income),2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - female,43,3.15,TRUE
Latin America & Caribbean (excluding high income),2017,Foundations,Digital Payments,% Making online transactions - Men,18,1.9,TRUE
Latin America & Caribbean (excluding high income),2017,Foundations,Digital Payments,Used a mobile phone or the internet to check account balance in the past year (% age 15+) - all,14,1.7,TRUE
Latin America & Caribbean (excluding high income),2018,Government,Digital Public Services,R&D spending (% of GDP),0.677440944,1.676099035,TRUE
Latin America & Caribbean (excluding high income),2019,Infrastructure,Connectivity Technology,% of population covered by electricity,98.27271963,5.913635982,TRUE
Latin America & Caribbean (excluding high income),2017,People,Usage and ownership,% of population using digital financial services,15,1.75,TRUE
Latin America & Caribbean (excluding high income),2017,People,Usage and ownership,Financial Inclusiveness,54,3.7,TRUE
Latin America & the Caribbean (IDA & IBRD countries),2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),4.966666667,3.069444445,TRUE
Latin America & the Caribbean (IDA & IBRD countries),2019,Business,Startup Environment,Time required to start a business (days),1,1,TRUE
Latin America & the Caribbean (IDA & IBRD countries),2018,Government,Digital Public Services,R&D spending (% of GDP),0.673732053,1.672337467,TRUE
Latin America & the Caribbean (IDA & IBRD countries),2019,Infrastructure,Connectivity Technology,% of population covered by electricity,98.38844661,5.919422331,TRUE
Latin America and the Caribbean,2021,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,68.6,4.43,TRUE
Latin America and the Caribbean,2019,Strategy,Ambition,SDG Index,68.6,4.43,TRUE
Latvia,2019,Business,Startup Environment,Doing Business Index,19,5.523809524,FALSE
Latvia,2019,Business,Startup Environment,Ease of doing business index (1=most business-friendly regulations),19,5.523809524,TRUE
Latvia,2019,Business,Startup Environment,Ease of finding skilled employees,3.92,3.92,TRUE
Latvia,2019,Business,Startup Environment,Ease of Getting Credit,85,5.25,TRUE
Latvia,2017,Business,Technology Adoption,ICT task-intensive jobs as a percentage of total employment,12.48296,1.624148,TRUE
Latvia,2020,Business,Technology Adoption,"Networking Services (Spend, IT Forecast Data)",60.47,4.0235,TRUE
Latvia,2019,Business,Startup Environment,Regulatory Quality,74.6767716,4.73383858,TRUE
Latvia,2020,Business,Technology Adoption,Share of business with internet,62.62,4.131,TRUE
Latvia,2018,Business,Technology Adoption,Share of businesses with online presence,64.15,4.2075,TRUE
Latvia,2019,Business,Technology Adoption,Size of digital economy (% of transactions),21.52,2.076,TRUE
Latvia,2019,Business,Technology Adoption,Size of gig economy (% of GDP),59.25,3.9625,TRUE
Latvia,2019,Business,Startup Environment,"Amount invested into startups yearly from private, public, blended sources (respectively)",6.471684004,1.00009297,TRUE
Latvia,2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),9,4.75,TRUE
Latvia,2019,Business,Startup Environment,Time required to start a business (days),3,4.333333333,TRUE
Latvia,2020,Business,Technology Adoption,UNCTAD Business-to-Consumer (B2C) E-commerce Index,77.8,4.89,TRUE
Latvia,2019,Business,Financing Incentives,Venture Capital Availability,3.520197392,3.100164493,TRUE
Latvia,2017,Foundations,Digital Payments,% Making online transactions - Women,62,4.1,TRUE
Latvia,2017,Foundations,Digital Payments,% of population with digital finance account,93,5.65,TRUE
Latvia,2018,Foundations,Digital Legal Identity,% of population with ID (all),100,6,TRUE
Latvia,2018,Foundations,Digital Legal Identity,can ID be used for transactions,1,6,TRUE
Latvia,2017,Foundations,Digital Payments,% of population with digital finance account - registered,93,5.65,TRUE
Latvia,2020,Foundations,Digital Legal Identity,Is personal data siloed,0.02,6,TRUE
Latvia,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - all,91,5.55,TRUE
Latvia,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - female,92,5.6,TRUE
Latvia,2017,Foundations,Digital Payments,% Making online transactions - Men,59,3.95,TRUE
Latvia,2016,Foundations,Data Exchange,Open data index,64,4.2,TRUE
Latvia,2017,Foundations,Digital Payments,Used a mobile phone or the internet to check account balance in the past year (% age 15+) - all,59,3.95,TRUE
Latvia,2020,Government,Capabilities,% of digital skills certifications / training courses completed,24,4.925233645,TRUE
Latvia,2020,Government,Digital Public Services,E-Participation index,0.5833,3.9165,TRUE
Latvia,2020,Government,Funding and procurement,Evidence of digital strategies in/across Minstries,2,4.333333333,TRUE
Latvia,2020,Government,Leadership and coordination,Evidence of focus on vulnerable groups,-0.03,1,TRUE
Latvia,2020,Government,Digital Public Services,Online-Service-Index (OSI),0.5824,3.912,TRUE
Latvia,2020,Government,Digital Public Services,What is the % change of government digitizing public services?,0.85,5.336734694,TRUE
Latvia,2018,Government,Digital Public Services,R&D spending (% of GDP),0.64083,1.638968109,TRUE
Latvia,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,100,6,TRUE
Latvia,2019,Infrastructure,Connectivity Technology,% of population covered by internet connectivity,86.13545644,5.306772822,TRUE
Latvia,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 2G+ data connectivity,99,5.95,TRUE
Latvia,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 3G+ data connectivity,95,5.75,TRUE
Latvia,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 4G+ data connectivity,97,5.85,TRUE
Latvia,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 5G+ data connectivity,0,1,TRUE
Latvia,2018,Infrastructure,Innovation Ecosystem,Availability of scientists and engineers,3.398892641,2.999077201,TRUE
Latvia,2017,Infrastructure,Innovation Ecosystem,Banking Ecosystem size,46.93,1.914351401,TRUE
Latvia,2020,Infrastructure,Connectivity Technology,Broadband Density,26.71002726,2.335501363,TRUE
Latvia,2019,Infrastructure,Connectivity Technology,Cellphone Signal Density,86.69999695,5.334999848,TRUE
Latvia,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",-8.9,2.742979157,TRUE
Latvia,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",17.6,4.194716145,TRUE
Latvia,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",1100.49,4.777380741,TRUE
Latvia,2021,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,8.329,1.41645,TRUE
Latvia,2020,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,42.8,3.14,TRUE
Latvia,2019,Infrastructure,Connectivity Technology,Electricity Density,3389.26,170.463,TRUE
Latvia,2021,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,79.2,4.96,TRUE
Latvia,2018,Infrastructure,Connectivity Technology,Electricity supply quality,5.217686653,1.260884333,TRUE
Latvia,2020,Infrastructure,Connectivity Technology,Global Cybersecurity Index (GCI),97.28,5.864,TRUE
Latvia,2019,Infrastructure,Connectivity Technology,GSMA Mobile Connectivity Index ,74.78,4.739,TRUE
Latvia,2019,Infrastructure,Connectivity Technology,Individuals using the Internet (% of population),86.13545644,5.306772822,TRUE
Latvia,2019,Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),1,1.004251701,TRUE
Latvia,2019,Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),3,1.003342991,TRUE
Latvia,2019,Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),36,1.003051365,TRUE
Latvia,2021,Infrastructure,Connectivity Technology,ISP internet download speed average ,133.08,7.654,TRUE
Latvia,2018,Infrastructure,Connectivity Technology,Logistics Performance Index (LPI) - Infrastructure Rating,2.81,3.2625,TRUE
Latvia,2020,Infrastructure,Innovation Ecosystem,Mobile app creation/bn PPP$ GDP,14.42513583,1.721256792,TRUE
Latvia,2020,Infrastructure,Connectivity Technology,Mobile cellular subscriptions (per 100 people),108.7562918,6.43781459,TRUE
Latvia,2020,Infrastructure,Connectivity Technology,Mobile Coverage Maps,108.7562918,6.43781459,TRUE
Latvia,2019,Infrastructure,Connectivity Technology,Mobile dowload speed at the slowest hour of the day,86.99420929,1.650289535,TRUE
Latvia,2021,Infrastructure,Connectivity Technology,National cyber security index,71.43,4.5715,TRUE
Latvia,2019,Infrastructure,Innovation Ecosystem,Patents by origin/bn PPP$ GDP,12.71864167,1.635932084,TRUE
Latvia,2019,Infrastructure,Connectivity Technology,Postal Coverage,100,6,TRUE
Latvia,2020,Infrastructure,Innovation Ecosystem,Scientific and technical articles/bn PPP$ GDP,30.39818631,2.519909316,TRUE
Latvia,2019,Infrastructure,Connectivity Technology,Spectrum Allocated to Mobile Providers,73.1,4.655,TRUE
Latvia,2020,Infrastructure,Connectivity Technology,Telecommunication Infrastructure Index (TII),0.8399,5.1995,TRUE
Latvia,2017,People,Usage and ownership,% of population using digital financial services,61,4.05,TRUE
Latvia,2021,People,Usage and ownership,% of population using Facebook,39.64,2.982,TRUE
Latvia,2019,People,Digital Literacy Skills,% of population using internet (all),86.13545644,5.306772822,TRUE
Latvia,2019,People,Digital Literacy Skills,% of population using internet (female),85.01046862,5.250523431,TRUE
Latvia,2019,People,Digital Literacy Skills,% of population using internet (male),87.40104146,5.370052073,TRUE
Latvia,2017,People,Usage and ownership,E-commerce activity (% of individuals buying online and frequency),34.51,3.211957916,TRUE
Latvia,2021,People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",13.10703899,1.933827413,TRUE
Latvia,2017,People,Usage and ownership,Financial Inclusiveness,93,5.65,TRUE
Latvia,2019,People,Usage and ownership,Gender gap for social media use,100,6,TRUE
Latvia,2019,People,Usage and ownership,Gender gap in internet usage,85.01046862,5.250523431,TRUE
Latvia,2019,People,Usage and ownership,Gender gap in mobile usage,100,6,TRUE
Latvia,2019,People,Usage and ownership,Global Crypto Adoption Index,0.04,1.2,TRUE
Latvia,2021,People,Digital Wellbeing,Global Wellbeing Initiative (World Happiness Index),6.032,4.016,TRUE
Latvia,2019,People,Digital Wellbeing,Gross National Wellbeing,64.41,4.2205,TRUE
Latvia,2020,People,Usage and ownership,Households with a computer and with Internet access,89.72749767,5.486374884,TRUE
Latvia,2020,People,Digital Literacy Skills,Human Capital Index (HCI),0.9172,5.586,TRUE
Latvia,2019,People,Usage and ownership,Internet Usage,86.13545644,5.306772822,TRUE
Latvia,2019,People,Culture,Number of mobile apps available in national language(s),57.93360901,3.896680451,TRUE
Latvia,2019,People,Digital Wellbeing,Percentage of individuals not buying online due to concerns about returning products,8.105389,5.59473055,FALSE
Latvia,2019,People,Digital Wellbeing,Percentage of individuals not buying online due to payment security concerns,11.26785,5.4366075,FALSE
Latvia,2019,People,Culture,Share of individuals using the Internet to interact with public authorities,69.5723,4.478615,TRUE
Latvia,2019,People,Usage and ownership,Tax as % of total cost of mobile ownership,47.5,3.625,FALSE
Latvia,2019,People,Usage and ownership,UNDP Human Development Index (HDI) ,0.866,5.33,TRUE
Latvia,2019,Strategy,Ambition,SDG Index,79.2,4.96,TRUE
Least developed countries: UN classification,2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),5.195652174,3.164855073,TRUE
Least developed countries: UN classification,2019,Business,Startup Environment,Time required to start a business (days),1,1,TRUE
Least developed countries: UN classification,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,52.77828064,3.638914032,TRUE
Lebanon,2019,Business,Startup Environment,Doing Business Index,142,2.26984127,FALSE
Lebanon,2019,Business,Startup Environment,Ease of doing business index (1=most business-friendly regulations),143,2.243386243,TRUE
Lebanon,2019,Business,Startup Environment,Ease of finding skilled employees,5.07,5.07,TRUE
Lebanon,2019,Business,Startup Environment,Ease of Getting Credit,40,3,TRUE
Lebanon,2020,Business,Technology Adoption,"Networking Services (Spend, IT Forecast Data)",41.3,3.065,TRUE
Lebanon,2019,Business,Startup Environment,Regulatory Quality,32.37224663,2.618612332,TRUE
Lebanon,2018,Business,Technology Adoption,Share of businesses with online presence,63.5,4.175,TRUE
Lebanon,2019,Business,Technology Adoption,Size of digital economy (% of transactions),19.95,1.9975,TRUE
Lebanon,2019,Business,Technology Adoption,Size of gig economy (% of GDP),40.34,3.017,TRUE
Lebanon,2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),2,1.833333333,TRUE
Lebanon,2019,Business,Startup Environment,Time required to start a business (days),1,1,TRUE
Lebanon,2020,Business,Technology Adoption,UNCTAD Business-to-Consumer (B2C) E-commerce Index,60.4,4.02,TRUE
Lebanon,2019,Business,Financing Incentives,Venture Capital Availability,3.254025936,2.878354947,TRUE
Lebanon,2017,Foundations,Digital Payments,% Making online transactions - Women,16,1.8,TRUE
Lebanon,2017,Foundations,Digital Payments,% of population with digital finance account,45,3.25,TRUE
Lebanon,2018,Foundations,Digital Legal Identity,% of population with ID (all),86,5.3,TRUE
Lebanon,2018,Foundations,Digital Legal Identity,can ID be used for transactions,1,6,TRUE
Lebanon,2017,Foundations,Digital Payments,% of population with digital finance account - registered,45,3.25,TRUE
Lebanon,2020,Foundations,Digital Legal Identity,Is personal data siloed,-0.04,1,TRUE
Lebanon,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - all,33,2.65,TRUE
Lebanon,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - female,24,2.2,TRUE
Lebanon,2017,Foundations,Digital Payments,% Making online transactions - Men,17,1.85,TRUE
Lebanon,2017,Foundations,Digital Payments,Used a mobile phone or the internet to check account balance in the past year (% age 15+) - all,7,1.35,TRUE
Lebanon,2020,Government,Capabilities,% of digital skills certifications / training courses completed,59,3.289719626,TRUE
Lebanon,2020,Government,Digital Public Services,E-Participation index,0.3333,2.6665,TRUE
Lebanon,2020,Government,Funding and procurement,Evidence of digital strategies in/across Minstries,3,6,TRUE
Lebanon,2020,Government,Leadership and coordination,Evidence of focus on vulnerable groups,0.03,6,TRUE
Lebanon,2020,Government,Digital Public Services,Online-Service-Index (OSI),0.4176,3.088,TRUE
Lebanon,2020,Government,Digital Public Services,What is the % change of government digitizing public services?,0.67,4.418367347,TRUE
Lebanon,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,100,6,TRUE
Lebanon,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 2G+ data connectivity,99.5,5.975,TRUE
Lebanon,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 3G+ data connectivity,99,5.95,TRUE
Lebanon,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 4G+ data connectivity,95,5.75,TRUE
Lebanon,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 5G+ data connectivity,0,1,TRUE
Lebanon,2018,Infrastructure,Innovation Ecosystem,Availability of scientists and engineers,5.012544155,4.343786796,TRUE
Lebanon,2017,Infrastructure,Innovation Ecosystem,Banking Ecosystem size,157.18,4.062385536,TRUE
Lebanon,2020,Infrastructure,Connectivity Technology,Broadband Density,6.330283227,1.316514161,TRUE
Lebanon,2019,Infrastructure,Connectivity Technology,Cellphone Signal Density,87.54999542,5.377499771,TRUE
Lebanon,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",-56.21,2.073983993,TRUE
Lebanon,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",-8799.08,3.482887476,TRUE
Lebanon,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",-41796.53,4.1332602,TRUE
Lebanon,2021,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,3.941,1.19705,TRUE
Lebanon,2020,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,17.6,1.88,TRUE
Lebanon,2019,Infrastructure,Connectivity Technology,Electricity Density,3032.298,152.6149,TRUE
Lebanon,2021,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,66.8,4.34,TRUE
Lebanon,2018,Infrastructure,Connectivity Technology,Electricity supply quality,1.652342677,1.082617134,TRUE
Lebanon,2020,Infrastructure,Connectivity Technology,Global Cybersecurity Index (GCI),30.44,2.522,TRUE
Lebanon,2019,Infrastructure,Connectivity Technology,GSMA Mobile Connectivity Index ,59.53,3.9765,TRUE
Lebanon,2019,Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),1,1.004251701,TRUE
Lebanon,2019,Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),1,1.00111433,TRUE
Lebanon,2019,Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),3,1.00025428,TRUE
Lebanon,2021,Infrastructure,Connectivity Technology,ISP internet download speed average ,16.55,1.8275,TRUE
Lebanon,2018,Infrastructure,Connectivity Technology,Logistics Performance Index (LPI) - Infrastructure Rating,2.72,3.15,TRUE
Lebanon,2020,Infrastructure,Innovation Ecosystem,Mobile app creation/bn PPP$ GDP,20.50339272,2.025169636,TRUE
Lebanon,2020,Infrastructure,Connectivity Technology,Mobile cellular subscriptions (per 100 people),62.82698051,4.141349026,TRUE
Lebanon,2020,Infrastructure,Connectivity Technology,Mobile Coverage Maps,62.82698051,4.141349026,TRUE
Lebanon,2019,Infrastructure,Connectivity Technology,Mobile dowload speed at the slowest hour of the day,83.00037384,1.849981308,TRUE
Lebanon,2015,Infrastructure,Innovation Ecosystem,Patents by origin/bn PPP$ GDP,8.401093128,1.420054656,TRUE
Lebanon,2019,Infrastructure,Connectivity Technology,Postal Coverage,100,6,TRUE
Lebanon,2020,Infrastructure,Innovation Ecosystem,Scientific and technical articles/bn PPP$ GDP,43.3620915,3.168104575,TRUE
Lebanon,2019,Infrastructure,Connectivity Technology,Spectrum Allocated to Mobile Providers,53.66,3.683,TRUE
Lebanon,2020,Infrastructure,Connectivity Technology,Telecommunication Infrastructure Index (TII),0.4123,3.0615,TRUE
Lebanon,2017,People,Usage and ownership,% of population using digital financial services,16,1.8,TRUE
Lebanon,2021,People,Usage and ownership,% of population using Facebook,58.61,3.9305,TRUE
Lebanon,2017,People,Usage and ownership,E-commerce activity (% of individuals buying online and frequency),13.78,1.882088786,TRUE
Lebanon,2021,People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",9.10181342,1.648395637,TRUE
Lebanon,2017,People,Usage and ownership,Financial Inclusiveness,45,3.25,TRUE
Lebanon,2019,People,Usage and ownership,Gender gap for social media use,67.30453491,4.365226746,TRUE
Lebanon,2019,People,Usage and ownership,Gender gap in mobile usage,85.81560516,5.290780258,TRUE
Lebanon,2019,People,Usage and ownership,Global Crypto Adoption Index,0.04,1.2,TRUE
Lebanon,2021,People,Digital Wellbeing,Global Wellbeing Initiative (World Happiness Index),4.584,3.292,TRUE
Lebanon,2019,People,Digital Wellbeing,Gross National Wellbeing,26.16,2.308,TRUE
Lebanon,2020,People,Digital Literacy Skills,Human Capital Index (HCI),0.6567,4.2835,TRUE
Lebanon,2019,People,Culture,Number of mobile apps available in national language(s),78.45343781,4.922671891,TRUE
Lebanon,2019,People,Usage and ownership,Tax as % of total cost of mobile ownership,72.5,2.375,FALSE
Lebanon,2019,People,Usage and ownership,UNDP Human Development Index (HDI) ,0.744,4.72,TRUE
Lebanon,2020,Regulation,Cybersecurity,# key internet controls employed,51,3.55,TRUE
Lebanon,2020,Regulation,Ethical Standards,Rule of Law Index,0.45,3.25,TRUE
Lebanon,2019,Strategy,Ambition,SDG Index,66.8,4.34,TRUE
Lesotho,2019,Business,Startup Environment,Doing Business Index,106,3.222222222,FALSE
Lesotho,2019,Business,Startup Environment,Ease of doing business index (1=most business-friendly regulations),122,2.798941799,TRUE
Lesotho,2019,Business,Startup Environment,Ease of finding skilled employees,3.43,3.43,TRUE
Lesotho,2020,Business,Technology Adoption,"Networking Services (Spend, IT Forecast Data)",27.72,2.386,TRUE
Lesotho,2018,Business,Technology Adoption,Share of businesses with online presence,14.9,1.745,TRUE
Lesotho,2019,Business,Technology Adoption,Size of gig economy (% of GDP),35.11,2.7555,TRUE
Lesotho,2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),5,3.083333333,TRUE
Lesotho,2019,Business,Startup Environment,Time required to start a business (days),1,1,TRUE
Lesotho,2020,Business,Technology Adoption,UNCTAD Business-to-Consumer (B2C) E-commerce Index,27.4,2.37,TRUE
Lesotho,2019,Business,Financing Incentives,Venture Capital Availability,1.87397182,1.72830985,TRUE
Lesotho,2017,Foundations,Digital Payments,% Making online transactions - Women,8,1.4,TRUE
Lesotho,2017,Foundations,Digital Payments,% of population with digital finance account,46,3.3,TRUE
Lesotho,2018,Foundations,Digital Legal Identity,% of population with ID (all),77,4.85,TRUE
Lesotho,2018,Foundations,Digital Legal Identity,% of population with ID (female),53,3.65,TRUE
Lesotho,2018,Foundations,Digital Legal Identity,can ID be used for transactions,1,6,TRUE
Lesotho,2017,Foundations,Digital Payments,% of population with digital finance account - registered,33,2.65,TRUE
Lesotho,2020,Foundations,Digital Legal Identity,Is personal data siloed,0.02,6,TRUE
Lesotho,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - all,38,2.9,TRUE
Lesotho,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - female,40,3,TRUE
Lesotho,2017,Foundations,Digital Payments,% Making online transactions - Men,11,1.55,TRUE
Lesotho,2016,Foundations,Data Exchange,Open data index,16,1.8,TRUE
Lesotho,2017,Foundations,Digital Payments,Used a mobile phone or the internet to check account balance in the past year (% age 15+) - all,10,1.5,TRUE
Lesotho,2020,Government,Digital Public Services,E-Participation index,0.3452,2.726,TRUE
Lesotho,2020,Government,Funding and procurement,Evidence of digital strategies in/across Minstries,2,4.333333333,TRUE
Lesotho,2020,Government,Leadership and coordination,Evidence of focus on vulnerable groups,-0.03,1,TRUE
Lesotho,2020,Government,Digital Public Services,Online-Service-Index (OSI),0.3529,2.7645,TRUE
Lesotho,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,44.64067841,3.232033921,TRUE
Lesotho,2019,Infrastructure,Connectivity Technology,% of population covered by internet connectivity,42.30173357,3.115086679,TRUE
Lesotho,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 2G+ data connectivity,98.63,5.9315,TRUE
Lesotho,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 3G+ data connectivity,99.97,5.9985,TRUE
Lesotho,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 4G+ data connectivity,75,4.75,TRUE
Lesotho,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 5G+ data connectivity,0,1,TRUE
Lesotho,2018,Infrastructure,Innovation Ecosystem,Availability of scientists and engineers,2.914703846,2.595586538,TRUE
Lesotho,2017,Infrastructure,Innovation Ecosystem,Banking Ecosystem size,19.03,1.370767252,TRUE
Lesotho,2020,Infrastructure,Connectivity Technology,Broadband Density,0.236200367,1.011810018,TRUE
Lesotho,2019,Infrastructure,Connectivity Technology,Cellphone Signal Density,79.85099792,4.992549896,TRUE
Lesotho,2019,Infrastructure,Connectivity Technology,Electricity Density,254.981,13.74905,TRUE
Lesotho,2021,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,54.6,3.73,TRUE
Lesotho,2018,Infrastructure,Connectivity Technology,Electricity supply quality,2.898771286,1.144938564,TRUE
Lesotho,2020,Infrastructure,Connectivity Technology,Global Cybersecurity Index (GCI),9.08,1.454,TRUE
Lesotho,2019,Infrastructure,Connectivity Technology,GSMA Mobile Connectivity Index ,40.58,3.029,TRUE
Lesotho,2019,Infrastructure,Connectivity Technology,Individuals using the Internet (% of population),42.30173357,3.115086679,TRUE
Lesotho,2021,Infrastructure,Connectivity Technology,ISP internet download speed average ,23.87,2.1935,TRUE
Lesotho,2018,Infrastructure,Connectivity Technology,Logistics Performance Index (LPI) - Infrastructure Rating,2.28,2.6,TRUE
Lesotho,2020,Infrastructure,Connectivity Technology,Mobile cellular subscriptions (per 100 people),72.94427492,4.647213746,TRUE
Lesotho,2020,Infrastructure,Connectivity Technology,Mobile Coverage Maps,72.94427492,4.647213746,TRUE
Lesotho,2019,Infrastructure,Connectivity Technology,Mobile dowload speed at the slowest hour of the day,83.424263,1.82878685,TRUE
Lesotho,2019,Infrastructure,Connectivity Technology,Postal Coverage,5,1.25,TRUE
Lesotho,2019,Infrastructure,Connectivity Technology,Spectrum Allocated to Mobile Providers,51.84,3.592,TRUE
Lesotho,2020,Infrastructure,Connectivity Technology,Telecommunication Infrastructure Index (TII),0.4497,3.2485,TRUE
Lesotho,2017,People,Usage and ownership,% of population using digital financial services,10,1.5,TRUE
Lesotho,2021,People,Usage and ownership,% of population using Facebook,20.64,2.032,TRUE
Lesotho,2019,People,Digital Literacy Skills,% of population using internet (all),42.30173357,3.115086679,TRUE
Lesotho,2019,People,Digital Literacy Skills,% of population using internet (female),44.92276804,3.246138402,TRUE
Lesotho,2019,People,Digital Literacy Skills,% of population using internet (male),38.34998472,2.917499236,TRUE
Lesotho,2017,People,Usage and ownership,E-commerce activity (% of individuals buying online and frequency),2.05,1.129586862,TRUE
Lesotho,2021,People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",0.915722032,1.06501511,TRUE
Lesotho,2017,People,Usage and ownership,Financial Inclusiveness,46,3.3,TRUE
Lesotho,2019,People,Usage and ownership,Gender gap for social media use,94.70781708,5.735390854,TRUE
Lesotho,2019,People,Usage and ownership,Gender gap in internet usage,44.92276804,3.246138402,TRUE
Lesotho,2019,People,Usage and ownership,Gender gap in mobile usage,100,6,TRUE
Lesotho,2021,People,Digital Wellbeing,Global Wellbeing Initiative (World Happiness Index),3.512,2.756,TRUE
Lesotho,2019,People,Digital Wellbeing,Gross National Wellbeing,16.09,1.8045,TRUE
Lesotho,2020,People,Digital Literacy Skills,Human Capital Index (HCI),0.5753,3.8765,TRUE
Lesotho,2019,People,Usage and ownership,Internet Usage,42.30173357,3.115086679,TRUE
Lesotho,2019,People,Usage and ownership,Mobile Device Penetration (female),82.79012056,5.139506028,TRUE
Lesotho,2019,People,Usage and ownership,Mobile Device Penetration,81.68811907,5.084405953,TRUE
