CMS slug,Region Name,Sub-region Name,Country or Area,World Bank Income Level,Score,Pillar,Sub-Pillar
jamaica,Americas,Latin America and the Caribbean,Jamaica,Upper Middle Income,,Government,Funding and procurement
panama,Americas,Latin America and the Caribbean,Panama,Upper Middle Income,,Government,Leadership and coordination
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,2.425,Government,Capabilities
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,,Government,Monitoring
egypt,Africa,Northern Africa,Egypt,Lower Middle Income,2.730814666666667,Government,
egypt,Africa,Northern Africa,Egypt,Lower Middle Income,3.450000000000001,Government,Capabilities
egypt,Africa,Northern Africa,Egypt,Lower Middle Income,3.7062499999999994,Government,Digital Public Services
egypt,Africa,Northern Africa,Egypt,Lower Middle Income,1.0361940000000005,Government,Funding and procurement
egypt,Africa,Northern Africa,Egypt,Lower Middle Income,,Government,Leadership and coordination
egypt,Africa,Northern Africa,Egypt,Lower Middle Income,,Government,Monitoring
switzerland,Europe,Western Europe,Switzerland,High Income,,Government,Monitoring
philippines,Asia,South-eastern Asia,Philippines (the),Lower Middle Income,,Government,Funding and procurement
philippines,Asia,South-eastern Asia,Philippines (the),Lower Middle Income,,Government,Leadership and coordination
philippines,Asia,South-eastern Asia,Philippines (the),Lower Middle Income,,Government,Monitoring
philippines,Asia,South-eastern Asia,Philippines (the),Lower Middle Income,3.76175,Government,
chad,Africa,Sub-Saharan Africa,Chad,Low Income,2.15475,Government,
chad,Africa,Sub-Saharan Africa,Chad,Low Income,,Government,Capabilities
chad,Africa,Sub-Saharan Africa,Chad,Low Income,2.15475,Government,Digital Public Services
chad,Africa,Sub-Saharan Africa,Chad,Low Income,,Government,Funding and procurement
chad,Africa,Sub-Saharan Africa,Chad,Low Income,,Government,Leadership and coordination
chad,Africa,Sub-Saharan Africa,Chad,Low Income,,Government,Monitoring
france,Europe,Western Europe,France,High Income,1.109647,Government,Funding and procurement
cambodia,Asia,South-eastern Asia,Cambodia,Lower Middle Income,,Government,Leadership and coordination
cambodia,Asia,South-eastern Asia,Cambodia,Lower Middle Income,,Government,Monitoring
cambodia,Asia,South-eastern Asia,Cambodia,Lower Middle Income,,Government,Funding and procurement
cambodia,Asia,South-eastern Asia,Cambodia,Lower Middle Income,3.174,Government,Digital Public Services
cambodia,Asia,South-eastern Asia,Cambodia,Lower Middle Income,,Government,Capabilities
switzerland,Europe,Western Europe,Switzerland,High Income,,Government,Leadership and coordination
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,2.4784999999999995,Government,
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,,Government,Monitoring
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,,Government,Leadership and coordination
switzerland,Europe,Western Europe,Switzerland,High Income,3.840444647222221,Government,
bahrain,Asia,Western Asia,Bahrain,High Income,,Government,Monitoring
bahrain,Asia,Western Asia,Bahrain,High Income,,Government,Leadership and coordination
bahrain,Asia,Western Asia,Bahrain,High Income,,Government,Funding and procurement
bahrain,Asia,Western Asia,Bahrain,High Income,4.905,Government,Digital Public Services
bahrain,Asia,Western Asia,Bahrain,High Income,,Government,Capabilities
bahrain,Asia,Western Asia,Bahrain,High Income,4.905,Government,
slovenia,Europe,Southern Europe,Slovenia,High Income,,Government,Leadership and coordination
slovenia,Europe,Southern Europe,Slovenia,High Income,3.1862597500000005,Government,
slovenia,Europe,Southern Europe,Slovenia,High Income,,Government,Monitoring
slovenia,Europe,Southern Europe,Slovenia,High Income,1.0975195000000002,Government,Funding and procurement
cambodia,Asia,South-eastern Asia,Cambodia,Lower Middle Income,3.174,Government,
slovenia,Europe,Southern Europe,Slovenia,High Income,5.275,Government,Digital Public Services
philippines,Asia,South-eastern Asia,Philippines (the),Lower Middle Income,2.8250000000000006,Government,Capabilities
philippines,Asia,South-eastern Asia,Philippines (the),Lower Middle Income,4.6985,Government,Digital Public Services
palau,Oceania,Micronesia,Palau,High Income,,Government,Monitoring
palau,Oceania,Micronesia,Palau,High Income,,Government,Leadership and coordination
palau,Oceania,Micronesia,Palau,High Income,,Government,Funding and procurement
palau,Oceania,Micronesia,Palau,High Income,2.49475,Government,Digital Public Services
palau,Oceania,Micronesia,Palau,High Income,,Government,Capabilities
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,2.4784999999999995,Government,Digital Public Services
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,,Government,Capabilities
palau,Oceania,Micronesia,Palau,High Income,2.49475,Government,
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,,Government,Funding and procurement
slovenia,Europe,Southern Europe,Slovenia,High Income,,Government,Capabilities
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,,Government,Monitoring
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,,Government,Funding and procurement
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,1.3402499999999995,Government,Digital Public Services
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,,Government,Funding and procurement
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,1.8295000000000008,Government,Digital Public Services
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,,Government,Capabilities
switzerland,Europe,Western Europe,Switzerland,High Income,0.9626672749999998,Government,Funding and procurement
brazil,Americas,Latin America and the Caribbean,Brazil,Upper Middle Income,,Government,Monitoring
brazil,Americas,Latin America and the Caribbean,Brazil,Upper Middle Income,3.0821730000000005,Government,
timor-leste,Asia,South-eastern Asia,Timor-Leste,Lower Middle Income,3.3232500000000007,Government,Digital Public Services
timor-leste,Asia,South-eastern Asia,Timor-Leste,Lower Middle Income,,Government,Funding and procurement
niger,Africa,Sub-Saharan Africa,Niger (the),Low Income,2.47925,Government,
niger,Africa,Sub-Saharan Africa,Niger (the),Low Income,,Government,Monitoring
niger,Africa,Sub-Saharan Africa,Niger (the),Low Income,,Government,Leadership and coordination
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,,Government,Leadership and coordination
niger,Africa,Sub-Saharan Africa,Niger (the),Low Income,,Government,Funding and procurement
gambia,Africa,Sub-Saharan Africa,Gambia (the),Low Income,,Government,Leadership and coordination
gambia,Africa,Sub-Saharan Africa,Gambia (the),Low Income,1.0035465,Government,Funding and procurement
niger,Africa,Sub-Saharan Africa,Niger (the),Low Income,,Government,Capabilities
gambia,Africa,Sub-Saharan Africa,Gambia (the),Low Income,,Government,Capabilities
armenia,Asia,Western Asia,Armenia,Upper Middle Income,3.0750000000000006,Government,Capabilities
armenia,Asia,Western Asia,Armenia,Upper Middle Income,4.625,Government,Digital Public Services
armenia,Asia,Western Asia,Armenia,Upper Middle Income,2.903146,Government,
armenia,Asia,Western Asia,Armenia,Upper Middle Income,,Government,Monitoring
armenia,Asia,Western Asia,Armenia,Upper Middle Income,,Government,Leadership and coordination
armenia,Asia,Western Asia,Armenia,Upper Middle Income,1.0094379999999998,Government,Funding and procurement
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,,Government,Leadership and coordination
niger,Africa,Sub-Saharan Africa,Niger (the),Low Income,2.47925,Government,Digital Public Services
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,2.363375,Government,
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,,Government,Monitoring
brazil,Americas,Latin America and the Caribbean,Brazil,Upper Middle Income,1.0580190000000005,Government,Funding and procurement
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,,Government,Capabilities
paraguay,Americas,Latin America and the Caribbean,Paraguay,Upper Middle Income,,Government,Monitoring
paraguay,Americas,Latin America and the Caribbean,Paraguay,Upper Middle Income,,Government,Leadership and coordination
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,,Government,Leadership and coordination
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,1.3402499999999995,Government,
switzerland,Europe,Western Europe,Switzerland,High Income,5.5,Government,Capabilities
switzerland,Europe,Western Europe,Switzerland,High Income,5.058666666666665,Government,Digital Public Services
paraguay,Americas,Latin America and the Caribbean,Paraguay,Upper Middle Income,1.007313,Government,Funding and procurement
paraguay,Americas,Latin America and the Caribbean,Paraguay,Upper Middle Income,4.639749999999999,Government,Digital Public Services
paraguay,Americas,Latin America and the Caribbean,Paraguay,Upper Middle Income,1.4499999999999995,Government,Capabilities
paraguay,Americas,Latin America and the Caribbean,Paraguay,Upper Middle Income,2.365687666666666,Government,
brazil,Americas,Latin America and the Caribbean,Brazil,Upper Middle Income,,Government,Leadership and coordination
gambia,Africa,Sub-Saharan Africa,Gambia (the),Low Income,1.0831482499999998,Government,
cyprus,Asia,Western Asia,Cyprus,High Income,3.29244575,Government,
cyprus,Asia,Western Asia,Cyprus,High Income,,Government,Capabilities
cyprus,Asia,Western Asia,Cyprus,High Income,5.557499999999999,Government,Digital Public Services
cyprus,Asia,Western Asia,Cyprus,High Income,1.0273915,Government,Funding and procurement
cyprus,Asia,Western Asia,Cyprus,High Income,,Government,Leadership and coordination
cyprus,Asia,Western Asia,Cyprus,High Income,,Government,Monitoring
timor-leste,Asia,South-eastern Asia,Timor-Leste,Lower Middle Income,3.3232500000000007,Government,
timor-leste,Asia,South-eastern Asia,Timor-Leste,Lower Middle Income,,Government,Capabilities
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,1.8295000000000008,Government,
brazil,Americas,Latin America and the Caribbean,Brazil,Upper Middle Income,2.75,Government,Capabilities
brazil,Americas,Latin America and the Caribbean,Brazil,Upper Middle Income,5.438500000000001,Government,Digital Public Services
gambia,Africa,Sub-Saharan Africa,Gambia (the),Low Income,,Government,Monitoring
france,Europe,Western Europe,France,High Income,,Government,Leadership and coordination
namibia,Africa,Sub-Saharan Africa,Namibia,Upper Middle Income,,Government,Leadership and coordination
argentina,Americas,Latin America and the Caribbean,Argentina,Upper Middle Income,2.975000000000001,Government,Capabilities
bhutan,Asia,Southern Asia,Bhutan,Lower Middle Income,,Government,Funding and procurement
bhutan,Asia,Southern Asia,Bhutan,Lower Middle Income,4.283500000000001,Government,Digital Public Services
bhutan,Asia,Southern Asia,Bhutan,Lower Middle Income,1.4250000000000005,Government,Capabilities
maldives,Asia,Southern Asia,Maldives,Upper Middle Income,,Government,Capabilities
maldives,Asia,Southern Asia,Maldives,Upper Middle Income,,Government,Leadership and coordination
maldives,Asia,Southern Asia,Maldives,Upper Middle Income,,Government,Funding and procurement
maldives,Asia,Southern Asia,Maldives,Upper Middle Income,,Government,Monitoring
hungary,Europe,Eastern Europe,Hungary,High income,,Government,Monitoring
hungary,Europe,Eastern Europe,Hungary,High income,,Government,Leadership and coordination
hungary,Europe,Eastern Europe,Hungary,High income,1.0766685,Government,Funding and procurement
hungary,Europe,Eastern Europe,Hungary,High income,4.56425,Government,Digital Public Services
united-states,Americas,Northern America,United States of America (the),High Income,,Government,Leadership and coordination
united-states,Americas,Northern America,United States of America (the),High Income,,Government,Monitoring
united-states,Americas,Northern America,United States of America (the),High Income,3.9492555499999984,Government,
united-states,Americas,Northern America,United States of America (the),High Income,4.549999999999998,Government,Capabilities
bhutan,Asia,Southern Asia,Bhutan,Lower Middle Income,,Government,Leadership and coordination
bhutan,Asia,Southern Asia,Bhutan,Lower Middle Income,,Government,Monitoring
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,3.484333333333332,Government,
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,,Government,Funding and procurement
india,Asia,Southern Asia,India,Lower Middle Income,,Government,Monitoring
india,Asia,Southern Asia,India,Lower Middle Income,1.0326409999999997,Government,Funding and procurement
india,Asia,Southern Asia,India,Lower Middle Income,5.285,Government,Digital Public Services
india,Asia,Southern Asia,India,Lower Middle Income,2.899999999999999,Government,Capabilities
saint-kitts-and-nevis,Americas,Latin America and the Caribbean,Saint Kitts and Nevis,High Income,,Government,Monitoring
saint-kitts-and-nevis,Americas,Latin America and the Caribbean,Saint Kitts and Nevis,High Income,,Government,Leadership and coordination
maldives,Asia,Southern Asia,Maldives,Upper Middle Income,3.1895,Government,
united-states,Americas,Northern America,United States of America (the),High Income,5.423499999999996,Government,Digital Public Services
maldives,Asia,Southern Asia,Maldives,Upper Middle Income,3.1895,Government,Digital Public Services
india,Asia,Southern Asia,India,Lower Middle Income,3.072547,Government,
saint-kitts-and-nevis,Americas,Latin America and the Caribbean,Saint Kitts and Nevis,High Income,2.8185,Government,Digital Public Services
bhutan,Asia,Southern Asia,Bhutan,Lower Middle Income,2.854250000000001,Government,
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,4.068666666666665,Government,Digital Public Services
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,2.899999999999999,Government,Capabilities
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,,Government,Monitoring
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,,Government,Leadership and coordination
saint-kitts-and-nevis,Americas,Latin America and the Caribbean,Saint Kitts and Nevis,High Income,,Government,Funding and procurement
india,Asia,Southern Asia,India,Lower Middle Income,,Government,Leadership and coordination
united-states,Americas,Northern America,United States of America (the),High Income,1.8742666500000005,Government,Funding and procurement
mali,Africa,Sub-Saharan Africa,Mali,Low Income,2.67125,Government,Digital Public Services
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,,Government,Funding and procurement
eritrea,Africa,Sub-Saharan Africa,Eritrea,Low Income,,Government,Capabilities
eritrea,Africa,Sub-Saharan Africa,Eritrea,Low Income,1.0295000000000003,Government,
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,1.0125840000000002,Government,Funding and procurement
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,,Government,Leadership and coordination
greece,Europe,Southern Europe,Greece,High Income,3.462622,Government,
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,,Government,Leadership and coordination
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,,Government,Monitoring
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,2.5035,Government,
greece,Europe,Southern Europe,Greece,High Income,,Government,Monitoring
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,4.387833333333333,Government,Digital Public Services
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,,Government,Leadership and coordination
singapore,Asia,South-eastern Asia,Singapore,High Income,,Government,Monitoring
singapore,Asia,South-eastern Asia,Singapore,High Income,5.549999999999998,Government,Capabilities
greece,Europe,Southern Europe,Greece,High Income,,Government,Leadership and coordination
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,2.0249999999999995,Government,Capabilities
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,,Government,Monitoring
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,3.2064166666666662,Government,
eritrea,Africa,Sub-Saharan Africa,Eritrea,Low Income,1.0295000000000003,Government,Digital Public Services
mali,Africa,Sub-Saharan Africa,Mali,Low Income,,Government,Monitoring
mali,Africa,Sub-Saharan Africa,Mali,Low Income,,Government,Funding and procurement
mali,Africa,Sub-Saharan Africa,Mali,Low Income,,Government,Leadership and coordination
trinidad-and-tobago,Americas,Latin America and the Caribbean,Trinidad and Tobago,High Income,,Government,Leadership and coordination
trinidad-and-tobago,Americas,Latin America and the Caribbean,Trinidad and Tobago,High Income,,Government,Monitoring
hungary,Europe,Eastern Europe,Hungary,High income,5.5,Government,Capabilities
hungary,Europe,Eastern Europe,Hungary,High income,3.7136395000000006,Government,
mali,Africa,Sub-Saharan Africa,Mali,Low Income,,Government,Capabilities
mali,Africa,Sub-Saharan Africa,Mali,Low Income,2.67125,Government,
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,3.382,Government,Digital Public Services
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,1.625,Government,Capabilities
eritrea,Africa,Sub-Saharan Africa,Eritrea,Low Income,,Government,Monitoring
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,4.787000000000003,Government,Digital Public Services
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,,Government,Capabilities
eritrea,Africa,Sub-Saharan Africa,Eritrea,Low Income,,Government,Leadership and coordination
eritrea,Africa,Sub-Saharan Africa,Eritrea,Low Income,,Government,Funding and procurement
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,,Government,Funding and procurement
greece,Europe,Southern Europe,Greece,High Income,1.058866,Government,Funding and procurement
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,,Government,Monitoring
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,,Government,Funding and procurement
trinidad-and-tobago,Americas,Latin America and the Caribbean,Trinidad and Tobago,High Income,3.799999999999999,Government,Capabilities
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,,Government,Digital Public Services
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,,Government,Leadership and coordination
latvia,Europe,Northern Europe,Latvia,High Income,1.0320415,Government,Funding and procurement
latvia,Europe,Northern Europe,Latvia,High Income,3.914250000000001,Government,Digital Public Services
latvia,Europe,Northern Europe,Latvia,High Income,,Government,Leadership and coordination
latvia,Europe,Northern Europe,Latvia,High Income,,Government,Monitoring
latvia,Europe,Northern Europe,Latvia,High Income,4.725,Government,Capabilities
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,,Government,Monitoring
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,,Government,Leadership and coordination
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,,Government,Funding and procurement
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,3.929250000000001,Government,Digital Public Services
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,4.075000000000001,Government,Capabilities
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,4.002125000000001,Government,
latvia,Europe,Northern Europe,Latvia,High Income,3.2237638333333334,Government,
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,3.634,Government,
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,,Government,Monitoring
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,,Government,Leadership and coordination
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,,Government,Funding and procurement
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,3.24875,Government,
venezuela,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),,2.982125,Government,
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,1.94725,Government,
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,,Government,Monitoring
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,,Government,Leadership and coordination
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,,Government,Funding and procurement
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,,Government,Capabilities
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,,Government,Monitoring
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,1.94725,Government,Digital Public Services
oman,Asia,Western Asia,Oman,High Income,,Government,Leadership and coordination
oman,Asia,Western Asia,Oman,High Income,,Government,Monitoring
oman,Asia,Western Asia,Oman,High Income,1.0109835,Government,Funding and procurement
oman,Asia,Western Asia,Oman,High Income,1.8500000000000003,Government,Capabilities
oman,Asia,Western Asia,Oman,High Income,5.2155000000000005,Government,Digital Public Services
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,,Government,Capabilities
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,3.634,Government,Digital Public Services
oman,Asia,Western Asia,Oman,High Income,2.692161166666667,Government,
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,,Government,Leadership and coordination
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,,Government,Leadership and coordination
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,2.9225,Government,Digital Public Services
denmark,Europe,Northern Europe,Denmark,High Income,,Government,Leadership and coordination
nauru,Oceania,Micronesia,Nauru,High income,1.9325000000000003,Government,
liberia,Africa,Sub-Saharan Africa,Liberia,Low Income,2.2130000000000005,Government,
nauru,Oceania,Micronesia,Nauru,High income,,Government,Capabilities
nauru,Oceania,Micronesia,Nauru,High income,1.9325000000000003,Government,Digital Public Services
nauru,Oceania,Micronesia,Nauru,High income,,Government,Monitoring
nauru,Oceania,Micronesia,Nauru,High income,,Government,Leadership and coordination
nauru,Oceania,Micronesia,Nauru,High income,,Government,Funding and procurement
denmark,Europe,Northern Europe,Denmark,High Income,,Government,Monitoring
denmark,Europe,Northern Europe,Denmark,High Income,4.046048666666668,Government,
trinidad-and-tobago,Americas,Latin America and the Caribbean,Trinidad and Tobago,High Income,4.076999999999999,Government,Digital Public Services
trinidad-and-tobago,Americas,Latin America and the Caribbean,Trinidad and Tobago,High Income,1.0041995,Government,Funding and procurement
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,1.9485,Government,
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,1.15,Government,Capabilities
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,2.747,Government,Digital Public Services
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,4.238749999999999,Government,
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,,Government,Monitoring
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,,Government,Leadership and coordination
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,,Government,Funding and procurement
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,3.575000000000001,Government,Capabilities
south-korea,Asia,Eastern Asia,Republic of Korea (the),High income,5.328333333333337,Government,Digital Public Services
south-korea,Asia,Eastern Asia,Republic of Korea (the),High income,3.36147407777778,Government,
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,,Government,
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,,Government,Monitoring
denmark,Europe,Northern Europe,Denmark,High Income,5.650000000000001,Government,Capabilities
denmark,Europe,Northern Europe,Denmark,High Income,5.336500000000001,Government,Digital Public Services
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,,Government,Funding and procurement
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,,Government,Monitoring
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,,Government,Funding and procurement
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,3.883000000000001,Government,Digital Public Services
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,2.975000000000001,Government,Capabilities
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,3.4290000000000007,Government,
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,,Government,Capabilities
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,4.238749999999999,Government,Digital Public Services
denmark,Europe,Northern Europe,Denmark,High Income,1.1516459999999995,Government,Funding and procurement
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,,Government,Leadership and coordination
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,,Government,Monitoring
greece,Europe,Southern Europe,Greece,High Income,4.728999999999999,Government,Digital Public Services
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,2.899792000000001,Government,
saudi-arabia,Asia,Western Asia,Saudi Arabia,High Income,4.740833333333333,Government,Digital Public Services
saudi-arabia,Asia,Western Asia,Saudi Arabia,High Income,,Government,Leadership and coordination
saudi-arabia,Asia,Western Asia,Saudi Arabia,High Income,3.770416666666666,Government,
saudi-arabia,Asia,Western Asia,Saudi Arabia,High Income,2.7999999999999994,Government,Capabilities
chile,Americas,Latin America and the Caribbean,Chile,High Income,,Government,Leadership and coordination
chile,Americas,Latin America and the Caribbean,Chile,High Income,2.5249999999999995,Government,Capabilities
guinea-bissau,Africa,Sub-Saharan Africa,Guinea-Bissau,Low Income,,Government,Funding and procurement
guinea-bissau,Africa,Sub-Saharan Africa,Guinea-Bissau,Low Income,1.37,Government,Digital Public Services
guinea-bissau,Africa,Sub-Saharan Africa,Guinea-Bissau,Low Income,,Government,Capabilities
guinea-bissau,Africa,Sub-Saharan Africa,Guinea-Bissau,Low Income,1.37,Government,
chile,Americas,Latin America and the Caribbean,Chile,High Income,5.155,Government,Digital Public Services
chile,Americas,Latin America and the Caribbean,Chile,High Income,,Government,Funding and procurement
chile,Americas,Latin America and the Caribbean,Chile,High Income,,Government,Monitoring
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,,Government,Monitoring
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,,Government,Funding and procurement
north-macedonia,Europe,Southern Europe,North Macedonia,Upper Middle Income,2.9772557500000003,Government,
north-macedonia,Europe,Southern Europe,North Macedonia,Upper Middle Income,,Government,Monitoring
north-macedonia,Europe,Southern Europe,North Macedonia,Upper Middle Income,,Government,Leadership and coordination
north-macedonia,Europe,Southern Europe,North Macedonia,Upper Middle Income,1.0182615000000002,Government,Funding and procurement
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,4.121499999999999,Government,Digital Public Services
chile,Americas,Latin America and the Caribbean,Chile,High Income,3.84,Government,
north-macedonia,Europe,Southern Europe,North Macedonia,Upper Middle Income,,Government,Capabilities
north-macedonia,Europe,Southern Europe,North Macedonia,Upper Middle Income,4.93625,Government,Digital Public Services
qatar,Asia,Western Asia,Qatar,High Income,2.7421501666666668,Government,
qatar,Asia,Western Asia,Qatar,High Income,2.8,Government,Capabilities
qatar,Asia,Western Asia,Qatar,High Income,4.401000000000001,Government,Digital Public Services
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,3.603499999999999,Government,Digital Public Services
qatar,Asia,Western Asia,Qatar,High Income,1.0254505,Government,Funding and procurement
qatar,Asia,Western Asia,Qatar,High Income,,Government,Monitoring
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,2.5,Government,Capabilities
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,3.31075,Government,
saudi-arabia,Asia,Western Asia,Saudi Arabia,High Income,,Government,Monitoring
saudi-arabia,Asia,Western Asia,Saudi Arabia,High Income,,Government,Funding and procurement
guinea-bissau,Africa,Sub-Saharan Africa,Guinea-Bissau,Low Income,,Government,Monitoring
guinea-bissau,Africa,Sub-Saharan Africa,Guinea-Bissau,Low Income,,Government,Leadership and coordination
qatar,Asia,Western Asia,Qatar,High Income,,Government,Leadership and coordination
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,,Government,Funding and procurement
azerbaijan,Asia,Western Asia,Azerbaijan,Upper Middle Income,,Government,Monitoring
new-zealand,Oceania,Australia and New Zealand,New Zealand,High income,5.394166666666667,Government,Digital Public Services
portugal,Europe,Southern Europe,Portugal,High Income,,Government,Monitoring
monaco,Europe,Western Europe,Monaco,High Income,3.099,Government,
monaco,Europe,Western Europe,Monaco,High Income,,Government,Capabilities
monaco,Europe,Western Europe,Monaco,High Income,,Government,Monitoring
monaco,Europe,Western Europe,Monaco,High Income,,Government,Leadership and coordination
monaco,Europe,Western Europe,Monaco,High Income,,Government,Funding and procurement
monaco,Europe,Western Europe,Monaco,High Income,3.099,Government,Digital Public Services
luxembourg,Europe,Western Europe,Luxembourg,High Income,3.4677709999999995,Government,
