Country Name,Score,Pillar,Sub-Pillar
Gabon,3.005231949206612,Infrastructure,Connectivity Technology
French Polynesia,,Infrastructure,Innovation Ecosystem
French Polynesia,2.3932007942931537,Infrastructure,Connectivity Technology
Other small states,4.904342236860001,Infrastructure,Connectivity Technology
Other small states,,Infrastructure,Innovation Ecosystem
Antigua and Barbuda,2.6245520793701207,Infrastructure,
Argentina,2.706989418394288,Infrastructure,
French Guiana,,Infrastructure,Innovation Ecosystem
Bahrain,2.985512574112061,Infrastructure,
Togo,2.630918142197312,Infrastructure,Connectivity Technology
Faroe Islands,,Infrastructure,Innovation Ecosystem
Faroe Islands,5.990000000000001,Infrastructure,Connectivity Technology
Europe,1.4692986481900567,Infrastructure,Connectivity Technology
Barbados,2.9713815595980364,Infrastructure,
Belarus,3.472306128834898,Infrastructure,
Belgium,3.559100295051214,Infrastructure,
Mexico Monterrey,,Infrastructure,
Euro area,,Infrastructure,Innovation Ecosystem
Euro area,5.99,Infrastructure,Connectivity Technology
Ethiopia,1.283735487443277,Infrastructure,Innovation Ecosystem
Ethiopia,2.46969659032501,Infrastructure,Connectivity Technology
Panama,3.7699897811224456,Infrastructure,Connectivity Technology
Panama,2.0565691154045513,Infrastructure,Innovation Ecosystem
Micronesia (Federated States of),1.414974467832889,Infrastructure,
Low & middle income,5.40261587749,Infrastructure,
Belize,2.533962889243874,Infrastructure,
Wallis and Futuna,,Infrastructure,Innovation Ecosystem
Wallis and Futuna,,Infrastructure,Connectivity Technology
Benin,2.232362014695803,Infrastructure,
Democratic People's Republic of Korea (the),1.439733415069622,Infrastructure,
Eswatini,1.6492082777709098,Infrastructure,Innovation Ecosystem
Eswatini,2.523817702208841,Infrastructure,Connectivity Technology
Estonia,2.9822969122559324,Infrastructure,Innovation Ecosystem
Europe,,Infrastructure,Innovation Ecosystem
Martinique,1.368548440611506,Infrastructure,
Palau,,Infrastructure,Innovation Ecosystem
Europe & Central Asia,5.989666980873,Infrastructure,Connectivity Technology
Falkland Islands,,Infrastructure,Innovation Ecosystem
Falkland Islands,,Infrastructure,Connectivity Technology
Pakistan Karachi,,Infrastructure,Connectivity Technology
Pakistan Karachi,,Infrastructure,Innovation Ecosystem
Bangladesh,2.523930713526973,Infrastructure,
Mayotte,,Infrastructure,
Mexico,2.8414585608625496,Infrastructure,
Mexico Mexico City,,Infrastructure,
European Union,,Infrastructure,Innovation Ecosystem
European Union,5.99,Infrastructure,Connectivity Technology
Europe & Central Asia (excluding high income),,Infrastructure,Innovation Ecosystem
Europe & Central Asia (excluding high income),5.989267723987001,Infrastructure,Connectivity Technology
Pakistan Lahore,,Infrastructure,Connectivity Technology
Pakistan Lahore,,Infrastructure,Innovation Ecosystem
Bangladesh Chittagong,,Infrastructure,
Western Sahara,,Infrastructure,Innovation Ecosystem
Europe & Central Asia (IDA & IBRD countries),,Infrastructure,Innovation Ecosystem
Europe & Central Asia (IDA & IBRD countries),5.989334518131,Infrastructure,Connectivity Technology
Western Sahara,1.0,Infrastructure,Connectivity Technology
Bangladesh Dhaka,,Infrastructure,
Europe & Central Asia,,Infrastructure,Innovation Ecosystem
Palau,2.9529183333333333,Infrastructure,Connectivity Technology
Marshall Islands,0.9699109795164444,Infrastructure,
Malta,3.568856123791652,Infrastructure,
Mali,2.0120237177042686,Infrastructure,
Heavily indebted poor countries (HIPC),3.226785760486,Infrastructure,Connectivity Technology
North Cyprus,,Infrastructure,Connectivity Technology
North Cyprus,,Infrastructure,Innovation Ecosystem
High-income Countries,4.89719,Infrastructure,
Zimbabwe,1.3494424702584307,Infrastructure,Innovation Ecosystem
Haiti,1.5248193669483334,Infrastructure,Innovation Ecosystem
Haiti,2.179576049328176,Infrastructure,Connectivity Technology
Jersey,5.99,Infrastructure,
Latin America and the Caribbean,4.42314,Infrastructure,
Guyana,1.637221,Infrastructure,Innovation Ecosystem
Guyana,2.403143675976576,Infrastructure,Connectivity Technology
North Macedonia,4.187405962775878,Infrastructure,Connectivity Technology
North Macedonia,2.2022527501513993,Infrastructure,Innovation Ecosystem
Zimbabwe,2.901229086478657,Infrastructure,Connectivity Technology
Low-income Countries,3.5449,Infrastructure,
Guinea-Bissau,1.822851,Infrastructure,Innovation Ecosystem
Guinea-Bissau,2.695189548597723,Infrastructure,Connectivity Technology
Lower-middle-income Countries,3.99899,Infrastructure,
Middle East and North Africa,4.34829,Infrastructure,
Oceania,3.4999900000000004,Infrastructure,
Saint Helena,1.1219569602141624,Infrastructure,
Heavily indebted poor countries (HIPC),,Infrastructure,Innovation Ecosystem
Guinea,0.8185820461276578,Infrastructure,Innovation Ecosystem
High income,5.989985449659,Infrastructure,Connectivity Technology
Germany France,4.213560000000001,Infrastructure,
Malawi,2.087568022433238,Infrastructure,
Belgium Estonia,4.11875,Infrastructure,
Hungary,2.1399053702223463,Infrastructure,Innovation Ecosystem
Hungary,4.461523336159171,Infrastructure,Connectivity Technology
Honduras,1.6789540665844782,Infrastructure,Innovation Ecosystem
Honduras,3.139655791043693,Infrastructure,Connectivity Technology
Niue,1.131713506494215,Infrastructure,Connectivity Technology
Niue,,Infrastructure,Innovation Ecosystem
Channel Islands,5.99,Infrastructure,
East and South Asia,4.27843,Infrastructure,
Malaysia,3.362143348533146,Infrastructure,
Eastern Europe and Central Asia,4.562860000000001,Infrastructure,
High-income Countries,,Infrastructure,Innovation Ecosystem
High-income Countries,4.89719,Infrastructure,Connectivity Technology
High income: OECD,,Infrastructure,Innovation Ecosystem
High income: OECD,,Infrastructure,Connectivity Technology
North America,4.144786236897607,Infrastructure,Connectivity Technology
North America,,Infrastructure,Innovation Ecosystem
Luxembourg,3.9452249498672076,Infrastructure,
Europe,1.4692986481900567,Infrastructure,
Lower middle income,5.442872723448,Infrastructure,
High income,,Infrastructure,Innovation Ecosystem
Estonia,4.730510904181498,Infrastructure,Connectivity Technology
Guinea,2.0479175562710705,Infrastructure,Connectivity Technology
Guatemala,3.3184652237012133,Infrastructure,Connectivity Technology
Zambia,2.8315128949456456,Infrastructure,Connectivity Technology
Greece,2.5845647725952405,Infrastructure,Innovation Ecosystem
Greece,4.51831483563779,Infrastructure,Connectivity Technology
Africa Eastern and Southern,3.177668989389,Infrastructure,
Africa Western and Central,3.5619369313530003,Infrastructure,
Gibraltar,,Infrastructure,Innovation Ecosystem
Gibraltar,3.752332014379912,Infrastructure,Connectivity Technology
OECD members,5.4208981589015,Infrastructure,Connectivity Technology
OECD members,,Infrastructure,Innovation Ecosystem
Ghana,1.2728131235288263,Infrastructure,Innovation Ecosystem
Ghana,3.4336204669723984,Infrastructure,Connectivity Technology
Albania,2.813843539632081,Infrastructure,
Algeria,2.6499436360585613,Infrastructure,
Tokelau,,Infrastructure,Connectivity Technology
American Samoa,0.6301169631774964,Infrastructure,
Germany France,4.213560000000001,Infrastructure,Innovation Ecosystem
Germany France,,Infrastructure,Connectivity Technology
Germany,2.951786028812218,Infrastructure,Innovation Ecosystem
Germany,4.885473116653045,Infrastructure,Connectivity Technology
Oceania,3.4999900000000004,Infrastructure,Connectivity Technology
Oceania,,Infrastructure,Innovation Ecosystem
Zambia,1.223404283807033,Infrastructure,Innovation Ecosystem
Guatemala,1.5092644879873616,Infrastructure,Innovation Ecosystem
Norway,2.945306627829772,Infrastructure,Innovation Ecosystem
Greenland,4.091247725918358,Infrastructure,Connectivity Technology
Northern Ireland,,Infrastructure,Connectivity Technology
Northern Ireland,,Infrastructure,Innovation Ecosystem
Saint Martin (Dutch Part),5.99,Infrastructure,
Saint Martin (French Part),5.99,Infrastructure,
Saint Pierre and Miquelon,1.7122285809158655,Infrastructure,
Small Island Developing States,4.11875,Infrastructure,
Upper-middle-income Countries,4.53292,Infrastructure,
Afghanistan,1.8620385770391719,Infrastructure,
Guam,,Infrastructure,Innovation Ecosystem
Guam,3.951133619788947,Infrastructure,Connectivity Technology
Guadeloupe,,Infrastructure,Innovation Ecosystem
Guadeloupe,1.367278458981889,Infrastructure,Connectivity Technology
Northern Mariana Islands,5.99,Infrastructure,Connectivity Technology
Northern Mariana Islands,,Infrastructure,Innovation Ecosystem
Tonga,2.3925780086153448,Infrastructure,Connectivity Technology
Maldives,3.61799233619207,Infrastructure,
Tonga,3.229532,Infrastructure,Innovation Ecosystem
Tokelau,,Infrastructure,Innovation Ecosystem
Grenada,3.741506,Infrastructure,Innovation Ecosystem
Grenada,1.1532984436093412,Infrastructure,Connectivity Technology
Greenland,,Infrastructure,Innovation Ecosystem
Norway,4.843822025013993,Infrastructure,Connectivity Technology
Papua New Guinea,2.1304866116074845,Infrastructure,Connectivity Technology
Bermuda,4.50159888407484,Infrastructure,
Bhutan,2.971711968818835,Infrastructure,
Republic of Moldova (the),3.6409535865337745,Infrastructure,Connectivity Technology
Republic of Moldova (the),1.8899608692697187,Infrastructure,Innovation Ecosystem
"China, Hong Kong Special Administrative Region",3.8698939962492496,Infrastructure,
Thailand,4.289792952759401,Infrastructure,Connectivity Technology
Montserrat,1.1200056246154508,Infrastructure,
Morocco,3.121037276913518,Infrastructure,
Cook Islands,,Infrastructure,Innovation Ecosystem
Cook Islands,1.213322229218983,Infrastructure,Connectivity Technology
Congo (the),2.383228,Infrastructure,Innovation Ecosystem
Congo (the),3.0869412503860687,Infrastructure,Connectivity Technology
Romania,4.560779896888424,Infrastructure,Connectivity Technology
Romania,1.8715766886109662,Infrastructure,Innovation Ecosystem
"China, Macao Special Administrative Region",4.7824686866161255,Infrastructure,
Mozambique,1.7644665844875687,Infrastructure,
Colombia,2.870283624366567,Infrastructure,
Uzbekistan,1.2337192605284006,Infrastructure,Innovation Ecosystem
Comoros (the),2.399196,Infrastructure,Innovation Ecosystem
Comoros (the),2.394761167268753,Infrastructure,Connectivity Technology
Uzbekistan,3.6295855877590264,Infrastructure,Connectivity Technology
Myanmar,2.067828397343967,Infrastructure,
Lesotho,2.3148223737277283,Infrastructure,
Costa Rica,3.9188407993355896,Infrastructure,Connectivity Technology
Namibia,2.494107598321037,Infrastructure,
Costa Rica,2.0254944524962126,Infrastructure,Innovation Ecosystem
Croatia,2.6612340151254337,Infrastructure,Innovation Ecosystem
Papua New Guinea,2.7145639999999998,Infrastructure,Innovation Ecosystem
Czechia,2.4979861548899316,Infrastructure,Innovation Ecosystem
Czechia,4.646762839790322,Infrastructure,Connectivity Technology
Qatar,4.8132524096808265,Infrastructure,Connectivity Technology
Qatar,2.370956407368993,Infrastructure,Innovation Ecosystem
Montenegro,3.1391001570313923,Infrastructure,
Thailand,2.152409411446587,Infrastructure,Innovation Ecosystem
Cyprus,2.8786662831657965,Infrastructure,Innovation Ecosystem
Cyprus,4.232552967176452,Infrastructure,Connectivity Technology
Chile,3.3005812857912478,Infrastructure,
Vanuatu,4.344298000000001,Infrastructure,Innovation Ecosystem
Curaçao,,Infrastructure,Innovation Ecosystem
Curaçao,5.99,Infrastructure,Connectivity Technology
Republic of Korea (the),4.977742118286962,Infrastructure,Connectivity Technology
Republic of Korea (the),3.1855131047987753,Infrastructure,Innovation Ecosystem
Cuba,,Infrastructure,Innovation Ecosystem
Cuba,3.2216174080834676,Infrastructure,Connectivity Technology
Vanuatu,2.769820152101667,Infrastructure,Connectivity Technology
China,3.5631198568938434,Infrastructure,
China Beijing,,Infrastructure,
China Shanghai,,Infrastructure,
Croatia,4.423042544598224,Infrastructure,Connectivity Technology
Central Europe and the Baltics,5.989999999999999,Infrastructure,
Colombia,1.8208028642004723,Infrastructure,Innovation Ecosystem
Russian Federation (the),4.093512289873712,Infrastructure,Connectivity Technology
Cuba,3.2216174080834676,Infrastructure,
Uruguay,1.7761751375889345,Infrastructure,Innovation Ecosystem
Chile,2.2857339956086666,Infrastructure,Innovation Ecosystem
Chile,4.315428575973829,Infrastructure,Connectivity Technology
Channel Islands,,Infrastructure,Innovation Ecosystem
Channel Islands,5.99,Infrastructure,Connectivity Technology
Rwanda,3.4114959715740056,Infrastructure,Connectivity Technology
Rwanda,1.3524579600560038,Infrastructure,Innovation Ecosystem
Uruguay,3.96431474372846,Infrastructure,Connectivity Technology
Curaçao,5.99,Infrastructure,
Cyprus,3.555609625171124,Infrastructure,
Czechia,3.5723744973401264,Infrastructure,
Chad,1.432929187246465,Infrastructure,Innovation Ecosystem
Chad,2.0949601132806954,Infrastructure,Connectivity Technology
Côte d'Ivoire,2.35942743162331,Infrastructure,
Nauru,1.273178199718677,Infrastructure,
Nepal,2.625395062129999,Infrastructure,
Netherlands (the),3.998429873754172,Infrastructure,
Central Europe and the Baltics,,Infrastructure,Innovation Ecosystem
Central Europe and the Baltics,5.989999999999999,Infrastructure,Connectivity Technology
Réunion,1.314183076142989,Infrastructure,Connectivity Technology
Tajikistan,2.5493543360451523,Infrastructure,Connectivity Technology
Colombia,3.919764384532662,Infrastructure,Connectivity Technology
Tajikistan,0.9060572506952882,Infrastructure,Innovation Ecosystem
Russian Federation Saint Petersburg,,Infrastructure,Connectivity Technology
Russian Federation (the),2.198072297648734,Infrastructure,Innovation Ecosystem
Lebanon,3.0503418795504436,Infrastructure,
Comoros (the),2.396978583634376,Infrastructure,
"China, Macao Special Administrative Region",5.990000000000001,Infrastructure,Innovation Ecosystem
"China, Macao Special Administrative Region",3.5749373732322502,Infrastructure,Connectivity Technology
Congo (the),2.7350846251930343,Infrastructure,
Cook Islands,1.213322229218983,Infrastructure,
"China, Hong Kong Special Administrative Region",2.8658078469435027,Infrastructure,Innovation Ecosystem
"China, Hong Kong Special Administrative Region",4.873980145554997,Infrastructure,Connectivity Technology
Russian Federation Moscow,,Infrastructure,Connectivity Technology
Russian Federation Moscow,,Infrastructure,Innovation Ecosystem
China Shanghai,,Infrastructure,Innovation Ecosystem
China Shanghai,,Infrastructure,Connectivity Technology
Costa Rica,2.972167625915901,Infrastructure,
Least developed countries: UN classification,3.633636203936,Infrastructure,
Croatia,3.542138279861829,Infrastructure,
Latvia,3.30922481741261,Infrastructure,
China Beijing,,Infrastructure,Innovation Ecosystem
China Beijing,,Infrastructure,Connectivity Technology
China,2.760430277788895,Infrastructure,Innovation Ecosystem
China,4.365809435998791,Infrastructure,Connectivity Technology
Russian Federation Saint Petersburg,,Infrastructure,Innovation Ecosystem
Côte d'Ivoire,3.3420584459353315,Infrastructure,Connectivity Technology
Chad,1.7639446502635803,Infrastructure,
Libya,1.7874811710800462,Infrastructure,
East and South Asia,,Infrastructure,Innovation Ecosystem
East and South Asia,4.27843,Infrastructure,Connectivity Technology
Philippines (the),3.6212760699111075,Infrastructure,Connectivity Technology
Philippines (the),1.7373489172733136,Infrastructure,Innovation Ecosystem
Brazil,3.1027899326766306,Infrastructure,
Brazil Rio de Janeiro,,Infrastructure,
Brazil São Paulo,,Infrastructure,
Brunei Darussalam,2.8511476833195557,Infrastructure,
Middle East & North Africa (excluding high income),5.828056927715,Infrastructure,
Middle income,5.666468573572001,Infrastructure,
East Asia & Pacific (excluding high income),,Infrastructure,Innovation Ecosystem
East Asia & Pacific (excluding high income),5.887123657515,Infrastructure,Connectivity Technology
East Asia & Pacific (IDA & IBRD countries),,Infrastructure,Innovation Ecosystem
East Asia & Pacific (IDA & IBRD countries),5.9170575118310005,Infrastructure,Connectivity Technology
Poland,4.520122448075653,Infrastructure,Connectivity Technology
Poland,2.303551497845789,Infrastructure,Innovation Ecosystem
Monaco,3.06610770679427,Infrastructure,
Bulgaria,3.1089943678918113,Infrastructure,
Trinidad and Tobago,3.637561247521744,Infrastructure,Connectivity Technology
Mongolia,2.7805788882681752,Infrastructure,
East Asia & Pacific,,Infrastructure,Innovation Ecosystem
East Asia & Pacific,5.897000234276,Infrastructure,Connectivity Technology
Côte d'Ivoire,1.376796417311289,Infrastructure,Innovation Ecosystem
Eastern Europe and Central Asia,4.562860000000001,Infrastructure,Connectivity Technology
Burkina Faso,1.7622502715099957,Infrastructure,
Eastern Europe and Central Asia,,Infrastructure,Innovation Ecosystem
Viet Nam,2.2503714023019894,Infrastructure,Innovation Ecosystem
Lithuania,3.550495188338032,Infrastructure,
Liechtenstein,2.9977958726749137,Infrastructure,
Bolivia (Plurinational State of),2.2875277330088353,Infrastructure,
Eritrea,,Infrastructure,Innovation Ecosystem
Eritrea,0.7477775640863356,Infrastructure,Connectivity Technology
Equatorial Guinea,1.852791,Infrastructure,Innovation Ecosystem
Equatorial Guinea,0.9811182046253031,Infrastructure,Connectivity Technology
Paraguay,3.564864405888208,Infrastructure,Connectivity Technology
Paraguay,1.5271385307341019,Infrastructure,Innovation Ecosystem
Middle East & North Africa,5.851903736020001,Infrastructure,
Bosnia and Herzegovina,2.8523801520205865,Infrastructure,
El Salvador,1.5939754690640726,Infrastructure,Innovation Ecosystem
El Salvador,3.2149513858234955,Infrastructure,Connectivity Technology
Timor-Leste,,Infrastructure,Innovation Ecosystem
Timor-Leste,2.918512077245299,Infrastructure,Connectivity Technology
Egypt,2.0545607389899567,Infrastructure,Innovation Ecosystem
Egypt,3.578282311581622,Infrastructure,Connectivity Technology
Peru,3.3874180917630747,Infrastructure,Connectivity Technology
Peru,1.6114044271396728,Infrastructure,Innovation Ecosystem
Ecuador,1.6138068854197911,Infrastructure,Innovation Ecosystem
Ecuador,3.6870181268993023,Infrastructure,Connectivity Technology
Middle East & North Africa (IDA & IBRD countries),5.82608497203,Infrastructure,
Botswana,2.407157377206979,Infrastructure,
Viet Nam,4.1368892181867905,Infrastructure,Connectivity Technology
Early-demographic dividend,,Infrastructure,Innovation Ecosystem
Puerto Rico,2.5350324445472503,Infrastructure,
Portugal,4.581099604205187,Infrastructure,Connectivity Technology
Canada,3.488411616437467,Infrastructure,
Developing,,Infrastructure,Innovation Ecosystem
Early-demographic dividend,5.617873374241,Infrastructure,Connectivity Technology
Denmark,3.4650733542710195,Infrastructure,Innovation Ecosystem
Denmark,4.848834442640253,Infrastructure,Connectivity Technology
Pre-demographic dividend,3.356829880028,Infrastructure,Connectivity Technology
Pre-demographic dividend,,Infrastructure,Innovation Ecosystem
Liberia,1.6393304042150276,Infrastructure,
Vatican,,Infrastructure,Innovation Ecosystem
Democratic Republic of the Congo (the),1.1393466154877778,Infrastructure,Innovation Ecosystem
Democratic Republic of the Congo (the),2.2637573503607604,Infrastructure,Connectivity Technology
Democratic People's Republic of Korea (the),,Infrastructure,Innovation Ecosystem
Democratic People's Republic of Korea (the),1.439733415069622,Infrastructure,Connectivity Technology
Puerto Rico,2.5350324445472503,Infrastructure,Connectivity Technology
Puerto Rico,,Infrastructure,Innovation Ecosystem
Vatican,0.1428571428571428,Infrastructure,Connectivity Technology
Caribbean small states,5.904197195009001,Infrastructure,
Cayman Islands,2.9763679262390283,Infrastructure,
Central African Republic (the),1.7443831289149092,Infrastructure,
Trinidad and Tobago,1.6657913436541811,Infrastructure,Innovation Ecosystem
Cameroon,2.118277014538619,Infrastructure,
Developing,,Infrastructure,Connectivity Technology
Cabo Verde,2.2130958897665973,Infrastructure,
Burundi,1.799252077475126,Infrastructure,
Cambodia,2.484006682753019,Infrastructure,
Dominica,3.847294,Infrastructure,Innovation Ecosystem
Venezuela (Bolivarian Republic of),3.104174597873036,Infrastructure,Connectivity Technology
Dominican Republic (the),3.51381454456794,Infrastructure,Connectivity Technology
Dominica,1.2666179381155045,Infrastructure,Connectivity Technology
Post-demographic dividend,5.989898348710001,Infrastructure,Connectivity Technology
Venezuela (Bolivarian Republic of),1.096840041729596,Infrastructure,Innovation Ecosystem
Post-demographic dividend,,Infrastructure,Innovation Ecosystem
Portugal,2.8961604784200317,Infrastructure,Innovation Ecosystem
Djibouti,2.601291,Infrastructure,Innovation Ecosystem
Djibouti,2.077345859696268,Infrastructure,Connectivity Technology
Dominican Republic (the),1.4592958392421194,Infrastructure,Innovation Ecosystem
Tonga,2.5666085000000005,People,Digital Literacy Skills
Turkey,4.2030522563026,People,Digital Literacy Skills
Trinidad and Tobago,4.431623000000001,People,Digital Wellbeing
Trinidad and Tobago,2.5111663279699097,People,Usage and ownership
Turkey,3.441068619050934,People,Usage and ownership
Tunisia,2.9423575,People,Digital Wellbeing
Tonga,3.5573750476545,People,Culture
Middle East & North Africa (excluding high income),,People,Culture
Tunisia,4.803713273359501,People,Culture
Turkey,3.920356748333335,People,Digital Wellbeing
Trinidad and Tobago,2.3547829999999994,People,Digital Literacy Skills
Tunisia,4.368432017360748,People,Digital Literacy Skills
Trinidad and Tobago,5.48102,People,Culture
Middle East & North Africa (excluding high income),2.37225,People,Usage and ownership
Turkey,4.537061019862999,People,Culture
Tonga,,People,Digital Wellbeing
Middle East & North Africa (excluding high income),,People,Digital Wellbeing
Middle East & North Africa (excluding high income),,People,Digital Literacy Skills
Tonga,2.489934893451857,People,Usage and ownership
Tunisia,3.481636202033249,People,Usage and ownership
Nigeria Lagos,,People,Digital Literacy Skills
Turkmenistan,2.1923585000000005,People,Digital Literacy Skills
Viet Nam,4.535470849577,People,Culture
Venezuela (Bolivarian Republic of),2.7901615000000017,People,Usage and ownership
Mexico Mexico City,,People,Digital Wellbeing
Mexico Mexico City,,People,Usage and ownership
Venezuela (Bolivarian Republic of),3.391457500000001,People,Digital Wellbeing
Venezuela (Bolivarian Republic of),2.447846499999999,People,Digital Literacy Skills
Venezuela (Bolivarian Republic of),5.012566009053,People,Culture
Vatican,1.0998,People,Usage and ownership
Vatican,,People,Digital Wellbeing
Vatican,,People,Digital Literacy Skills
Vatican,,People,Culture
Vanuatu,2.219827480943142,People,Usage and ownership
Vanuatu,,People,Digital Wellbeing
Viet Nam,3.9431442335636,People,Digital Literacy Skills
Vanuatu,1.9999940000000005,People,Digital Literacy Skills
Uzbekistan,3.617774047907167,People,Usage and ownership
Uzbekistan,4.083320999999999,People,Digital Wellbeing
Uzbekistan,4.562333070595749,People,Digital Literacy Skills
Uzbekistan,3.0627711163974998,People,Culture
Mexico Monterrey,,People,Culture
Mexico Monterrey,,People,Digital Literacy Skills
Mexico Monterrey,,People,Digital Wellbeing
Mexico Monterrey,,People,Usage and ownership
Uruguay,4.278858710735251,People,Usage and ownership
Uruguay,4.520694499999999,People,Digital Wellbeing
Uruguay,5.1811061500095,People,Digital Literacy Skills
Uruguay,5.277036009053001,People,Culture
Upper-middle-income Countries,,People,Usage and ownership
Vanuatu,4.116255,People,Culture
Viet Nam,3.710568,People,Digital Wellbeing
Viet Nam,4.145829840648934,People,Usage and ownership
Mexico Mexico City,,People,Digital Literacy Skills
Zimbabwe,2.308458141293001,People,Usage and ownership
Zimbabwe,1.7846775000000006,People,Digital Wellbeing
Zimbabwe,4.061365000000001,People,Digital Literacy Skills
Zimbabwe,3.597295000000001,People,Culture
Zambia,2.1823640148830994,People,Usage and ownership
Zambia,2.317110499999999,People,Digital Wellbeing
Zambia,4.365755,People,Digital Literacy Skills
Zambia,2.856279999999999,People,Culture
Yemen,0.7081453750000003,People,Usage and ownership
Yemen,2.6499434999999996,People,Digital Wellbeing
Yemen,1.5334290000000006,People,Digital Literacy Skills
Yemen,4.130063273359498,People,Culture
Mexico,4.291032754978001,People,Culture
Mexico,3.9676017775493997,People,Digital Literacy Skills
Mexico,4.330076500000002,People,Digital Wellbeing
Mexico,3.160944359579066,People,Usage and ownership
World,2.972048000000001,People,Usage and ownership
World,,People,Digital Wellbeing
World,,People,Digital Literacy Skills
World,,People,Culture
Western Sahara,1.220059,People,Usage and ownership
Western Sahara,,People,Digital Wellbeing
Western Sahara,,People,Digital Literacy Skills
Western Sahara,,People,Culture
Wallis and Futuna,2.542409,People,Usage and ownership
Wallis and Futuna,,People,Digital Wellbeing
Wallis and Futuna,,People,Digital Literacy Skills
Wallis and Futuna,,People,Culture
Mexico Mexico City,,People,Culture
Upper-middle-income Countries,,People,Digital Wellbeing
Turkmenistan,4.56785,People,Culture
Upper-middle-income Countries,,People,Digital Literacy Skills
Upper middle income,3.76945,People,Usage and ownership
United Kingdom of Great Britain and Northern Ireland (the),4.744600400979599,People,Digital Literacy Skills
United Kingdom of Great Britain and Northern Ireland (the),5.094182724999997,People,Culture
United Arab Emirates (the),4.671221583161571,People,Usage and ownership
United Arab Emirates (the),4.286413999999999,People,Digital Wellbeing
United Arab Emirates (the),4.801197587863399,People,Digital Literacy Skills
United Arab Emirates (the),5.2573588489063345,People,Culture
Ukraine,3.184454767798666,People,Usage and ownership
Ukraine,3.201338499999999,People,Digital Wellbeing
Ukraine,4.700036920601501,People,Digital Literacy Skills
Ukraine,4.594302497483,People,Culture
Middle East & North Africa (IDA & IBRD countries),,People,Culture
Middle East & North Africa (IDA & IBRD countries),,People,Digital Literacy Skills
Uganda,1.8111654252538185,People,Usage and ownership
United Kingdom of Great Britain and Northern Ireland (the),4.657420333666666,People,Digital Wellbeing
Uganda,3.2624660000000016,People,Digital Wellbeing
Uganda,3.689443859447002,People,Culture
Middle East & North Africa (IDA & IBRD countries),,People,Digital Wellbeing
Middle East & North Africa (IDA & IBRD countries),,People,Usage and ownership
Tuvalu,0.42677075000000003,People,Usage and ownership
Tuvalu,,People,Digital Wellbeing
Tuvalu,2.2018395,People,Digital Literacy Skills
Tuvalu,,People,Culture
Turks and Caicos Islands,4.198589999999999,People,Usage and ownership
Turks and Caicos Islands,,People,Digital Wellbeing
Turks and Caicos Islands,,People,Digital Literacy Skills
Turks and Caicos Islands,,People,Culture
Turkmenistan,0.8857985714285714,People,Usage and ownership
Turkmenistan,3.527934000000001,People,Digital Wellbeing
Uganda,1.8460524999999997,People,Digital Literacy Skills
United Kingdom of Great Britain and Northern Ireland (the),4.3208239240364845,People,Usage and ownership
United Republic of Tanzania (the),3.6520188594469984,People,Culture
United Republic of Tanzania (the),3.3248410000000006,People,Digital Literacy Skills
Upper middle income,,People,Digital Wellbeing
Upper middle income,,People,Digital Literacy Skills
Upper middle income,,People,Culture
United States of America (the),3.956309547888768,People,Usage and ownership
United States of America (the),4.5087185000000005,People,Digital Wellbeing
Micronesia (Federated States of),4.093800000000001,People,Culture
Micronesia (Federated States of),4.366753,People,Digital Literacy Skills
Micronesia (Federated States of),,People,Digital Wellbeing
Micronesia (Federated States of),0.47579750000000004,People,Usage and ownership
United States of America (the),4.127404071504665,People,Digital Literacy Skills
United States of America (the),5.379556666666664,People,Culture
United States Virgin Islands,2.017128333333334,People,Usage and ownership
United States Virgin Islands,,People,Digital Wellbeing
United States Virgin Islands,,People,Digital Literacy Skills
United States Virgin Islands,,People,Culture
United States New York City,,People,Usage and ownership
United States New York City,,People,Digital Wellbeing
United States New York City,,People,Digital Literacy Skills
United States New York City,,People,Culture
United States Los Angeles,,People,Usage and ownership
United States Los Angeles,,People,Digital Wellbeing
United States Los Angeles,,People,Digital Literacy Skills
United States Los Angeles,,People,Culture
Middle East & North Africa,,People,Culture
Middle East & North Africa,,People,Digital Literacy Skills
Middle East & North Africa,,People,Digital Wellbeing
Middle East & North Africa,2.5968,People,Usage and ownership
United Republic of Tanzania (the),2.123165939151399,People,Usage and ownership
United Republic of Tanzania (the),2.7355220000000005,People,Digital Wellbeing
Upper-middle-income Countries,,People,Culture
Middle East and North Africa,,People,Culture
Somalia,,People,Digital Wellbeing
Middle East and North Africa,,People,Digital Wellbeing
Puerto Rico,,People,Digital Wellbeing
Puerto Rico,2.877737,People,Usage and ownership
New Caledonia,2.299396,People,Usage and ownership
New Caledonia,,People,Digital Wellbeing
New Caledonia,,People,Digital Literacy Skills
New Caledonia,,People,Culture
Qatar,4.924692182239665,People,Culture
Qatar,5.56525138749925,People,Digital Literacy Skills
Qatar,4.002982000000001,People,Digital Wellbeing
Puerto Rico,,People,Digital Literacy Skills
Qatar,4.031417595260428,People,Usage and ownership
Republic of Korea (the),4.852426786937803,People,Digital Literacy Skills
Republic of Korea (the),4.1993385000000005,People,Digital Wellbeing
Republic of Korea (the),4.889099661636271,People,Usage and ownership
Republic of Moldova (the),4.711702343750003,People,Culture
Republic of Moldova (the),4.708568,People,Digital Literacy Skills
