CMS slug,Region Name,Sub-region Name,Country or Area,World Bank Income Level,Score,Pillar,Sub-Pillar
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,2.638837916635961,Infrastructure,
finland,Europe,Northern Europe,Finland,High Income,4.6726999358800345,Infrastructure,
nigeria,Africa,Sub-Saharan Africa,Nigeria,Lower Middle Income,2.8805421521383483,Infrastructure,Connectivity Technology
finland,Europe,Northern Europe,Finland,High Income,5.071081285890514,Infrastructure,Connectivity Technology
finland,Europe,Northern Europe,Finland,High Income,4.274318585869554,Infrastructure,Innovation Ecosystem
indonesia,Asia,South-eastern Asia,Indonesia,Lower Middle Income,2.877418387255667,Infrastructure,
indonesia,Asia,South-eastern Asia,Indonesia,Lower Middle Income,3.541606688330145,Infrastructure,Connectivity Technology
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,2.644849864274125,Infrastructure,
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,2.2505134799638964,Infrastructure,Innovation Ecosystem
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,3.039186248584353,Infrastructure,Connectivity Technology
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,2.664193262437154,Infrastructure,
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,2.2351845460972704,Infrastructure,Innovation Ecosystem
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,3.0932019787770377,Infrastructure,Connectivity Technology
romania,Europe,Eastern Europe,Romania,Upper Middle Income,3.3525152016704887,Infrastructure,
romania,Europe,Eastern Europe,Romania,Upper Middle Income,2.0927233109491854,Infrastructure,Innovation Ecosystem
romania,Europe,Eastern Europe,Romania,Upper Middle Income,4.612307092391792,Infrastructure,Connectivity Technology
switzerland,Europe,Western Europe,Switzerland,High Income,5.124720583600613,Infrastructure,Connectivity Technology
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,3.5893527221224875,Infrastructure,
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,2.834407444244974,Infrastructure,Connectivity Technology
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,4.344298000000001,Infrastructure,Innovation Ecosystem
iraq,Asia,Western Asia,Iraq,Upper Middle Income,2.6634772379930385,Infrastructure,Connectivity Technology
brunei,Asia,South-eastern Asia,Brunei Darussalam,High income,3.0176211516326794,Infrastructure,
brunei,Asia,South-eastern Asia,Brunei Darussalam,High income,1.8992924447640689,Infrastructure,Innovation Ecosystem
indonesia,Asia,South-eastern Asia,Indonesia,Lower Middle Income,2.213230086181189,Infrastructure,Innovation Ecosystem
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,2.411331072679156,Infrastructure,Innovation Ecosystem
jamaica,Americas,Latin America and the Caribbean,Jamaica,Upper Middle Income,3.3855794470010028,Infrastructure,Connectivity Technology
lebanon,Asia,Western Asia,Lebanon,Upper Middle Income,2.219432684599058,Infrastructure,Innovation Ecosystem
iraq,Asia,Western Asia,Iraq,Upper Middle Income,3.0722740722491944,Infrastructure,
iraq,Asia,Western Asia,Iraq,Upper Middle Income,3.4810709065053507,Infrastructure,Innovation Ecosystem
nigeria,Africa,Sub-Saharan Africa,Nigeria,Lower Middle Income,2.179843849621708,Infrastructure,
hungary,Europe,Eastern Europe,Hungary,High income,2.3129764478720647,Infrastructure,Innovation Ecosystem
hungary,Europe,Eastern Europe,Hungary,High income,4.454253529798062,Infrastructure,Connectivity Technology
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,2.7895719269016768,Infrastructure,
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,3.167812781124197,Infrastructure,Connectivity Technology
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,1.4169546023126516,Infrastructure,
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,1.852791,Infrastructure,Innovation Ecosystem
hungary,Europe,Eastern Europe,Hungary,High income,3.3836149888350637,Infrastructure,
ukraine,Europe,Eastern Europe,Ukraine,Lower Middle Income,4.700036920601501,People,Digital Literacy Skills
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,2.954424946126463,People,
ukraine,Europe,Eastern Europe,Ukraine,Lower Middle Income,4.594302497483,People,Culture
malaysia,Asia,South-eastern Asia,Malaysia,Upper Middle Income,4.659267877174669,People,Culture
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,3.106778,People,Digital Literacy Skills
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,1.832961355014301,People,Usage and ownership
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,3.85163709594505,People,Digital Wellbeing
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,3.0263233335465003,People,Culture
sri-lanka,Asia,Southern Asia,Sri Lanka,Lower Middle Income,4.136290094510001,People,Culture
sri-lanka,Asia,Southern Asia,Sri Lanka,Lower Middle Income,2.220600500351918,People,Usage and ownership
sri-lanka,Asia,Southern Asia,Sri Lanka,Lower Middle Income,3.879728999999999,People,Digital Wellbeing
malaysia,Asia,South-eastern Asia,Malaysia,Upper Middle Income,3.317137155862014,People,Digital Wellbeing
malaysia,Asia,South-eastern Asia,Malaysia,Upper Middle Income,4.477245491162,People,Usage and ownership
laos,Asia,South-eastern Asia,Lao People's Democratic Republic (the),Lower Middle Income,3.534643247437909,People,
ukraine,Europe,Eastern Europe,Ukraine,Lower Middle Income,3.1969088214580097,People,Digital Wellbeing
laos,Asia,South-eastern Asia,Lao People's Democratic Republic (the),Lower Middle Income,2.8408384013375003,People,Usage and ownership
malaysia,Asia,South-eastern Asia,Malaysia,Upper Middle Income,4.211313187612522,People,
fiji,Oceania,Melanesia,Fiji,Upper Middle Income,3.5700735891755,People,Culture
fiji,Oceania,Melanesia,Fiji,Upper Middle Income,2.951710404775811,People,
sri-lanka,Asia,Southern Asia,Sri Lanka,Lower Middle Income,3.634720000000001,People,Digital Literacy Skills
sri-lanka,Asia,Southern Asia,Sri Lanka,Lower Middle Income,3.46783489871548,People,
malaysia,Asia,South-eastern Asia,Malaysia,Upper Middle Income,4.391602226251401,People,Digital Literacy Skills
ukraine,Europe,Eastern Europe,Ukraine,Lower Middle Income,3.184454767798666,People,Usage and ownership
angola,Africa,Sub-Saharan Africa,Angola,Lower Middle Income,3.6422049999999992,People,Digital Literacy Skills
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,4.138479449469223,People,Digital Wellbeing
fiji,Oceania,Melanesia,Fiji,Upper Middle Income,3.579969544528493,People,Digital Wellbeing
nigeria,Africa,Sub-Saharan Africa,Nigeria,Lower Middle Income,1.955764471652637,People,Usage and ownership
nigeria,Africa,Sub-Saharan Africa,Nigeria,Lower Middle Income,3.635384536701799,People,Digital Wellbeing
nigeria,Africa,Sub-Saharan Africa,Nigeria,Lower Middle Income,2.920401499999999,People,Digital Literacy Skills
nigeria,Africa,Sub-Saharan Africa,Nigeria,Lower Middle Income,3.889209936627001,People,Culture
nigeria,Africa,Sub-Saharan Africa,Nigeria,Lower Middle Income,3.100190111245359,People,
south-korea,Asia,Eastern Asia,Republic of Korea (the),High income,4.857134442990667,People,Culture
israel,Asia,Western Asia,Israel,High Income,4.191813012074128,People,
ukraine,Europe,Eastern Europe,Ukraine,Lower Middle Income,3.9189257518352942,People,
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,3.2391077853221333,People,Digital Wellbeing
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,1.4259285409864002,People,Usage and ownership
south-korea,Asia,Eastern Asia,Republic of Korea (the),High income,4.852426786937802,People,Digital Literacy Skills
south-korea,Asia,Eastern Asia,Republic of Korea (the),High income,4.01637887286866,People,Digital Wellbeing
south-korea,Asia,Eastern Asia,Republic of Korea (the),High income,4.889099661636273,People,Usage and ownership
south-korea,Asia,Eastern Asia,Republic of Korea (the),High income,4.65375994110835,People,
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,2.835915081577133,People,
papua-new-guinea,Oceania,Melanesia,Papua New Guinea,Lower Middle Income,3.19652687555082,People,
israel,Asia,Western Asia,Israel,High Income,3.807108669529616,People,Usage and ownership
venezuela,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),,2.7901615000000013,People,Usage and ownership
north-korea,Asia,Eastern Asia,Democratic People's Republic of Korea (the),Low Income,,People,Culture
north-korea,Asia,Eastern Asia,Democratic People's Republic of Korea (the),Low Income,2.5985465,People,
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,4.708568,People,Digital Literacy Skills
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,2.52915612835208,People,Usage and ownership
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,4.711702343750003,People,Culture
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,4.021976480392826,People,
venezuela,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),,3.3572379135163586,People,
israel,Asia,Western Asia,Israel,High Income,4.7541433333333325,People,Culture
north-korea,Asia,Eastern Asia,Democratic People's Republic of Korea (the),Low Income,4.194598,People,Digital Literacy Skills
north-korea,Asia,Eastern Asia,Democratic People's Republic of Korea (the),Low Income,1.002495,People,Usage and ownership
venezuela,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),,2.447846499999999,People,Digital Literacy Skills
venezuela,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),,5.012566009053001,People,Culture
venezuela,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),,3.178377645012434,People,Digital Wellbeing
israel,Asia,Western Asia,Israel,High Income,3.6676729459043615,People,Digital Wellbeing
israel,Asia,Western Asia,Israel,High Income,4.5383270995292,People,Digital Literacy Skills
papua-new-guinea,Oceania,Melanesia,Papua New Guinea,Lower Middle Income,4.280924999999999,People,Culture
papua-new-guinea,Oceania,Melanesia,Papua New Guinea,Lower Middle Income,1.7507435,People,Digital Literacy Skills
papua-new-guinea,Oceania,Melanesia,Papua New Guinea,Lower Middle Income,5.05859693541403,People,Digital Wellbeing
argentina,Americas,Latin America and the Caribbean,Argentina,Upper Middle Income,4.078395508066464,People,
argentina,Americas,Latin America and the Caribbean,Argentina,Upper Middle Income,4.082156666666666,People,Digital Literacy Skills
argentina,Americas,Latin America and the Caribbean,Argentina,Upper Middle Income,5.009037339368668,People,Culture
argentina,Americas,Latin America and the Caribbean,Argentina,Upper Middle Income,3.590348795746537,People,Usage and ownership
angola,Africa,Sub-Saharan Africa,Angola,Lower Middle Income,1.5609044701894996,People,Usage and ownership
angola,Africa,Sub-Saharan Africa,Angola,Lower Middle Income,3.2211760061404653,People,Digital Wellbeing
angola,Africa,Sub-Saharan Africa,Angola,Lower Middle Income,3.080111015140366,People,
angola,Africa,Sub-Saharan Africa,Angola,Lower Middle Income,3.8961585842315,People,Culture
cuba,Americas,Latin America and the Caribbean,Cuba,Upper Middle Income,4.907170000000001,People,Culture
cuba,Americas,Latin America and the Caribbean,Cuba,Upper Middle Income,4.567428419475749,People,Digital Literacy Skills
cuba,Americas,Latin America and the Caribbean,Cuba,Upper Middle Income,,People,Digital Wellbeing
cuba,Americas,Latin America and the Caribbean,Cuba,Upper Middle Income,2.513427905415,People,Usage and ownership
argentina,Americas,Latin America and the Caribbean,Argentina,Upper Middle Income,3.6320392304839855,People,Digital Wellbeing
fiji,Oceania,Melanesia,Fiji,Upper Middle Income,2.1041619853992497,People,Usage and ownership
cuba,Americas,Latin America and the Caribbean,Cuba,Upper Middle Income,3.9960087749635833,People,
greece,Europe,Southern Europe,Greece,High Income,3.442214250447385,People,Usage and ownership
mexico,Americas,Latin America and the Caribbean,Mexico,Upper Middle Income,4.291032754978001,People,Culture
mexico,Americas,Latin America and the Caribbean,Mexico,Upper Middle Income,3.9676017775494,People,Digital Literacy Skills
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,3.625239,People,Digital Literacy Skills
papua-new-guinea,Oceania,Melanesia,Papua New Guinea,Lower Middle Income,1.6958420667892504,People,Usage and ownership
greece,Europe,Southern Europe,Greece,High Income,4.069551770159167,People,
greece,Europe,Southern Europe,Greece,High Income,4.587840071735999,People,Culture
greece,Europe,Southern Europe,Greece,High Income,4.266334478023,People,Digital Literacy Skills
greece,Europe,Southern Europe,Greece,High Income,3.981818280430285,People,Digital Wellbeing
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,3.053384999999999,People,Culture
comoros,Africa,Sub-Saharan Africa,Comoros (the),Low income,2.7148930470675525,People,
comoros,Africa,Sub-Saharan Africa,Comoros (the),Low income,4.154641019260923,People,Digital Wellbeing
comoros,Africa,Sub-Saharan Africa,Comoros (the),Low income,1.660674,People,Digital Literacy Skills
mexico,Americas,Latin America and the Caribbean,Mexico,Upper Middle Income,3.766658421738896,People,
comoros,Africa,Sub-Saharan Africa,Comoros (the),Low income,2.9075869494620004,People,Culture
comoros,Africa,Sub-Saharan Africa,Comoros (the),Low income,2.136670219547286,People,Usage and ownership
mexico,Americas,Latin America and the Caribbean,Mexico,Upper Middle Income,3.160944359579066,People,Usage and ownership
mexico,Americas,Latin America and the Caribbean,Mexico,Upper Middle Income,3.6470547948491183,People,Digital Wellbeing
fiji,Oceania,Melanesia,Fiji,Upper Middle Income,2.5526365,People,Digital Literacy Skills
north-korea,Asia,Eastern Asia,Democratic People's Republic of Korea (the),Low Income,,People,Digital Wellbeing
jordan,Asia,Western Asia,Jordan,Upper Middle Income,4.7762682733595,People,Culture
kuwait,Asia,Western Asia,Kuwait,High Income,5.657468176065749,People,Digital Literacy Skills
latvia,Europe,Northern Europe,Latvia,High Income,4.561294953199668,People,Culture
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,4.041779863021501,People,Culture
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,3.5573749999999995,People,Digital Literacy Skills
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,4.070653325009827,People,Digital Wellbeing
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,1.8435835651585568,People,Usage and ownership
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,3.3783479382974715,People,
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,5.525930000000002,People,Culture
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,4.765454,People,Digital Literacy Skills
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,2.0031811133662,People,Digital Wellbeing
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,2.8965552857142867,People,Usage and ownership
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,3.797780099770122,People,
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,1.91665425514975,People,Usage and ownership
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,2.586820000000001,People,Digital Wellbeing
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,3.646197,People,Digital Literacy Skills
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,3.1852710440605,People,Culture
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,2.8337355748025628,People,
india,Asia,Southern Asia,India,Lower Middle Income,3.2588531270800924,People,
latvia,Europe,Northern Europe,Latvia,High Income,5.369580407336998,People,Digital Literacy Skills
latvia,Europe,Northern Europe,Latvia,High Income,4.243017603861214,People,Digital Wellbeing
latvia,Europe,Northern Europe,Latvia,High Income,3.745203445709769,People,Usage and ownership
latvia,Europe,Northern Europe,Latvia,High Income,4.479774102526912,People,
togo,Africa,Sub-Saharan Africa,Togo,Low Income,3.681127000000002,People,Digital Literacy Skills
togo,Africa,Sub-Saharan Africa,Togo,Low Income,1.6955866982328889,People,Usage and ownership
togo,Africa,Sub-Saharan Africa,Togo,Low Income,3.1351901124341546,People,
united-kingdom,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland (the),High Income,4.581220232662439,People,
united-kingdom,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland (the),High Income,5.094182724999997,People,Culture
united-kingdom,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland (the),High Income,4.744600400979601,People,Digital Literacy Skills
yemen,Asia,Western Asia,Yemen,Low Income,4.130063273359498,People,Culture
yemen,Asia,Western Asia,Yemen,Low Income,1.5334290000000006,People,Digital Literacy Skills
india,Asia,Southern Asia,India,Lower Middle Income,4.566148202582335,People,Culture
yemen,Asia,Western Asia,Yemen,Low Income,3.3686081160071013,People,Digital Wellbeing
yemen,Asia,Western Asia,Yemen,Low Income,2.4350614410916505,People,
united-kingdom,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland (the),High Income,4.165273880633673,People,Digital Wellbeing
united-kingdom,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland (the),High Income,4.320823924036485,People,Usage and ownership
dominica,Americas,Latin America and the Caribbean,Dominica,Upper Middle Income,2.171151,People,Digital Literacy Skills
dominica,Americas,Latin America and the Caribbean,Dominica,Upper Middle Income,4.70258,People,Culture
dominica,Americas,Latin America and the Caribbean,Dominica,Upper Middle Income,,People,Digital Wellbeing
dominica,Americas,Latin America and the Caribbean,Dominica,Upper Middle Income,0.92577075,People,Usage and ownership
dominica,Americas,Latin America and the Caribbean,Dominica,Upper Middle Income,2.599833916666667,People,
yemen,Asia,Western Asia,Yemen,Low Income,0.7081453750000003,People,Usage and ownership
togo,Africa,Sub-Saharan Africa,Togo,Low Income,4.059564923456728,People,Digital Wellbeing
india,Asia,Southern Asia,India,Lower Middle Income,2.801057333333333,People,Digital Literacy Skills
india,Asia,Southern Asia,India,Lower Middle Income,2.194806705167385,People,Usage and ownership
panama,Americas,Latin America and the Caribbean,Panama,Upper Middle Income,4.306919701784251,People,Digital Literacy Skills
panama,Americas,Latin America and the Caribbean,Panama,Upper Middle Income,4.506319394702831,People,Digital Wellbeing
panama,Americas,Latin America and the Caribbean,Panama,Upper Middle Income,2.7951514526795,People,Usage and ownership
senegal,Africa,Sub-Saharan Africa,Senegal,,2.8868540575935,People,Culture
senegal,Africa,Sub-Saharan Africa,Senegal,,2.662668,People,Digital Literacy Skills
senegal,Africa,Sub-Saharan Africa,Senegal,,3.891926293950573,People,Digital Wellbeing
senegal,Africa,Sub-Saharan Africa,Senegal,,2.031014347280199,People,Usage and ownership
senegal,Africa,Sub-Saharan Africa,Senegal,,2.8681156747060683,People,
germany,Europe,Western Europe,Germany,High Income,4.036931001493398,People,Usage and ownership
germany,Europe,Western Europe,Germany,High Income,4.431615195148596,People,Digital Wellbeing
germany,Europe,Western Europe,Germany,High Income,4.625752905014201,People,Digital Literacy Skills
germany,Europe,Western Europe,Germany,High Income,4.813545362399252,People,Culture
germany,Europe,Western Europe,Germany,High Income,4.476961116013861,People,
netherlands,Europe,Western Europe,Netherlands (the),High Income,4.258547553615358,People,Usage and ownership
netherlands,Europe,Western Europe,Netherlands (the),High Income,4.320605239434991,People,Digital Wellbeing
netherlands,Europe,Western Europe,Netherlands (the),High Income,4.826064388196199,People,Digital Literacy Skills
switzerland,Europe,Western Europe,Switzerland,High Income,4.416416772449555,People,
panama,Americas,Latin America and the Caribbean,Panama,Upper Middle Income,5.272046009053,People,Culture
panama,Americas,Latin America and the Caribbean,Panama,Upper Middle Income,4.220109139554895,People,
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,2.419246794634818,People,Usage and ownership
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,4.639158620634945,People,Digital Wellbeing
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,0.3365765,People,Usage and ownership
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,,People,Digital Wellbeing
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,1.8839765,People,Digital Literacy Skills
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,3.95408,People,Culture
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,2.058211,People,
hungary,Europe,Eastern Europe,Hungary,High income,4.14389225659092,People,
hungary,Europe,Eastern Europe,Hungary,High income,4.524114441077333,People,Culture
hungary,Europe,Eastern Europe,Hungary,High income,4.319822398102402,People,Digital Literacy Skills
india,Asia,Southern Asia,India,Lower Middle Income,3.473400267237316,People,Digital Wellbeing
hungary,Europe,Eastern Europe,Hungary,High income,4.216173855999948,People,Digital Wellbeing
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,3.905178,People,Digital Literacy Skills
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,3.650958115187001,People,Culture
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,3.665658,People,Digital Wellbeing
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,2.8735526517175,People,Usage and ownership
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,3.523836691726125,People,
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,3.812713231080692,People,
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,4.820451009053001,People,Culture
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,3.371996500000001,People,Digital Literacy Skills
hungary,Europe,Eastern Europe,Hungary,High income,3.515458331183999,People,Usage and ownership
togo,Africa,Sub-Saharan Africa,Togo,Low Income,3.104481828047,People,Culture
cote-divoire,Africa,Sub-Saharan Africa,Côte d'Ivoire,Lower Middle Income,2.9887727426067525,People,Usage and ownership
cote-divoire,Africa,Sub-Saharan Africa,Côte d'Ivoire,Lower Middle Income,4.0123774623878,People,Digital Wellbeing
belgium,Europe,Western Europe,Belgium,High Income,4.7159760346392,People,Digital Literacy Skills
belgium,Europe,Western Europe,Belgium,High Income,4.048735925442929,People,Usage and ownership
belgium,Europe,Western Europe,Belgium,High Income,4.456485662666213,People,Digital Wellbeing
belgium,Europe,Western Europe,Belgium,High Income,4.924311698731667,People,Culture
russia,Europe,Eastern Europe,Russian Federation (the),Upper Middle Income,4.429603224047197,People,Digital Literacy Skills
russia,Europe,Eastern Europe,Russian Federation (the),Upper Middle Income,3.690755373280993,People,Digital Wellbeing
russia,Europe,Eastern Europe,Russian Federation (the),Upper Middle Income,4.304613088746934,People,Usage and ownership
russia,Europe,Eastern Europe,Russian Federation (the),Upper Middle Income,4.791145774145335,People,Culture
russia,Europe,Eastern Europe,Russian Federation (the),Upper Middle Income,4.304029365055115,People,
namibia,Africa,Sub-Saharan Africa,Namibia,Upper Middle Income,2.6029773736904005,People,Usage and ownership
namibia,Africa,Sub-Saharan Africa,Namibia,Upper Middle Income,3.1473064232145576,People,Digital Wellbeing
haiti,Americas,Latin America and the Caribbean,Haiti,Lower Middle Income,2.2077402499098886,People,Usage and ownership
haiti,Americas,Latin America and the Caribbean,Haiti,Lower Middle Income,4.084377984090559,People,Digital Wellbeing
haiti,Americas,Latin America and the Caribbean,Haiti,Lower Middle Income,2.915661,People,Digital Literacy Skills
haiti,Americas,Latin America and the Caribbean,Haiti,Lower Middle Income,3.155049682910501,People,Culture
haiti,Americas,Latin America and the Caribbean,Haiti,Lower Middle Income,3.0907072292277373,People,
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,,People,Culture
belgium,Europe,Western Europe,Belgium,High Income,4.536377330370002,People,
namibia,Africa,Sub-Saharan Africa,Namibia,Upper Middle Income,3.239711449226239,People,
libya,Africa,Northern Africa,Libya,Upper Middle Income,4.763793273359499,People,Culture
libya,Africa,Northern Africa,Libya,Upper Middle Income,2.3355715000000004,People,Digital Literacy Skills
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,3.203908590183892,People,
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,3.597295000000001,People,Culture
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,4.061365000000001,People,Digital Literacy Skills
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,2.848516219442564,People,Digital Wellbeing
belarus,Europe,Eastern Europe,Belarus,Upper Middle Income,4.447466279196797,People,
belarus,Europe,Eastern Europe,Belarus,Upper Middle Income,4.432661950435002,People,Usage and ownership
belarus,Europe,Eastern Europe,Belarus,Upper Middle Income,3.557864502678932,People,Digital Wellbeing
belarus,Europe,Eastern Europe,Belarus,Upper Middle Income,5.20919721541425,People,Digital Literacy Skills
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,,People,Digital Literacy Skills
belarus,Europe,Eastern Europe,Belarus,Upper Middle Income,4.590141448259002,People,Culture
morocco,Africa,Northern Africa,Morocco,Lower Middle Income,3.9341227687514,People,Digital Literacy Skills
morocco,Africa,Northern Africa,Morocco,Lower Middle Income,3.814381427807073,People,Digital Wellbeing
morocco,Africa,Northern Africa,Morocco,Lower Middle Income,3.5928655941362853,People,Usage and ownership
morocco,Africa,Northern Africa,Morocco,Lower Middle Income,4.482245515572999,People,Culture
morocco,Africa,Northern Africa,Morocco,Lower Middle Income,3.955903826566939,People,
libya,Africa,Northern Africa,Libya,Upper Middle Income,3.152507443573864,People,
libya,Africa,Northern Africa,Libya,Upper Middle Income,2.4602429249183,People,Usage and ownership
libya,Africa,Northern Africa,Libya,Upper Middle Income,3.050422076017657,People,Digital Wellbeing
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,2.308458141293,People,Usage and ownership
ecuador,Americas,Latin America and the Caribbean,Ecuador,Upper Middle Income,4.338068380126352,People,
ecuador,Americas,Latin America and the Caribbean,Ecuador,Upper Middle Income,5.132326009053001,People,Culture
ecuador,Americas,Latin America and the Caribbean,Ecuador,Upper Middle Income,4.888706999999998,People,Digital Literacy Skills
viet-nam,Asia,South-eastern Asia,Viet Nam,Lower Middle Income,4.145829840648934,People,Usage and ownership
viet-nam,Asia,South-eastern Asia,Viet Nam,Lower Middle Income,4.017346741480693,People,Digital Wellbeing
viet-nam,Asia,South-eastern Asia,Viet Nam,Lower Middle Income,3.9431442335636,People,Digital Literacy Skills
viet-nam,Asia,South-eastern Asia,Viet Nam,Lower Middle Income,4.535470849577,People,Culture
viet-nam,Asia,South-eastern Asia,Viet Nam,Lower Middle Income,4.1604479163175565,People,
belize,Americas,Latin America and the Caribbean,Belize,Lower Middle Income,4.532919999999999,People,Culture
belize,Americas,Latin America and the Caribbean,Belize,Lower Middle Income,4.452581000000001,People,Digital Literacy Skills
belize,Americas,Latin America and the Caribbean,Belize,Lower Middle Income,2.7145791318140007,People,Usage and ownership
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,3.875348588872373,People,
belize,Americas,Latin America and the Caribbean,Belize,Lower Middle Income,3.3564213625771298,People,Digital Wellbeing
grenada,Americas,Latin America and the Caribbean,Grenada,Upper Middle Income,0.9345032500000005,People,Usage and ownership
grenada,Americas,Latin America and the Caribbean,Grenada,Upper Middle Income,2.940201929563696,People,Digital Wellbeing
grenada,Americas,Latin America and the Caribbean,Grenada,Upper Middle Income,2.639712,People,Digital Literacy Skills
grenada,Americas,Latin America and the Caribbean,Grenada,Upper Middle Income,4.887210000000001,People,Culture
grenada,Americas,Latin America and the Caribbean,Grenada,Upper Middle Income,2.850406794890924,People,
cote-divoire,Africa,Sub-Saharan Africa,Côte d'Ivoire,Lower Middle Income,3.3440937210725754,People,
