Country Name,Year,Pillar,Sub-Pillar,Indicator,data_col,new_rank_score,higher_is_better
New Zealand,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,8.893,1.4437607,True
Philippines (the),2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,8.831,1.4406669,True
Indonesia,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,8.658,1.4320342,True
Cyprus,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,8.38,1.418162,True
Latvia,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,8.329,1.4156171,True
Taiwan,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,8.321,1.4152179,True
Viet Nam,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,8.118,1.4050882,True
Nigeria,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,7.918,1.3951082,True
Hungary,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,7.742,1.3863258,True
Slovenia,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,7.607,1.3795893,True
Peru,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,7.575,1.3779925,True
Bulgaria,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,7.542,1.3763458,True
Romania,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,7.447,1.3716053,True
Ghana,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,6.632,1.3309368,True
Belarus,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,5.986,1.2987014,True
Egypt,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,5.676,1.2832324,True
Bangladesh,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,5.073,1.2531427000000002,True
Pakistan,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,4.675,1.2332825,True
Uruguay,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,4.562,1.2276438,True
Uganda,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,4.037,1.2014463,True
Lebanon,2021.0,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,3.941,1.1966559,True
United States of America (the),2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,85.0,5.2415,True
United Kingdom of Great Britain and Northern Ireland (the),2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,82.7,5.12673,True
Netherlands (the),2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,82.4,5.11176,True
Canada,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,78.2,4.90218,True
Sweden,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,76.8,4.83232,True
Switzerland,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,76.3,4.807370000000001,True
Norway,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,74.4,4.71256,True
Denmark,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,71.1,4.54789,True
Australia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,69.3,4.45807,True
Finland,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,68.9,4.43811,True
Ireland,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,66.0,4.2934,True
Luxembourg,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,65.6,4.27344,True
New Zealand,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,65.3,4.25847,True
Germany France,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,64.4,4.213560000000001,True
Iceland,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,62.6,4.12374,True
Belgium Estonia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,62.5,4.11875,True
"China, Hong Kong Special Administrative Region",2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,58.5,3.91915,True
Austria,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,57.0,3.8443,True
Japan,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,56.8,3.83432,True
Republic of Korea (the),2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,56.4,3.81436,True
Israel,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,56.2,3.804380000000001,True
Singapore,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,55.8,3.78442,True
Spain,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,53.5,3.66965,True
Malta,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,53.4,3.66466,True
Portugal,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,50.8,3.53492,True
Czechia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,48.9,3.44011,True
Taiwan,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,47.1,3.35029,True
Italy,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,46.1,3.30039,True
Slovenia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,45.1,3.25049,True
Lithuania,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,44.3,3.21057,True
Cyprus,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,44.3,3.21057,True
United Arab Emirates (the),2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,43.1,3.15069,True
Latvia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,42.8,3.13572,True
Malaysia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,42.1,3.10079,True
Qatar,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,40.7,3.03093,True
Chile,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,40.6,3.0259400000000003,True
Poland,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,40.6,3.0259400000000003,True
Slovakia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,40.5,3.02095,True
Hungary,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,38.4,2.91616,True
Uruguay,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,36.3,2.81137,True
Greece,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,35.9,2.79141,True
Bulgaria,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,35.0,2.7465,True
Croatia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,34.8,2.73652,True
Costa Rica,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,34.1,2.7015900000000004,True
Romania,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,33.0,2.6467,True
Russian Federation (the),2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,32.7,2.63173,True
Turkey,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,32.3,2.61177,True
Mauritius,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,32.0,2.5968,True
Brazil,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,31.2,2.5568800000000005,True
Argentina,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,30.4,2.51696,True
Mexico,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,29.4,2.46706,True
Ukraine,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,29.3,2.46207,True
Saudi Arabia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,29.3,2.46207,True
Oman,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,28.8,2.43712,True
Montenegro,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,28.5,2.42215,True
China,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,28.1,2.40219,True
Colombia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,28.0,2.3972,True
Panama,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,28.0,2.3972,True
Bahrain,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,27.6,2.3772400000000005,True
Serbia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,27.5,2.37225,True
Thailand,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,27.2,2.3572800000000003,True
Georgia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,26.5,2.32235,True
South Africa,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,26.4,2.31736,True
North Macedonia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,25.3,2.2624700000000004,True
Jordan,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,25.0,2.2475,True
Armenia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,25.0,2.2475,True
Republic of Moldova (the),2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,24.4,2.21756,True
Morocco,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,24.4,2.21756,True
Philippines (the),2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,24.3,2.2125700000000004,True
Azerbaijan,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,23.9,2.19261,True
India,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,23.8,2.18762,True
Peru,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,23.6,2.17764,True
Kazakhstan,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,23.5,2.17265,True
Indonesia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,23.1,2.15269,True
Kuwait,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,22.8,2.13772,True
Bosnia and Herzegovina,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,21.4,2.06786,True
Ecuador,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,21.3,2.06287,True
Tunisia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,21.1,2.05289,True
Albania,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,20.5,2.02295,True
Viet Nam,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,20.3,2.01297,True
Dominican Republic (the),2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,19.8,1.98802,True
Jamaica,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,19.7,1.98303,True
Egypt,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,19.5,1.97305,True
Iran (Islamic Republic of),2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,19.5,1.97305,True
Botswana,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,19.5,1.97305,True
Namibia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,18.3,1.91317,True
Sri Lanka,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,18.3,1.91317,True
Lebanon,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,17.6,1.87824,True
Kenya,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,17.5,1.87325,True
Mongolia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,17.3,1.86327,True
El Salvador,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,16.7,1.83333,True
Paraguay,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,15.6,1.7784400000000002,True
Guatemala,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,15.0,1.7485,True
Senegal,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,14.5,1.72355,True
Pakistan,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,14.0,1.6986,True
Honduras,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,13.9,1.69361,True
Nigeria,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,13.7,1.68363,True
Zambia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,13.4,1.66866,True
Algeria,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,12.5,1.62375,True
Rwanda,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,11.9,1.59381,True
Nepal,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,11.6,1.57884,True
Kyrgyzstan,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,11.5,1.5738500000000002,True
Bangladesh,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,11.2,1.5588799999999998,True
Uganda,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,11.0,1.5489000000000002,True
Cameroon,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,10.8,1.53892,True
Mali,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,10.4,1.51896,True
Zimbabwe,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,10.0,1.499,True
Cambodia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,9.8,1.48902,True
United Republic of Tanzania (the),2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,9.8,1.48902,True
Malawi,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,9.8,1.48902,True
Benin,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,9.6,1.47904,True
Madagascar,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,7.3,1.36427,True
Burundi,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,6.9,1.34431,True
Ethiopia,2020.0,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,6.0,1.2994,True
Afghanistan,2019.0,Infrastructure,Connectivity Technology,Electricity Density,27.128,1.00238208266945,True
Africa,2019.0,Infrastructure,Connectivity Technology,Electricity Density,665.189,1.0584095837809202,True
Albania,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1796.578,1.1577557253802424,True
Algeria,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1726.9,1.1516373695765731,True
American Samoa,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2963.636,1.2602339263549929,True
Angola,2019.0,Infrastructure,Connectivity Technology,Electricity Density,392.074,1.0344276275634752,True
Antigua and Barbuda,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3522.337,1.309292904882876,True
Argentina,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2962.922,1.2601712307259016,True
Armenia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2453.168,1.2154102395329336,True
Aruba,2019.0,Infrastructure,Connectivity Technology,Electricity Density,9352.629,1.8212450403529887,True
Australia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,10065.425,1.8838349474030225,True
Austria,2019.0,Infrastructure,Connectivity Technology,Electricity Density,7998.409,1.702332330509925,True
Azerbaijan,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2447.847,1.2149430078208965,True
Bahamas (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,4912.15,1.4313310006170386,True
Bahrain,2019.0,Infrastructure,Connectivity Technology,Electricity Density,17132.998,2.504431495558914,True
Bangladesh,2019.0,Infrastructure,Connectivity Technology,Electricity Density,489.314,1.0429661751444734,True
Barbados,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3535.424,1.3104420613225356,True
Belarus,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3990.214,1.3503767184015385,True
Belgium,2019.0,Infrastructure,Connectivity Technology,Electricity Density,7825.933,1.687187384679194,True
Belize,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1164.391,1.1022440143602037,True
Benin,2019.0,Infrastructure,Connectivity Technology,Electricity Density,12.752,1.0011197404232095,True
Bermuda,2019.0,Infrastructure,Connectivity Technology,Electricity Density,9386.243,1.82419665222452,True
Bhutan,2019.0,Infrastructure,Connectivity Technology,Electricity Density,8663.67,1.760748236539157,True
Bolivia (Plurinational State of),2019.0,Infrastructure,Connectivity Technology,Electricity Density,845.921,1.0742794807513951,True
Bosnia and Herzegovina,2019.0,Infrastructure,Connectivity Technology,Electricity Density,4935.194,1.433354471312807,True
Botswana,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1314.525,1.1154271314162052,True
Brazil,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2915.675,1.2560225186983467,True
United States Virgin Islands,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2318.6,1.2035939574383243,True
Brunei Darussalam,2019.0,Infrastructure,Connectivity Technology,Electricity Density,9390.146,1.8245393707684177,True
Bulgaria,2019.0,Infrastructure,Connectivity Technology,Electricity Density,6257.819,1.5494928556640812,True
Burkina Faso,2019.0,Infrastructure,Connectivity Technology,Electricity Density,61.216,1.0053753160090333,True
Burundi,2019.0,Infrastructure,Connectivity Technology,Electricity Density,30.068,1.0026402411421786,True
Cambodia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,460.177,1.0404076841853256,True
Cameroon,2019.0,Infrastructure,Connectivity Technology,Electricity Density,337.009,1.0295924247400725,True
Canada,2019.0,Infrastructure,Connectivity Technology,Electricity Density,16904.146,2.484336229300105,True
Cayman Islands,2019.0,Infrastructure,Connectivity Technology,Electricity Density,10694.846,1.9391037787170855,True
Central African Republic (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,31.823,1.002794345944777,True
Chad,2019.0,Infrastructure,Connectivity Technology,Electricity Density,14.485,1.0012719134277124,True
Chile,2019.0,Infrastructure,Connectivity Technology,Electricity Density,4137.587,1.3633173947965862,True
China,2019.0,Infrastructure,Connectivity Technology,Electricity Density,5110.044,1.448707875719816,True
Colombia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1490.696,1.1308965315179336,True
Comoros (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,137.564,1.01207935787158,True
Congo (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,667.976,1.0586543074759864,True
Cook Islands,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2429.389,1.213322229218983,True
Costa Rica,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2255.541,1.198056809434312,True
Croatia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3041.405,1.267062744812692,True
Cuba,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1744.088,1.1531466307429885,True
Cyprus,2019.0,Infrastructure,Connectivity Technology,Electricity Density,4093.79,1.359471623833968,True
Czechia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,7991.284,1.7017066913540773,True
Democratic Republic of the Congo (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,126.863,1.0111397137162503,True
Denmark,2019.0,Infrastructure,Connectivity Technology,Electricity Density,5158.036,1.4529220054555962,True
Djibouti,2019.0,Infrastructure,Connectivity Technology,Electricity Density,42.094,1.003696232228245,True
Dominica,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1252.472,1.1099783192705484,True
Dominican Republic (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,1724.113,1.151392645881507,True
Ecuador,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1823.349,1.160106460235147,True
Egypt,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1927.982,1.169294179785153,True
El Salvador,2019.0,Infrastructure,Connectivity Technology,Electricity Density,819.696,1.0719766896128546,True
Equatorial Guinea,2019.0,Infrastructure,Connectivity Technology,Electricity Density,997.888,1.0876235517123327,True
Eritrea,2019.0,Infrastructure,Connectivity Technology,Electricity Density,147.83,1.0129808051100266,True
Estonia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,6068.914,1.5329052957012212,True
Ethiopia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,130.08,1.0114221952831783,True
Europe,2019.0,Infrastructure,Connectivity Technology,Electricity Density,5344.539,1.4692986481900567,True
Fiji,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1197.787,1.1051764838687907,True
Finland,2019.0,Infrastructure,Connectivity Technology,Electricity Density,12215.892,2.072665313516419,True
France,2019.0,Infrastructure,Connectivity Technology,Electricity Density,8674.502,1.7616993836740538,True
French Guiana,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3991.762,1.3505126467402402,True
French Polynesia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2159.259,1.1896023828794613,True
Gabon,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1017.177,1.089317299596844,True
Gambia (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,137.748,1.0120955147283768,True
Georgia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2904.318,1.255025271836177,True
Germany,2019.0,Infrastructure,Connectivity Technology,Electricity Density,7230.863,1.6349348804728523,True
Ghana,2019.0,Infrastructure,Connectivity Technology,Electricity Density,397.156,1.0348738729234777,True
Gibraltar,2019.0,Infrastructure,Connectivity Technology,Electricity Density,5861.176,1.5146640287598243,True
Greece,2019.0,Infrastructure,Connectivity Technology,Electricity Density,4774.808,1.4192711363444197,True
Greenland,2019.0,Infrastructure,Connectivity Technology,Electricity Density,9005.263,1.7907431777550755,True
Grenada,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2004.42,1.1760061244580895,True
Guadeloupe,2019.0,Infrastructure,Connectivity Technology,Electricity Density,4182.697,1.367278458981889,True
Guam,2019.0,Infrastructure,Connectivity Technology,Electricity Density,10389.222,1.912267239577894,True
Guatemala,2019.0,Infrastructure,Connectivity Technology,Electricity Density,772.376,1.067821567527984,True
Guinea,2019.0,Infrastructure,Connectivity Technology,Electricity Density,180.855,1.0158806974780077,True
Guinea-Bissau,2019.0,Infrastructure,Connectivity Technology,Electricity Density,22.905,1.0020112652441666,True
Guyana,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1418.806,1.1245839421966874,True
Haiti,2019.0,Infrastructure,Connectivity Technology,Electricity Density,88.542,1.0077747848613403,True
Honduras,2019.0,Infrastructure,Connectivity Technology,Electricity Density,932.898,1.0819168445209602,True
"China, Hong Kong Special Administrative Region",2019.0,Infrastructure,Connectivity Technology,Electricity Density,4664.694,1.4096021356416837,True
Hungary,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3494.773,1.306872537487538,True
Iceland,2019.0,Infrastructure,Connectivity Technology,Electricity Density,56827.885,5.99,True
India,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1008.604,1.0885645130027275,True
Indonesia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1038.832,1.091218803585599,True
Iran (Islamic Republic of),2019.0,Infrastructure,Connectivity Technology,Electricity Density,3694.162,1.324380687051788,True
Iraq,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2107.429,1.1850512421850643,True
Ireland,2019.0,Infrastructure,Connectivity Technology,Electricity Density,6300.913,1.5532768968966555,True
Israel,2019.0,Infrastructure,Connectivity Technology,Electricity Density,7909.025,1.6944836104669387,True
Italy,2019.0,Infrastructure,Connectivity Technology,Electricity Density,4791.951,1.4207764461056398,True
Jamaica,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1421.624,1.1248313879708878,True
Japan,2019.0,Infrastructure,Connectivity Technology,Electricity Density,7507.36,1.6592138067429396,True
Jordan,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1954.638,1.1716348166045596,True
Kazakhstan,2019.0,Infrastructure,Connectivity Technology,Electricity Density,5474.204,1.4806844027364383,True
Kenya,2019.0,Infrastructure,Connectivity Technology,Electricity Density,217.325,1.0190830918659035,True
Kiribati,2019.0,Infrastructure,Connectivity Technology,Electricity Density,255.681,1.022451094035965,True
Kuwait,2019.0,Infrastructure,Connectivity Technology,Electricity Density,17003.957,2.4931005338312344,True
Kyrgyzstan,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2312.989,1.2031012611150318,True
Lao People's Democratic Republic (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,4709.814,1.4135640779170298,True
Latvia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3389.26,1.297607546013722,True
Lebanon,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3032.298,1.2662630682102634,True
Lesotho,2019.0,Infrastructure,Connectivity Technology,Electricity Density,254.981,1.0223896277329343,True
Liberia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,81.088,1.0071202565430686,True
Libya,2019.0,Infrastructure,Connectivity Technology,Electricity Density,4585.316,1.4026320324960184,True
Lithuania,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1125.263,1.0988082236388,True
Luxembourg,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1553.463,1.136408039292682,True
Madagascar,2019.0,Infrastructure,Connectivity Technology,Electricity Density,87.066,1.0076451787709502,True
Malawi,2019.0,Infrastructure,Connectivity Technology,Electricity Density,76.953,1.0067571663101662,True
Malaysia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,5096.536,1.4475217516893335,True
Maldives,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1172.944,1.1029950447742336,True
Mali,2019.0,Infrastructure,Connectivity Technology,Electricity Density,200.08,1.0175688255862416,True
Malta,2019.0,Infrastructure,Connectivity Technology,Electricity Density,4459.252,1.3915624781742273,True
Martinique,2019.0,Infrastructure,Connectivity Technology,Electricity Density,4197.16,1.368548440611506,True
Mauritania,2019.0,Infrastructure,Connectivity Technology,Electricity Density,189.196,1.0166131123831197,True
Mauritius,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2380.063,1.2089909622714272,True
Mexico,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2458.569,1.215884495965317,True
Republic of Moldova (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,1329.421,1.1167351343446972,True
Mongolia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2006.244,1.1761662880819863,True
Montenegro,2019.0,Infrastructure,Connectivity Technology,Electricity Density,6341.295,1.5568228001094884,True
Montserrat,2019.0,Infrastructure,Connectivity Technology,Electricity Density,2733.333,1.2400112492309014,True
Morocco,2019.0,Infrastructure,Connectivity Technology,Electricity Density,1052.931,1.09245682273764,True
Mozambique,2019.0,Infrastructure,Connectivity Technology,Electricity Density,505.274,1.044367606853572,True
Namibia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,425.283,1.037343676788253,True
Nauru,2019.0,Infrastructure,Connectivity Technology,Electricity Density,3515.152,1.3086619971867686,True
Nepal,2019.0,Infrastructure,Connectivity Technology,Electricity Density,189.452,1.016635591488228,True
Netherlands (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,7110.476,1.6243638178686397,True
New Caledonia,2019.0,Infrastructure,Connectivity Technology,Electricity Density,10669.665,1.9368926601790653,True
New Zealand,2019.0,Infrastructure,Connectivity Technology,Electricity Density,9078.357,1.7971614891175345,True
Nicaragua,2019.0,Infrastructure,Connectivity Technology,Electricity Density,686.61,1.060290540462662,True
Niger (the),2019.0,Infrastructure,Connectivity Technology,Electricity Density,25.238,1.0022161236512672,True
Nigeria,2019.0,Infrastructure,Connectivity Technology,Electricity Density,177.491,1.015585307987443,True
