"Data Source","World Development Indicators",

"Last Updated Date","2021-07-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Senegal","SEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","27.3616733551025","29.0023059844971","30.6453323364258","32.2","33.9401245117188","36.2","37.74","38.7742805480957","36.8","42.0254707336426","36.8","47.1","49.9","48.4100646972656","49.999626159668","53.5","56.5","56.5","56.5","57","61","60.5","64.5","61.7","66","70.4","",
"Singapore","SGP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Solomon Islands","SLB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7","4.5517406463623","7.53202342987061","10.504017829895","13.4665479660034","16.4184379577637","19.35866355896","14.4","12.9","28.1490306854248","21.2","34.2081031799316","38.2245979309082","42.2231864929199","44.7","50.211109161377","55.1","58.4877014160156","62.9","66.4730453491211","70.2584915161133","",
"Sierra Leone","SLE","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8","11.3324855164618","12.3339195251465","13.0740556716919","12.1","14.5701189041138","11.4621730735475","14.2","16.9455261230469","13.5","18.6472682952881","19.5242595672607","20.3","23.4","26.1","22.7","",
"El Salvador","SLV","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.60788","75.1273040771484","76.0810394287109","77.0359802246094","76.995504","77.883","79.9139556884766","81.637983","79.129592","84.519249","87.063829","87.54906","86.961151","87.357045","87.525839","89.201467","91.109558","91.000227","91.08402","91.580238","92.574686","93.680571","95.043105","95.125416","95.4","96","96.8","97","100","",
"San Marino","SMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Somalia","SOM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4","9.90885543823242","11.4906816482544","13.0608444213867","15.2337858220211","16.1798553466797","17.7410202026367","19.3116054534912","20.8978500366211","22.5059871673584","24.1405448913574","25.7992134094238","27.4779758453369","29.1728115081787","30.8797016143799","32.5946311950684","34.3135757446289","36.0331954956055","",
"Serbia","SRB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","99.6907216494845","100","100","100","100","99.7183979974969","100","100","99.92","99.6607979324826","99.9","100","100","100","99.8","",
"Sub-Saharan Africa (excluding high income)","SSA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6359802101242","27.599426666153","28.2586909185428","29.8411212173609","26.0195527508983","28.1112055795922","29.0186235666314","31.1900714737036","30.7926170082719","29.4029758908311","32.3632961023279","34.1658690028729","34.0444270320775","33.2678091707634","33.6628424017774","35.443657356746","37.0215610498964","38.0805908109844","37.9424180434362","38.7284082399348","43.4461013162571","43.4187210149032","45.8302562088211","46.7449889195289","",
"South Sudan","SSD","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1.5","2.68973827362061","3.1372447013855","3.60886240005493","4.10057258605957","4.60835742950439","5.12819719314575","4.2","6.18797016143799","6.72053527832031","",
"Sub-Saharan Africa","SSF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6480814747226","27.610485388914","28.2696795735544","29.851668257693","26.0284889447876","28.1194323615408","29.0268686470528","31.1976341782413","30.7999844189905","29.4103386466818","32.3706408961297","34.1732995696073","34.0511159060234","33.2743873876681","33.6693922208916","35.4497902211967","37.0274598403638","38.0863060446366","37.9482691913398","38.7341582846048","43.4513376928747","43.4238848994648","45.8351170804741","46.7496855937183","",
"Small states","SST","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.6872083828521","64.5072905933818","65.1687317934412","65.9433923998958","67.4162430936644","68.4810283752452","67.0699260373679","68.426591244558","69.7400742307286","69.7882282977205","71.8643514500921","73.2624586745273","74.3742240452343","75.1500167587691","76.5113831491981","77.5325316489605","78.7183198539706","79.7878387406871","81.625087758881","82.3517286602135","",
"Sao Tome and Principe","STP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.9","51.5303344726563","52.6490364074707","53.7582702636719","54.8568649291992","55.9437980651855","57.021598815918","58.0963478088379","59.1742820739746","56.9","61.3646507263184","62.4895553588867","57.9","64.8163223266602","68.6","67.2637634277344","69.4265823364258","74.27","71","75.1819076538086","",
"Suriname","SUR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.62406","95.4648056030273","95.3954544067383","95.3178100585938","95.2306976318359","95.1329498291016","95.0235366821289","91.0198398886182","94.7833938598633","94.6649780273438","94.5559921264648","91.1975158633725","94.3912200927734","94.3461990356445","94.3252944946289","94.3244781494141","95.0020446777344","95.9066543579102","96.7287063598633","97.4","97.8873519897461","",
"Slovak Republic","SVK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Slovenia","SVN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Sweden","SWE","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Eswatini","SWZ","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.9","25.8789119720459","28.6920642852783","31.4945755004883","34.2854232788086","35.2","39.8458061218262","42.6276588439941","38.6","45.5523376086057","51.0546836853027","54.2110481262207","57.4630966186523","65","64.1318511962891","63.43","73.5","74.1094360351563","77.1696395874023","",
"Sint Maarten (Dutch part)","SXM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.9978332519531","99.9852981567383","99.9539031982422","99.9089813232422","100","100","100","100","100","100","100","100","100","100","",
"Seychelles","SYC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","92.1252899169922","92.5049667358398","92","93.2730560302734","93.6575927734375","94.0263900756836","94.3798599243164","96.1","95.0607604980469","95.3858337402344","95.6992492675781","99","96.3047637939453","96.6091766357422","96.9230194091797","97","98.0793685913086","98.3272094726563","98","100","100","100","100","100","100","",
"Syrian Arab Republic","SYR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.6","92.6616516113281","92.4021606445313","92.1310043334961","99.5057574004942","91.5673751831055","91.2872161865234","91.016487121582","92.7","91.5991821289063","90.8423156738281","90.1388168334961","89.9762573242188","89.8297729492188","89.6953430175781","89.5689544677734","86","89.3248825073242","",
"Turks and Caicos Islands","TCA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.7","90.9455184936523","91.3268432617188","91.7087707519531","92.0918960571289","92.4768142700195","92.864128112793","93.2544326782227","93.6474914550781","94.0396728515625","95.6","94.7915649414063","95.1363220214844","95.4716033935547","95.7962493896484","96.1092376708984","96.4130859375","96.7138900756836","97.0178756713867","100","100","100","93.1","100","100","100","100","100","100","100","",
"Chad","TCD","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","1.78961682319641","2.24996542930603","3.18610382080078","3.55888247489929","3.9233729839325","4.2783989906311","3.5","4.95550727844238","5.27909755706787","5.59963703155518","5.92336130142212","6.256507396698","6.4","8.98","7.85926008224487","8.11584758758545","8.4057731628418","7.7","9.2409553527832","10.9","10.1215171813965","8.4","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.5294960397181","93.0735449651984","92.3104692646275","92.5486762429106","93.4937774862277","93.1324753022151","94.2066969800111","94.2823054708114","94.7601355942883","95.4732261814402","95.8791326144411","96.5117157472326","96.7563833483097","96.9550088162939","97.094104527471","97.513279734994","97.6140371176345","98.27075535122","98.3570898424705","98.531136884703","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8802291820417","99.8903949544076","99.9102053701435","99.9371212697546","99.9080093220447","99.8843972883844","99.8806229820847","99.8987235879575","99.924102798088","99.9344549735611","99.939366456267","99.926399628392","99.9564951118661","99.9512512526284","99.9647327085583","98.5072035267818","99.9390398600281","99.9828684000046","99.9836989296508","99.9866637854927","",
"Togo","TGO","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3","16.1105690002441","16.9562348801408","19.6457748413086","21.4203186035156","23.185396194458","24.9398345947266","26.6826114654541","27.9","30.1468467712402","31.8806228637695","33.6238212585449","30.7917436845348","39.7","38.9705963134766","40.8018798828125","45.7","44.7419204711914","46.8499984741211","48","50","52.4410972595215","",
"Thailand","THA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1","90.4534301757813","91.1082992553711","91.7537078857422","92.3884735107422","93.0115737915039","99.146201481454","94.2364654541016","94.8505630493164","98.96","99.7","99.3592834472656","99.1086235489221","99.4270629882813","99.483642578125","99.6","99.8521270751953","99.9","99.82","99.9","",
"Tajikistan","TJK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","98.4677419354839","98.6245346069336","99","100","98.6827774047852","99.3","98.6686553955078","98.6539688110352","98.6424789428711","99","98.6539840698242","98.6894607543945","99.1","98.8373718261719","98.943473815918","98","99.1998825073242","99.3","99.3","99.6353912353516","",
"Turkmenistan","TKM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6","99.7214279174805","99.7325439453125","99.7341918945313","99.7251968383789","99.7045440673828","99.8413328044427","99.6419219970703","99.6122665405273","99.592041015625","100","99.8841552734375","99.8939056396484","99.8823623657227","99.930290222168","100","99.994010925293","100","100","99.9","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.184690589789","88.8261173718928","89.7225114264543","88.1462157836527","89.1129148211047","89.5727666568219","90.239571660443","90.8872256771518","91.5040170780117","92.1941515797255","92.5153016991412","92.6175035241542","93.1140063155912","93.4522253754705","94.1823879124987","94.4614441135824","95.1711645997273","95.3583135979382","96.0572676402146","96.1251156520411","96.5047359382403","96.8051092923434","96.9804682921278","97.246611994508","97.4462847118861","97.6849906616847","97.7473978033823","98.3884466100942","",
"Timor-Leste","TLS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6","23.9252891540527","27.7","30.7504100799561","34.1459884643555","37.5324325561523","36.6","44.3024063110352","47.6984062194824","38","54.5436172485352","58.003589630127","61.4876708984375","73.47","67.2815339423354","76.5","83.237548828125","89.0341033935547","94.716178894043","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.3528172275175","89.6768308877546","89.8203381602936","91.0019869111132","91.0366323376375","91.909222468006","94.8902117443845","92.7145073010884","93.9634914865707","94.0523701650653","95.050318691152","95.0940149586562","94.5829559688145","96.5490303671909","95.3710246331521","95.9025156459557","96.2743805517252","97.2671845209871","95.5888663402461","96.7151297024778","",
"Tonga","TON","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","81.7466049194336","82.4847946166992","83.2259826660156","83.9699249267578","84.7129821777344","85.5764770507813","86.3170013427734","87.0492324829102","87.7720031738281","88.4841384887695","89.1846084594727","92.3","90.5642242431641","91.2556915283203","91.9565887451172","92.6731338500977","92.175456108246","92.8","94.9654083251953","95.7744750976563","100","97.02","98.3310165405273","99.1313018798828","98.4","",
"South Asia (IDA & IBRD)","TSA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0335500907524","45.5420382656863","47.2633993907142","48.4466563426605","49.9196294371932","53.9311363675825","57.6827172765396","57.3715009100819","54.9620365574108","60.6727157278167","62.3005633054708","62.532684582102","64.4175875502307","65.8261524334086","67.2698637921261","69.3750962862348","72.3206447908984","73.1936259646566","67.0564791685666","77.4216194287694","77.7849195368831","80.5470592381133","84.5863368595287","86.5402465769806","89.6789785764899","92.3612272894272","94.3987291867754","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6480814747226","27.610485388914","28.2696795735544","29.851668257693","26.0284889447876","28.1194323615408","29.0268686470528","31.1976341782413","30.7999844189905","29.4103386466818","32.3706408961297","34.1732995696073","34.0511159060234","33.2743873876681","33.6693922208916","35.4497902211967","37.0274598403638","38.0863060446366","37.9482691913398","38.7341582846048","43.4513376928747","43.4238848994648","45.8351170804741","46.7496855937183","",
"Trinidad and Tobago","TTO","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.1666717529297","93.4700622558594","93.7735443115234","94.07763671875","94.3829193115234","94.6900024414063","94.9994735717773","95.3119430541992","95.6271591186523","95.9414978027344","91.29","96.6388168334961","96.8941879272461","97.1400985717773","97.375358581543","97.5989608764648","100","100","100","99","100","100","100","100","100","100","100","100","100","100","",
"Tunisia","TUN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.8","88.7","90.4","92","93.2","94.2","94.8","97.3","97.8","98.4","99","99.3","99.4","99.4","99.4","99.5","99.5","99.5","99.5","99.7","99.8","99.9","100","100","99.8","100","",
"Turkey","TUR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","",
"Tuvalu","TUV","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.6297831632653","95.1144485473633","95.4078521728516","95.6895904541016","95.9621887207031","96.7","96.5044784545898","96.7866439819336","97.0844573974609","97.404167175293","97.671777399205","98.1205444335938","98.510871887207","98.9172821044922","99.3357467651367","99.7622528076172","99.8990478515625","100","",
"Tanzania","TZA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","4.16666078567505","4.93597888946533","5.70709323883057","9.4","7.25710678100586","8.03635787963867","8","9.05611228942871","9.99644374847412","10.92848777771","11.1","11.4","13.6632814407349","14.554425239563","15.4425172805786","11.5","11.2","14.8","14.2","15.3","16.4","23.5","26.3427810668945","32.8","32.4184036254883","35.2294502258301","37.7","",
"Uganda","UGA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","0.03620720282197","0.993453562259674","1.9518975019455","6.8","3.8747730255127","4.84040212631226","5.80877923965454","6.77627944946289","7.31862020492554","8.6","7.8","10.6282033920288","11.7116851806641","8.9","9","14.9058246612549","15.9686450958252","10","12.1","14.6","20.3747940063477","13.9","20.4","18.5","26.7","32.7245597839355","42.7","41.3","",
"Ukraine","UKR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","99.885561701316","100","99.8","100","100","100","100","99.8674911660777","100","100","100","100","100","100","100","",
"Upper middle income","UMC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.3720035497564","95.9095076939896","96.3296215744109","96.5841384108804","96.8568816910856","97.1238446656942","97.5641200066854","97.6308544383161","97.9237349804202","98.2317457003281","98.7629519093254","98.8416800576158","99.0194305942437","99.0901973268803","99.1298402241582","98.9017154807017","99.1860046472913","99.2636382720753","99.2367985482626","99.3774026100431","",
"Uruguay","URY","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6078338623047","97.7105484008789","97.8144607543945","97.920166015625","98.0282669067383","98.1393661499023","98.2532119750977","98.3661804199219","97.5514831542969","97.7007446289063","97.8417129516602","97.9732208251953","98.0940933227539","98.2032928466797","98.505426","98.692636","98.784355","99.1","99.3","99.17","99.6","99.611808","99.657085","99.70948","99.7","99.8","99.8","99.9","",
"United States","USA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Uzbekistan","UZB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6","99.3214874267578","99.413444519043","99.5045318603516","99.5729370117188","99.6246566772461","99.7","99.7020416259766","99.7253646850586","99.7370223999023","99.490096097274","99.7390289306641","99.7416839599609","99.7537689208984","99.7815093994141","99.8311386108398","99.9093322753906","99.9662475585938","99.9942016601563","100","100","100","100","100","",
"St. Vincent and the Grenadines","VCT","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.8","69.0898284912109","70.431526184082","71.7744216918945","73.1191101074219","74.466194152832","75.816276550293","77.1691055297852","78.5210571289063","79.8409118652344","82.41","82.4704742431641","83.7716445922852","85.0621795654297","86.3410491943359","87.6107864379883","88.79","90.1473388671875","91.426628112793","92.7215805053711","94.0384216308594","95.3816833496094","96.7490615844727","98.1365280151367","99.5400695800781","99.7685546875","99.9712524414063","100","100","",
"Venezuela, RB","VEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.820203","98.2672729492188","98.3341217041016","99","98.4738082885742","98.7","98.4","98.9","98.9","99.9","99.8","95.7","99.1","98.9327011108398","99.3","98.9386215209961","98.9432373046875","98.957275390625","99.0926742553711","98.84","99.2082672119141","99.2358093261719","100","100","99.4","99.2","99.9083023071289","100","",
"British Virgin Islands","VGB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.618293762207","91.9319839477539","92.2457656860352","92.5601577758789","92.8757400512695","93.193115234375","93.5128936767578","93.8356628417969","94.1611785888672","94.4858245849609","96.7050857543945","96.890983581543","97.0685958862305","97.2367401123047","97.3942489624023","97.5400924682617","97.6768035888672","97.8104629516602","97.9473037719727","98.0935745239258","99.0544052124023","99.1738204956055","99.2753295898438","99.3555450439453","99.4690933227539","100","100","100","100","100","",
"Virgin Islands (U.S.)","VIR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Vietnam","VNM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4","85.3456878662109","86.2694549560547","87.8069610595703","88.6123733520508","89.1","90.197151184082","90.9741744995117","96.1","96","93.2489166259766","94.0052795410156","96.1","97.43","99","97.89","98.5360336303711","99.2","99.8034057617188","99.2","100","100","99.4","",
"Vanuatu","VUT","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","13.0038557052612","14.8463897705078","16.6919193267822","18.5401954650879","19.1","22.1537761688232","23.9791240692139","25.7961845397949","27.6037826538086","29.4007377624512","31.1860313415527","26.44","33.6246200607903","36.5115966796875","33.2911151921981","44.1","41.9219551086426","43.7716407775879","31.7","49.0771713256836","52.2941246032715","57.82","62.8","61.7724533081055","64.6662368774414","",
"World","WLD","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.6580008124534","74.1364646536516","78.7360653258302","78.2216584190795","79.3976070332818","80.008765362592","80.1605142546095","80.1614476125007","81.2510941569122","82.2047055736271","82.2843199683589","82.765055350697","83.2999720230945","82.1127471124664","84.7383546904307","85.0188655192445","85.5377544592383","86.5635521553544","87.714455518542","88.6020338331313","89.4190142549168","90.0840305215138","",
"Samoa","WSM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.8","81.1277236938477","81.9641494750977","80","83.6412048339844","84.483024597168","85.3278350830078","86.1753997802734","87.022087097168","87.8387832641602","88.5917205810547","89.3363723754883","90.0715637207031","90.7961120605469","91.5089950561523","96.3717297274598","92.9134521484375","98.1","97.9","96.3781356811523","96.6685746994848","96.8268432617188","97.3891448974609","97.9","99.0481872558594","99.8977966308594","96.8","99.9936141967773","99.2","",
"Kosovo","XKX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","99","100","99.75","99.75","99.68","99.86","99.8","99.8","100","100","",
"Yemen, Rep.","YEM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.1","41.1105613708496","42.3726654052734","43.6365699768066","44.9028663635254","42.6","47.4441947937012","48.7153549194336","49.1803512573242","50.3606414794922","51.532642364502","52.695182800293","49.59","54.9873123168945","55.8003346346905","57.246467590332","58.3777046203613","59.5183601379395","60.674674987793","61.8852729797363","52.41","75.6","66.1","67.3966674804688","68.9187088012695","79.2","62","72.7517013549805","",
"South Africa","ZAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.6","68.5200042724609","64.9","70.6777877807617","72.2476425170898","70.2","76.7","78.8","80.9","80.8","80.7","82","81.9","82.6","82.9","83.6","85.3","85.2","86","85.3","84.2","84.4","84.7","85","",
"Zambia","ZMB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9","12.7889776229858","19.2","14.2156095504761","14.9304227828979","15.6470327377319","17.3","17.0880355834961","19","18.5366516113281","16.7","19.944206237793","17.4","18.5","20.3","22.6434135437012","23.2926502227783","18.5","24.5882053375244","25.246997833252","22","26.617790222168","27.3405532836914","28.0874271392822","27.9","31.1","35.1731643676758","40.3","39.8223037719727","43","",
"Zimbabwe","ZWE","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2","31.1544647216797","28.1","31.9259738922119","32.3150215148926","32.7070617675781","33.1018524169922","38.4","33.8507041931152","34.2140502929688","34.2","34.9147071838379","35.2496604919434","35.5729522705078","37.2","36.1982192993164","36.5125122070313","43.3690818728747","40.4581832885742","36.9","44","38.336353302002","32.3","33.7","39.6762275695801","40.1442832946777","40.6163597106934","41.0891075134277","",
