Country,Indicator,Breakdowns,Time,Unit,PowerCode,Reference Period,Value,Flags
Italy,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,20.6296,
Italy,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,22.9819,
Italy,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,23.9827,
Italy,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,24.0994,
Italy,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,24.5563,
Italy,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,24.2755,
Italy,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,23.4081,
Italy,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,29.3782,
Italy,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,9.1145,
Italy,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2006,Percentage,Units,,10.6585,
Italy,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,10.6106,
Italy,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,14.2155,Break
Italy,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,14.619,
Italy,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,15.3387,
Italy,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,14.9012,
Italy,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,13.2353,
Italy,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,15.1101,
Italy,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,16.4107,
Italy,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,16.7798,
Italy,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,16.293,
Italy,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,17.3499,
Italy,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,17.4763,
Italy,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,16.7688,
Italy,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,23.5453,
Italy,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,3.5879,
Italy,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2006,Percentage,Units,,4.9588,
Italy,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,4.5594,
Italy,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,7.1036,Break
Italy,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,7.0561,
Italy,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,7.4794,
Italy,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,7.5891,
Italy,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,8.2698,
Italy,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,10.3475,
Italy,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,11.3509,
Italy,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,12.1183,
Italy,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,11.6637,
Italy,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,13.3357,
Italy,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,14.7219,
Italy,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,14.0947,
Italy,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,16.608,
Japan,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,2.2,Difference in methodology
Japan,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2006,Percentage,Units,,4.6,Difference in methodology
Japan,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,3.3,Difference in methodology
Japan,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,4,Difference in methodology
Japan,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,3.9,Difference in methodology
Japan,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,4.5,Difference in methodology
Japan,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,5.1,Difference in methodology
Japan,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,4.2,Difference in methodology
Japan,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,3.6,Difference in methodology
Japan,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,3.9,Difference in methodology
Japan,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,5.4,Difference in methodology
Japan,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,6.8,Difference in methodology
Japan,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,5.3,Difference in methodology
Japan,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,7.3,Difference in methodology
Japan,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,7.9,Difference in methodology
Latvia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,13.4338,
Latvia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2006,Percentage,Units,,25.0327,
Latvia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,18.1563,
Latvia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,20.484,Break
Latvia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,29.7215,
Latvia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,39.9477,
Latvia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,41.3095,
Latvia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,47.2509,
Latvia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,35.4071,
Latvia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,53.5445,
Latvia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,52.1303,
Latvia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,69.451,Break
Latvia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,68.5064,
Latvia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,65.6319,
Latvia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,69.5723,
Latvia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,76.2889,
Latvia,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,4.9449,
Latvia,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2006,Percentage,Units,,7.6903,
Latvia,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,6.9792,
Latvia,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,11.3112,Break
Latvia,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,13.5615,
Latvia,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,17.0612,
Latvia,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,19.7695,
Latvia,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,19.1369,
Latvia,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,14.2606,
Latvia,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,18.7019,
Latvia,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,31.0534,
Latvia,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,16.549,Break
Latvia,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,16.6388,
Latvia,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,14.7583,
Latvia,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,18.3626,
Latvia,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,32.2106,
Latvia,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,4.9711,
Latvia,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2006,Percentage,Units,,6.079,
Latvia,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,5.5355,
Latvia,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,9.8109,Break
Latvia,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,11.329,
Latvia,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,14.2698,
Latvia,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,21.691,
Latvia,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,16.5276,
Latvia,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,12.6073,
Latvia,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,18.9523,
Latvia,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,29.1251,
Latvia,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,30.7942,Break
Latvia,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,38.5291,
Latvia,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,49.6493,
Latvia,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,55.5376,
Latvia,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,63.4135,
Lithuania,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,12.0855,
Lithuania,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2006,Percentage,Units,,12.7004,
Lithuania,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,18.49,
Lithuania,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,22.4779,Break
Lithuania,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,21.6244,
Lithuania,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,24.2257,
Lithuania,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,29.3506,
Lithuania,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,35.9138,
Lithuania,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,33.603,
Lithuania,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,41.4669,
Lithuania,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,43.7049,
Lithuania,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,44.885,
Lithuania,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,48.4011,
Lithuania,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,50.7818,
Lithuania,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,54.7333,
Lithuania,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,57.7173,
Lithuania,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,6.617,
Lithuania,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2006,Percentage,Units,,6.7414,
Lithuania,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,12.0019,
Lithuania,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,15.7052,Break
Lithuania,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,15.775,
Lithuania,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,17.4567,
Lithuania,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,23.1911,
Lithuania,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,26.7435,
Lithuania,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,25.4677,
Lithuania,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,30.5991,
Lithuania,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,28.0947,
Lithuania,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,25.8327,
Lithuania,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,28.8445,
Lithuania,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,27.794,
Lithuania,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,30.6359,
Lithuania,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,30.5739,
Lithuania,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,5.5834,
Lithuania,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2006,Percentage,Units,,6.1241,
Lithuania,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,11.327,
Lithuania,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,15.4995,Break
Lithuania,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,15.3967,
Lithuania,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,17.3482,
Lithuania,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,23.7429,
Lithuania,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,28.7985,
Lithuania,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,27.6445,
Lithuania,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,31.2181,
Lithuania,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,30.6312,
Lithuania,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,32.6782,
Lithuania,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,37.4349,
Lithuania,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,41.4447,
Lithuania,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,43.0797,
Lithuania,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,45.3948,
Luxembourg,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,46.0382,
Luxembourg,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2006,Percentage,Units,,45.7557,
Luxembourg,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,51.5611,
Luxembourg,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,60.344,Break
Luxembourg,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,66.0893,
Luxembourg,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,67.409,
Luxembourg,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,60.2908,
Luxembourg,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,61.4494,
Luxembourg,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,56.1457,
Luxembourg,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,66.7844,
Luxembourg,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,70.2898,
Luxembourg,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,76.3877,
Luxembourg,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,75.1266,
Luxembourg,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,63.032,Break
Luxembourg,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,60.142,
Luxembourg,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,62.8977,
Luxembourg,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,32.0368,
Luxembourg,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2006,Percentage,Units,,34.5991,
Luxembourg,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,37.5967,
Luxembourg,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,42.9083,Break
Luxembourg,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,51.0363,
Luxembourg,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,49.6107,
Luxembourg,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,50.4911,
Luxembourg,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,43.1083,
Luxembourg,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,47.308,
Luxembourg,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,57.6298,
Luxembourg,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,59.6639,
Luxembourg,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,63.7137,
Luxembourg,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,65.3696,
Luxembourg,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,50.3728,Break
Luxembourg,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,48.6722,
Luxembourg,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,48.7111,
Luxembourg,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,18.6979,
Luxembourg,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2006,Percentage,Units,,17.3349,
Luxembourg,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,21.1674,
Luxembourg,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,23.8976,Break
Luxembourg,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,23.191,
Luxembourg,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,22.9613,
Luxembourg,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,25.1103,
Luxembourg,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,24.6567,
Luxembourg,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,25.1573,
Luxembourg,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,34.8205,
Luxembourg,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,34.7948,
Luxembourg,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,35.3053,
Luxembourg,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,36.0442,
Luxembourg,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,31.3779,Break
Luxembourg,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,35.527,
Luxembourg,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,35.5138,
Mexico,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,1.667020965,Difference in methodology
Mexico,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2006,Percentage,Units,,2.214999717,Difference in methodology
Mexico,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,2.316330723,Difference in methodology
Mexico,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,2.201115084,Difference in methodology
Mexico,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,2.030002955,Difference in methodology
Mexico,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,0.504494241,Break; Difference in methodology
Mexico,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,0.611352918,Difference in methodology
Mexico,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,0.555820671,Difference in methodology
Mexico,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,0.702561428,Difference in methodology
Mexico,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,0.714406842,Difference in methodology
