country_code,country_name,wb_income,wb_region,skill_group_id,skill_group_category,skill_group_name,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,net_per_10K_2019,,data_country,data_year
jm,Jamaica,Upper middle income,Latin America & Caribbean ,59,Specialized Industry Skills,Music,-41.17,-106.44,-107.7,-112.43,-111.14,,,
jm,Jamaica,Upper middle income,Latin America & Caribbean ,785,Business Skills,Corporate Communications,-105.37,-195.43,-174.31,-147.96,-100.17,,,
jm,Jamaica,Upper middle income,Latin America & Caribbean ,3104,Specialized Industry Skills,International Law,-155.92,-100.5,-130.32,-102.37,-97.31,,,
jm,Jamaica,Upper middle income,Latin America & Caribbean ,264,Specialized Industry Skills,Cooking,-130.57,-87.07,-35.3,-270.4,-88.13,,,
jp,Japan,High income,East Asia & Pacific,1655,Specialized Industry Skills,Army,-333.06,-670.59,-1019.25,-725.46,-809.9,,,
jp,Japan,High income,East Asia & Pacific,3806,Specialized Industry Skills,National Security,-216.2,-567.79,-945.6,-685.51,-636.95,,,
jp,Japan,High income,East Asia & Pacific,2608,Business Skills,Operational Efficiency,-415.92,-616.97,-873.04,-588.87,-499.78,,,
jp,Japan,High income,East Asia & Pacific,1606,Specialized Industry Skills,Navy,-293.27,-522.38,-723.65,-718.37,-461.26,,,
jp,Japan,High income,East Asia & Pacific,3399,Specialized Industry Skills,Physical Security,-154.23,-160.59,-263.27,-191.17,-278.36,,,
jp,Japan,High income,East Asia & Pacific,1871,Specialized Industry Skills,Air Force,-93.94,28.11,-329.3,-335.2,-201.56,,,
jp,Japan,High income,East Asia & Pacific,2917,Specialized Industry Skills,Public Safety,-57.78,-64.16,-67.01,-37.44,-166,,,
jp,Japan,High income,East Asia & Pacific,12344,Specialized Industry Skills,Evolutionary Biology,-61.98,178.81,122.72,370.4,-117.99,,,
jp,Japan,High income,East Asia & Pacific,17320,Specialized Industry Skills,Maritime Operations,-222.07,457.69,77.04,70.71,-101.13,,,
jp,Japan,High income,East Asia & Pacific,3098,Specialized Industry Skills,Healthcare Management,59.03,60.94,48.33,125.99,-90.52,,,
jp,Japan,High income,East Asia & Pacific,881,Specialized Industry Skills,Labor and Employment Law,298.14,355.5,-65.79,186.87,-73.1,,,
jp,Japan,High income,East Asia & Pacific,2614,Specialized Industry Skills,Radiology,178.6,125.68,105.19,40.64,-66.63,,,
jp,Japan,High income,East Asia & Pacific,5385,Specialized Industry Skills,Emergency Medicine,302.58,0,-72.67,114.39,-58.48,,,
jp,Japan,High income,East Asia & Pacific,3405,Disruptive Tech Skills,Nanotechnology,116.04,-119.19,-60.92,-187.35,-55.47,,,
jp,Japan,High income,East Asia & Pacific,10456,Specialized Industry Skills,Nuclear Engineering,28.87,24.26,-244.67,80.56,-54.38,,,
jp,Japan,High income,East Asia & Pacific,13884,Specialized Industry Skills,Aircraft Management,-295.96,183.95,244.19,-508.25,-35.81,,,
jp,Japan,High income,East Asia & Pacific,895,Specialized Industry Skills,Wellness,105.04,-25.09,71.77,171.38,-33.49,,,
jp,Japan,High income,East Asia & Pacific,20194,Specialized Industry Skills,K-12 Education,-125.96,-296,-265.26,-114.61,-29.13,,,
jp,Japan,High income,East Asia & Pacific,43756,Specialized Industry Skills,Personal Coaching,35.98,46.85,-5.37,41.05,-28.83,,,
jp,Japan,High income,East Asia & Pacific,16681,Specialized Industry Skills,Medicine,57.05,-36.53,0,146.49,-27.34,,,
jp,Japan,High income,East Asia & Pacific,1774,Specialized Industry Skills,Public Policy,-20.17,-53.48,-175.77,-43.32,-27.26,,,
jp,Japan,High income,East Asia & Pacific,210,Specialized Industry Skills,Maintenance & Repair,53.6,-151.27,-233.39,-118.31,-24.89,,,
jp,Japan,High income,East Asia & Pacific,11477,Specialized Industry Skills,Naval Architecture,75.52,0,-82.57,-131,-24.36,,,
jp,Japan,High income,East Asia & Pacific,4022,Specialized Industry Skills,Pathology,146.27,294.23,-27.95,126.05,-23.09,,,
jp,Japan,High income,East Asia & Pacific,31090,Soft Skills,Flexible Approach,-522.36,288.85,-186.92,-80.68,-21.12,,,
jp,Japan,High income,East Asia & Pacific,7218,Specialized Industry Skills,Family Medicine,95.24,88.02,31.14,85.84,-12.01,,,
jp,Japan,High income,East Asia & Pacific,1530,Specialized Industry Skills,Higher Education,-80.72,-102.6,-89.93,46.16,2.02,,,
jp,Japan,High income,East Asia & Pacific,4277,Business Skills,Partner Development,78.52,0,-7.77,98.86,3.39,,,
jp,Japan,High income,East Asia & Pacific,15663,Soft Skills,Active Learning,94.91,42.67,-17.72,46.04,8.93,,,
jp,Japan,High income,East Asia & Pacific,45513,Business Skills,Employee Learning & Development,-228.73,-53.37,-100.05,22.95,9.51,,,
jp,Japan,High income,East Asia & Pacific,43726,Specialized Industry Skills,Contract Law,287.73,321.68,215.38,294.79,18.28,,,
jp,Japan,High income,East Asia & Pacific,42956,Specialized Industry Skills,Delivery Operations,114.59,98.77,272.58,-21.94,19.69,,,
jp,Japan,High income,East Asia & Pacific,3455,Specialized Industry Skills,Physiology,78.42,202.03,26.52,-7.34,20,,,
jp,Japan,High income,East Asia & Pacific,43733,Business Skills,Growth Strategies,15.32,78.82,20.26,7.88,20.55,,,
jp,Japan,High income,East Asia & Pacific,1724,Specialized Industry Skills,Public Health,32.77,219.11,110.84,85.08,23.9,,,
jp,Japan,High income,East Asia & Pacific,1315,Specialized Industry Skills,Criminal Law,82.28,-17.91,111.21,212.89,24.94,,,
jp,Japan,High income,East Asia & Pacific,10972,Disruptive Tech Skills,Genetic Engineering,115.59,129.53,-1.99,56.55,28.22,,,
jp,Japan,High income,East Asia & Pacific,3104,Specialized Industry Skills,International Law,24.39,138.33,23.72,103.1,40.76,,,
jp,Japan,High income,East Asia & Pacific,10369,Specialized Industry Skills,Pharmaceutics,110.32,78.7,-10.24,107.93,41.37,,,
jp,Japan,High income,East Asia & Pacific,4271,Specialized Industry Skills,Environmental Science,69.86,106.18,7.68,66.19,43.02,,,
jp,Japan,High income,East Asia & Pacific,4201,Specialized Industry Skills,Organic Chemistry,86.87,159.01,-5.72,141.74,46.33,,,
jp,Japan,High income,East Asia & Pacific,5785,Specialized Industry Skills,Environmental Consulting,-5.26,30.9,48.11,71.06,47.31,,,
jp,Japan,High income,East Asia & Pacific,12666,Specialized Industry Skills,Teaching,-77.42,-55.67,-45.73,22.14,48.76,,,
jp,Japan,High income,East Asia & Pacific,1572,Specialized Industry Skills,Physics,187.86,48.72,-46.36,98.73,51.93,,,
jp,Japan,High income,East Asia & Pacific,1330,Specialized Industry Skills,Nursing,59.04,225.21,-175,107.2,52.62,,,
jp,Japan,High income,East Asia & Pacific,20344,Specialized Industry Skills,Pharmaceutical Manufacturing,65.59,124.41,43.27,27.8,53.18,,,
jp,Japan,High income,East Asia & Pacific,8466,Specialized Industry Skills,Educational Administration,56.87,142.25,38.98,78.95,53.64,,,
jp,Japan,High income,East Asia & Pacific,2060,Business Skills,People Management,-24.7,-129.39,-288.18,85.54,54.96,,,
jp,Japan,High income,East Asia & Pacific,1240,Specialized Industry Skills,Airlines,-33.61,202.89,42.52,43.1,55.72,,,
jp,Japan,High income,East Asia & Pacific,75,Specialized Industry Skills,Editing,3.83,-30.51,-13.88,71.98,55.86,,,
jp,Japan,High income,East Asia & Pacific,1379,Business Skills,Inside Sales,106.39,107.65,4.63,95.71,57.01,,,
jp,Japan,High income,East Asia & Pacific,17168,Specialized Industry Skills,Water Engineering,-181.94,-190.48,88.82,494.17,58.26,,,
jp,Japan,High income,East Asia & Pacific,25045,Specialized Industry Skills,Agricultural Production,-215.18,553.67,12.87,211.99,61.87,,,
jp,Japan,High income,East Asia & Pacific,1944,Specialized Industry Skills,Biomedical Engineering,53.92,12.95,52.45,133.59,63.04,,,
jp,Japan,High income,East Asia & Pacific,618,Business Skills,Investment Banking,52.72,88.38,12.89,76.67,66.09,,,
jp,Japan,High income,East Asia & Pacific,3351,Specialized Industry Skills,Art History,105.78,158.33,-25.39,42.15,66.93,,,
jp,Japan,High income,East Asia & Pacific,2757,Specialized Industry Skills,Linguistics,165.71,123.09,51.75,131.92,67.2,,,
jp,Japan,High income,East Asia & Pacific,781,Specialized Industry Skills,Journalism,74.47,189.04,17.73,124.83,68.26,,,
jp,Japan,High income,East Asia & Pacific,1235,Specialized Industry Skills,Mining,658.39,268.92,305.15,458.33,68.71,,,
jp,Japan,High income,East Asia & Pacific,12275,Specialized Industry Skills,Sports Coaching,271.65,327.42,-31.13,165.8,68.78,,,
jp,Japan,High income,East Asia & Pacific,1735,Business Skills,Entrepreneurship,14.69,35.83,34.55,53.41,70.16,,,
jp,Japan,High income,East Asia & Pacific,2626,Specialized Industry Skills,Sociology,-17.95,190.06,169.82,175.03,70.59,,,
jp,Japan,High income,East Asia & Pacific,2265,Specialized Industry Skills,Cybersecurity,68.87,1.28,-104.47,28.3,73.55,,,
jp,Japan,High income,East Asia & Pacific,1415,Specialized Industry Skills,Oncology,27.76,17.66,15.9,88.39,81.44,,,
jp,Japan,High income,East Asia & Pacific,6517,Specialized Industry Skills,General Surgery,26.46,0,10.8,142.23,83.74,,,
jp,Japan,High income,East Asia & Pacific,340,Business Skills,Insurance,-26.75,158.4,104.62,133.27,85.16,,,
jp,Japan,High income,East Asia & Pacific,17179,Specialized Industry Skills,Chemical Processing,14.95,127.33,126.62,182.36,86.89,,,
jp,Japan,High income,East Asia & Pacific,49,Business Skills,Human Resources (HR),57.73,63.32,93.12,75.81,90.51,,,
jp,Japan,High income,East Asia & Pacific,979,Specialized Industry Skills,Psychology,5.95,161.45,178.24,115.28,91.53,,,
jp,Japan,High income,East Asia & Pacific,27096,Soft Skills,Social Perceptiveness,-14.83,-146.84,-50.79,90.09,91.69,,,
jp,Japan,High income,East Asia & Pacific,1225,Business Skills,Sales Operations,112.45,97.33,56.52,110.09,92.63,,,
jp,Japan,High income,East Asia & Pacific,123,Specialized Industry Skills,Real Estate,61.41,136.35,133.08,74.24,94.5,,,
jp,Japan,High income,East Asia & Pacific,994,Specialized Industry Skills,Social Services,368.6,32.91,117.23,405.18,97.49,,,
jp,Japan,High income,East Asia & Pacific,44,Specialized Industry Skills,Recruiting,54.33,83.41,105.61,114.48,102.64,,,
jp,Japan,High income,East Asia & Pacific,666,Business Skills,Product Marketing,82.91,112.2,65.58,115.92,105.42,,,
jp,Japan,High income,East Asia & Pacific,7462,Specialized Industry Skills,Nonprofit Management,109.03,154.91,69.91,156.03,105.55,,,
jp,Japan,High income,East Asia & Pacific,851,Specialized Industry Skills,Intellectual Property,65.04,28.25,29.26,57.57,107.26,,,
jp,Japan,High income,East Asia & Pacific,86,Soft Skills,Writing,65.32,40.49,115.03,178.59,108.53,,,
jp,Japan,High income,East Asia & Pacific,395,Specialized Industry Skills,Theatre,190.9,296.94,185.04,181.74,109.93,,,
jp,Japan,High income,East Asia & Pacific,976,Business Skills,Capital Markets,11.92,36.3,57.83,90.75,112.18,,,
jp,Japan,High income,East Asia & Pacific,742,Specialized Industry Skills,Literature,167,125.48,81.6,107.85,113.58,,,
jp,Japan,High income,East Asia & Pacific,441,Business Skills,Management Consulting,58.16,55.19,50.43,92.67,113.91,,,
jp,Japan,High income,East Asia & Pacific,172,Specialized Industry Skills,Law,109.64,102.65,58.24,158.37,117.3,,,
jp,Japan,High income,East Asia & Pacific,785,Business Skills,Corporate Communications,148.75,58.92,83.42,128.52,119.61,,,
jp,Japan,High income,East Asia & Pacific,9043,Specialized Industry Skills,Cosmetology,101.48,69.19,-7.78,97.98,120.23,,,
jp,Japan,High income,East Asia & Pacific,2597,Business Skills,Business Management,-11.63,58.12,45.73,103.7,120.49,,,
jp,Japan,High income,East Asia & Pacific,256,Soft Skills,Negotiation,66.63,112.25,19.57,148.01,122.11,,,
jp,Japan,High income,East Asia & Pacific,4647,Specialized Industry Skills,Commercial Photography,121.2,302.63,276.75,212.08,124.81,,,
jp,Japan,High income,East Asia & Pacific,20023,Business Skills,Management Accounting,121.92,221.65,68.45,101.03,125.32,,,
jp,Japan,High income,East Asia & Pacific,2425,Tech Skills,Signal Processing,36.68,32.19,145.79,99.79,125.51,,,
jp,Japan,High income,East Asia & Pacific,2935,Specialized Industry Skills,Geotechnical Engineering,60.15,300.06,67.75,221.37,125.77,,,
jp,Japan,High income,East Asia & Pacific,332,Specialized Industry Skills,Volunteer Management,49.63,112.9,310.1,174.29,127.33,,,
jp,Japan,High income,East Asia & Pacific,613,Business Skills,Procurement,94.92,208.65,49.1,146.14,129.66,,,
jp,Japan,High income,East Asia & Pacific,5457,Business Skills,Compensation & Benefits,37.42,214.2,166.14,164.65,130.02,,,
jp,Japan,High income,East Asia & Pacific,4131,Specialized Industry Skills,Power Systems,132.87,312.49,42.91,161.84,130.82,,,
jp,Japan,High income,East Asia & Pacific,2306,Business Skills,Investor Relations,172.28,-33.38,137.33,41.87,131.2,,,
jp,Japan,High income,East Asia & Pacific,69,Business Skills,Advertising,134.55,148.56,154.99,148.2,132.52,,,
jp,Japan,High income,East Asia & Pacific,344,Business Skills,Administrative Assistance,273.98,31.92,304.05,327.64,133.99,,,
jp,Japan,High income,East Asia & Pacific,354,Specialized Industry Skills,Politics,49.18,303.41,-17.03,88.28,134.54,,,
jp,Japan,High income,East Asia & Pacific,2269,Business Skills,Project Management,43.29,64.56,42.29,120.5,135.39,,,
jp,Japan,High income,East Asia & Pacific,68,Tech Skills,Technical Support,50.44,51.04,76.49,110.19,140.71,,,
jp,Japan,High income,East Asia & Pacific,827,Specialized Industry Skills,Automotive,160.84,127.36,140.5,291.83,141.68,,,
jp,Japan,High income,East Asia & Pacific,2437,Specialized Industry Skills,Urban Planning,263.43,458.21,56.5,104.47,143.91,,,
jp,Japan,High income,East Asia & Pacific,1836,Business Skills,Digital Marketing,130.32,142.37,105.89,104.94,144.8,,,
jp,Japan,High income,East Asia & Pacific,774,Specialized Industry Skills,Translation,30.86,40.74,64.74,169.39,145.28,,,
jp,Japan,High income,East Asia & Pacific,158,Business Skills,Product Development,111.35,140.85,67.47,181.53,145.51,,,
jp,Japan,High income,East Asia & Pacific,6189,Specialized Industry Skills,Radio Production,143.99,11.12,30.62,144.24,147.35,,,
jp,Japan,High income,East Asia & Pacific,3139,Disruptive Tech Skills,Materials Science,62.36,49.52,8.02,-7.46,148.14,,,
jp,Japan,High income,East Asia & Pacific,154,Soft Skills,Leadership,-25.34,40.41,20.8,118.57,152.03,,,
jp,Japan,High income,East Asia & Pacific,12028,Specialized Industry Skills,Physical Medicine and Rehabilitation,289.32,155.31,0,173.85,154.71,,,
jp,Japan,High income,East Asia & Pacific,11623,Specialized Industry Skills,Retail Packaging,272.39,209.39,509.06,126.61,155.81,,,
jp,Japan,High income,East Asia & Pacific,2196,Specialized Industry Skills,Visual Arts,200.77,199.84,160.14,165.23,168.38,,,
jp,Japan,High income,East Asia & Pacific,176,Specialized Industry Skills,Research,-40.03,51.71,58.81,170.26,170.02,,,
jp,Japan,High income,East Asia & Pacific,314,Specialized Industry Skills,Telecommunications,10.54,60.02,9.72,118.84,171.02,,,
jp,Japan,High income,East Asia & Pacific,1612,Business Skills,Commercial Banking,114.68,100.7,139.09,158.98,177.81,,,
jp,Japan,High income,East Asia & Pacific,6639,Specialized Industry Skills,Professional Sports,201.52,300.91,131.72,262.96,179.71,,,
jp,Japan,High income,East Asia & Pacific,3748,Specialized Industry Skills,Environmental Engineering,-179.08,31.38,141.86,361.02,180.69,,,
jp,Japan,High income,East Asia & Pacific,635,Business Skills,Economics,58.75,242.39,191.6,276.85,181.66,,,
jp,Japan,High income,East Asia & Pacific,133,Specialized Industry Skills,Retail,140.56,190.09,114.92,157.23,181.87,,,
jp,Japan,High income,East Asia & Pacific,599,Business Skills,Sales Leads,93.81,121.15,53.9,46.31,183.18,,,
jp,Japan,High income,East Asia & Pacific,135,Soft Skills,Communication,76.94,-9.56,113.83,174.85,183.23,,,
jp,Japan,High income,East Asia & Pacific,11305,Specialized Industry Skills,Oil & Gas,202.04,-45.78,-45.52,290.44,189.72,,,
jp,Japan,High income,East Asia & Pacific,311,Business Skills,Auditing,157.39,209.94,164.23,201.21,190.63,,,
jp,Japan,High income,East Asia & Pacific,561,Specialized Industry Skills,Electronics,52.56,125.23,78.32,165.92,192.85,,,
jp,Japan,High income,East Asia & Pacific,2554,Specialized Industry Skills,Childcare,346.42,52.84,-66.02,-119.96,195.95,,,
jp,Japan,High income,East Asia & Pacific,343,Specialized Industry Skills,History,45.54,-102.43,260.59,206.24,197.92,,,
jp,Japan,High income,East Asia & Pacific,2247,Specialized Industry Skills,Foreign Languages,33.41,69.68,75.8,175.4,202.91,,,
jp,Japan,High income,East Asia & Pacific,554,Specialized Industry Skills,Apparel,160.07,240.39,199.28,150.67,204.82,,,
jp,Japan,High income,East Asia & Pacific,16687,Specialized Industry Skills,Recreation,174.29,49.54,45.51,123.08,206.42,,,
jp,Japan,High income,East Asia & Pacific,8798,Specialized Industry Skills,Ground Transportation,43.44,54.27,223.75,226.2,211.07,,,
jp,Japan,High income,East Asia & Pacific,149,Specialized Industry Skills,Television,119.79,145.18,55.99,193.57,213.42,,,
jp,Japan,High income,East Asia & Pacific,1432,Business Skills,Financial Accounting,161.63,251.38,70.46,171.59,214.11,,,
jp,Japan,High income,East Asia & Pacific,2186,Business Skills,Manufacturing Operations,130.68,179.96,145.14,264.31,217.14,,,
jp,Japan,High income,East Asia & Pacific,3980,Specialized Industry Skills,Documentation,244.83,111.51,287.86,266.7,219.14,,,
jp,Japan,High income,East Asia & Pacific,2591,Business Skills,Customer Experience,314.04,291.34,236.22,247.13,219.67,,,
jp,Japan,High income,East Asia & Pacific,559,Tech Skills,Social Media,173.39,112.8,161.81,209.45,221.6,,,
jp,Japan,High income,East Asia & Pacific,1838,Specialized Industry Skills,Utilities,212.45,225.93,-75.11,296.42,222.09,,,
jp,Japan,High income,East Asia & Pacific,482,Specialized Industry Skills,Event Planning,236.57,112.42,163.43,203.73,222.93,,,
jp,Japan,High income,East Asia & Pacific,342,Specialized Industry Skills,Inventory Management,127.74,83.58,93.36,190.5,225.68,,,
jp,Japan,High income,East Asia & Pacific,3668,Specialized Industry Skills,Product Testing,56.5,183.85,6.07,173.68,230.38,,,
jp,Japan,High income,East Asia & Pacific,20581,Specialized Industry Skills,Analytical Reasoning,222.58,262.86,59.46,406.87,230.52,,,
jp,Japan,High income,East Asia & Pacific,3267,Specialized Industry Skills,Anthropology,0,370.99,60.85,0,233.36,,,
jp,Japan,High income,East Asia & Pacific,1104,Specialized Industry Skills,Mathematics,45.96,113.59,100.78,292.69,234.83,,,
jp,Japan,High income,East Asia & Pacific,6544,Specialized Industry Skills,Fluid Mechanics,345.87,39.06,226.63,391.01,236.61,,,
jp,Japan,High income,East Asia & Pacific,1989,Tech Skills,Enterprise Software,56.24,105.68,125.52,220.06,238.78,,,
jp,Japan,High income,East Asia & Pacific,236,Tech Skills,System Administration,80.7,114.72,176.18,261.24,239.23,,,
jp,Japan,High income,East Asia & Pacific,264,Specialized Industry Skills,Cooking,217.13,335.46,96.15,150.8,241.57,,,
jp,Japan,High income,East Asia & Pacific,3086,Business Skills,Tax Accounting,121.77,315.62,247.64,146.48,243.64,,,
jp,Japan,High income,East Asia & Pacific,50370,Tech Skills,Computer Networking,78.07,97.76,77.15,191.8,245.07,,,
jp,Japan,High income,East Asia & Pacific,3252,Specialized Industry Skills,Travel Management,257.87,143.86,178.72,167.19,246.88,,,
jp,Japan,High income,East Asia & Pacific,455,Specialized Industry Skills,Dance,-69.78,37.78,160.6,28.09,246.89,,,
jp,Japan,High income,East Asia & Pacific,59,Specialized Industry Skills,Music,191.47,275.98,171.85,188.46,249.49,,,
jp,Japan,High income,East Asia & Pacific,207,Tech Skills,Graphic Design,98.41,218.52,196.25,280.72,256.37,,,
jp,Japan,High income,East Asia & Pacific,1865,Specialized Industry Skills,Plastics,-149.86,254.2,186.4,354.72,260.69,,,
jp,Japan,High income,East Asia & Pacific,193,Specialized Industry Skills,Photography,193.05,242.1,228.01,272.3,261.39,,,
jp,Japan,High income,East Asia & Pacific,1017,Soft Skills,Problem Solving,381.31,19.14,127.79,327.62,265.52,,,
jp,Japan,High income,East Asia & Pacific,26209,Tech Skills,Digital Literacy,42.68,149.56,139.5,236.96,267.18,,,
jp,Japan,High income,East Asia & Pacific,9985,Specialized Industry Skills,Construction Engineering,258.81,233.23,-35.76,336.98,277.18,,,
jp,Japan,High income,East Asia & Pacific,987,Business Skills,Bookkeeping,310.56,371.13,249.68,325.88,284.02,,,
jp,Japan,High income,East Asia & Pacific,1885,Business Skills,Affiliate Marketing,313.6,-48.21,50.83,240.25,287.65,,,
jp,Japan,High income,East Asia & Pacific,12628,Specialized Industry Skills,Drilling Engineering,96.06,164.86,17.25,422.62,295.79,,,
jp,Japan,High income,East Asia & Pacific,6874,Specialized Industry Skills,Food Manufacturing,207.23,310.24,54.52,187.01,297.16,,,
jp,Japan,High income,East Asia & Pacific,5804,Specialized Industry Skills,Inorganic Chemistry,276.02,200.57,126.56,-142.97,298.99,,,
jp,Japan,High income,East Asia & Pacific,2130,Tech Skills,Software Development Life Cycle (SDLC),68.82,194.8,181.13,316.78,301.79,,,
jp,Japan,High income,East Asia & Pacific,25120,Tech Skills,Data Storage Technologies,97.61,161.37,163.51,305.66,310.58,,,
jp,Japan,High income,East Asia & Pacific,2549,Tech Skills,Information Management,237.38,215.09,130.59,224.49,313.1,,,
jp,Japan,High income,East Asia & Pacific,421,Specialized Industry Skills,Video,143.95,200.21,200.68,317.33,316.24,,,
jp,Japan,High income,East Asia & Pacific,2776,Business Skills,Revenue Analysis,364.83,568.01,91.82,288.42,319.52,,,
jp,Japan,High income,East Asia & Pacific,506,Specialized Industry Skills,Interior Design,106.43,296.35,94.44,197.36,321.23,,,
jp,Japan,High income,East Asia & Pacific,1208,Tech Skills,Computer Hardware,106.73,124.82,146.11,292.24,334.44,,,
jp,Japan,High income,East Asia & Pacific,5587,Specialized Industry Skills,Earth Science,75.54,261.94,312.99,196.75,336.73,,,
jp,Japan,High income,East Asia & Pacific,50061,Disruptive Tech Skills,Data Science,148.42,295.3,196.69,345.11,342.28,,,
jp,Japan,High income,East Asia & Pacific,2091,Disruptive Tech Skills,Robotics,93.67,99.47,160.62,426.39,361.6,,,
jp,Japan,High income,East Asia & Pacific,28976,Specialized Industry Skills,Food Service Operations,404.67,483.67,186.38,352.91,376.84,,,
jp,Japan,High income,East Asia & Pacific,24937,Business Skills,Payroll Services,223.67,374.67,0,151.17,380.25,,,
jp,Japan,High income,East Asia & Pacific,764,Tech Skills,Web Development,141.33,208.29,203.93,353.45,380.57,,,
jp,Japan,High income,East Asia & Pacific,2279,Disruptive Tech Skills,Development Tools,120.74,216.22,230.1,383.51,399.64,,,
jp,Japan,High income,East Asia & Pacific,4142,Disruptive Tech Skills,Human Computer Interaction,168.43,251.5,322.35,374.02,404.44,,,
jp,Japan,High income,East Asia & Pacific,50304,Tech Skills,Mobile Application Development,84.4,229.29,207.55,414.35,406.72,,,
jp,Japan,High income,East Asia & Pacific,2457,Tech Skills,Computer Graphics,111.24,312.75,177.83,538.17,421.35,,,
jp,Japan,High income,East Asia & Pacific,14632,Business Skills,Competitive Strategies,88.62,189.84,59.88,339.06,431.55,,,
jp,Japan,High income,East Asia & Pacific,2420,Specialized Industry Skills,Printing,150.68,169.56,326.71,215.92,431.65,,,
jp,Japan,High income,East Asia & Pacific,2407,Disruptive Tech Skills,Artificial Intelligence (AI),71.17,147.2,123.02,438.88,433.53,,,
jp,Japan,High income,East Asia & Pacific,2548,Specialized Industry Skills,Industrial Design,315.07,499.52,404.55,444.26,434.19,,,
jp,Japan,High income,East Asia & Pacific,2263,Soft Skills,Time Management,870.53,541.75,720.42,531.98,440.37,,,
jp,Japan,High income,East Asia & Pacific,1802,Specialized Industry Skills,Hospitality Industry,376.88,427.11,244.47,299.58,463.84,,,
jp,Japan,High income,East Asia & Pacific,586,Tech Skills,Animation,228.47,368.03,277.14,485.89,466.65,,,
jp,Japan,High income,East Asia & Pacific,3188,Tech Skills,Game Development,118.39,330.02,239.03,495.07,479.02,,,
jp,Japan,High income,East Asia & Pacific,4565,Specialized Industry Skills,Structural Analysis,218.63,361.81,160.11,409.59,496.28,,,
jp,Japan,High income,East Asia & Pacific,337,Business Skills,Accounts Payable,321.06,345.19,169.57,531.93,498.83,,,
jp,Japan,High income,East Asia & Pacific,6718,Tech Skills,Scientific Computing,289.6,330.68,351.67,477.23,506.78,,,
jp,Japan,High income,East Asia & Pacific,50321,Tech Skills,Software Testing,164.54,347.83,302.31,435.75,513.56,,,
jp,Japan,High income,East Asia & Pacific,1150,Specialized Industry Skills,Instrumentation,167.05,223.08,-129.45,447.47,517.62,,,
jp,Japan,High income,East Asia & Pacific,50415,Specialized Industry Skills,Arts & Crafts,83.89,362.36,144.77,158.92,530.35,,,
jp,Japan,High income,East Asia & Pacific,20157,Disruptive Tech Skills,Aerospace Engineering,212.94,586.83,456.8,513.68,536.77,,,
jp,Japan,High income,East Asia & Pacific,634,Specialized Industry Skills,Architecture,280.2,403.96,412.47,476.23,545.62,,,
jp,Japan,High income,East Asia & Pacific,911,Specialized Industry Skills,Structural Engineering,35.7,611.54,409.06,397.14,552.67,,,
jp,Japan,High income,East Asia & Pacific,25743,Specialized Industry Skills,Electronic Control Systems,166.42,495.98,306.82,668.58,633.33,,,
jp,Japan,High income,East Asia & Pacific,921,Soft Skills,Teamwork,698.89,804.79,641.47,729.22,653.51,,,
jp,Japan,High income,East Asia & Pacific,1790,Specialized Industry Skills,Machining,199.95,603.72,495.18,635.63,800.73,,,
jo,Jordan,Upper middle income,Middle East & North Africa,50304,Tech Skills,Mobile Application Development,-482.79,-611.11,-318.17,-264.79,-410.89,,,
jo,Jordan,Upper middle income,Middle East & North Africa,2407,Disruptive Tech Skills,Artificial Intelligence (AI),-131.53,-286.77,-223.24,-375.61,-388.04,,,
jo,Jordan,Upper middle income,Middle East & North Africa,4142,Disruptive Tech Skills,Human Computer Interaction,-506.56,-519.4,-353.35,-177.6,-332.51,,,
jo,Jordan,Upper middle income,Middle East & North Africa,20581,Specialized Industry Skills,Analytical Reasoning,-258.42,-445.41,-74.27,41.67,-321.36,,,
jo,Jordan,Upper middle income,Middle East & North Africa,586,Tech Skills,Animation,-325.38,-624.21,-360.79,-225.16,-319.91,,,
jo,Jordan,Upper middle income,Middle East & North Africa,6718,Tech Skills,Scientific Computing,-415.25,-649.02,-353.04,-269.55,-316.05,,,
jo,Jordan,Upper middle income,Middle East & North Africa,4565,Specialized Industry Skills,Structural Analysis,-398.19,-833.24,-216.56,-53.36,-307.75,,,
jo,Jordan,Upper middle income,Middle East & North Africa,1790,Specialized Industry Skills,Machining,-412.56,-692.1,-308.29,-201.24,-307.35,,,
jo,Jordan,Upper middle income,Middle East & North Africa,911,Specialized Industry Skills,Structural Engineering,-557.82,-872.6,-364.58,-167.03,-304.14,,,
jo,Jordan,Upper middle income,Middle East & North Africa,634,Specialized Industry Skills,Architecture,-395.46,-650.46,-322.08,-213.92,-302.85,,,
jo,Jordan,Upper middle income,Middle East & North Africa,1606,Specialized Industry Skills,Navy,22.56,-358.15,-105.63,16.37,-300.38,,,
jo,Jordan,Upper middle income,Middle East & North Africa,1208,Tech Skills,Computer Hardware,-408.09,-460.37,-282.26,-129.86,-289.15,,,
jo,Jordan,Upper middle income,Middle East & North Africa,50321,Tech Skills,Software Testing,-575.28,-543.52,-227.31,-164.61,-288.72,,,
jo,Jordan,Upper middle income,Middle East & North Africa,2548,Specialized Industry Skills,Industrial Design,-407.89,-613.05,-292.49,-293.66,-286.89,,,
jo,Jordan,Upper middle income,Middle East & North Africa,561,Specialized Industry Skills,Electronics,-408.63,-452.09,-235.57,-105.82,-285.33,,,
