1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Country Name,Country Code,Indicator Name,Indicator Code,data_country,data_year
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.84928131,99.88058472,99.91143036,99.94161987,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99740601,99.9841156,99.95490265,100,100,100,100,100,100,100,100,100,100,100,,St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2,56.77265167,58.60889816,56.5,62.27459335,64.10268402,65.92668915,67.74585724,69.56738281,71.34790039,73.12083435,74.88852692,78.19999695,78.4176178,96.5,81.95442963,83.73233032,85.52016449,92.67137909,93.44643402,94.21051788,97.19999695,91.59999847,97.30000305,97.80000305,100,98.09999847,99.59999847,100,,Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,99,100,99.09999847,98.59999847,100,100,100,100,100,100,100,100,100,100,100,99.98000336,99.98999786,100,100,,Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,10.10562325,10.56164837,11.01563454,11.46690083,10.9,12.35855484,12.79750061,12.72418976,14.80000019,14.04657555,20.29999924,15.34801865,15.99676132,16.64737511,17.30251122,17.96487999,17.39999962,12.30000019,14.30000019,18.70000076,12.89999962,22.23507309,23.00593376,22.89999962,24.10000038,36.5,31.04000092,33.7350769,,Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.80000305,87.48628998,88.35749817,89.22346497,90.08654785,90.94908905,91.81350708,92.68244934,93.55862427,99.90000153,99.15686035,99.2772522,99.38667297,99.47416687,100,99.7064743,100,99.80000305,100,100,100,,Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.44650672,92.662589,92.588885,93.41893773,93.33453302,93.98333209,95.85526565,94.16345262,94.74356091,94.84293648,95.65890777,95.70821764,95.27408871,97.01658777,96.0139918,96.45319781,96.75849119,97.62683557,96.15894144,97.12747359,97.23807245,,Middle East & North Africa,MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.145981,95.44846344,95.238294,95.89446259,96.093624,96.32958221,96.092755,96.74829865,98.00713348,97.13832092,97.8970871,97.40085602,98.59770203,98.93273163,99.11415863,97.91056824,98.91403961,98.19821167,99.23669434,99.02815247,99.1116333,99.14769745,99.17292786,99,99.5,100,99.5,99.59999847,99.40000153,,Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.52423588,68.47797394,69.96432495,71.44309235,72.91662598,74.3872757,75.85738373,77.32936859,72.30000305,80.28961182,81.78327942,89.23388672,89.91960907,90.56080627,91.19685364,91.82087708,92.52627563,93.36882782,94.29734802,95.91629028,97.53820038,99.16060638,,Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.96565081,77.55223735,79.55026537,80.32177196,80.62645571,81.40443162,82.3579136,83.0166604,83.97121679,84.7129565,85.16254708,83.79907674,87.00464102,87.66389308,88.14920076,89.55604502,90.53115899,91.63419442,92.84416049,93.43364996,94.04577194,,Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.41999817,100,99,100,99.19999695,99.19999695,100,99.72616577,100,100,100,100,100,100,99.80000305,100,100,,North Macedonia,MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,4.28854084,6.066863537,7.840343952,9.59319973,10.80000019,13.05976486,14.78401947,16.50538826,18.22621918,16.60000038,21.67615128,23.41060638,24.03089523,26.91205025,28.68445396,25.60000038,32.28522873,34.11333847,37.59999847,38.78982162,34.77999878,50.90000153,47.83627701,50.56141663,,Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.83378983,42.94189835,47,45.13771439,46.2301178,47.32198334,48.41572189,49.51398468,50.61947632,51.73490906,48.79999924,54.00642776,55.16793442,56.34927368,52,60.5,55.59999847,69.81483459,66.22727966,68.35852814,70.39719391,,Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.45839434,91.69588163,91.60508426,92.53929746,92.43912929,93.16335271,95.27326532,93.31260127,93.94782533,94.03635097,94.96744242,95.01770493,94.50627503,96.52815145,95.35916641,95.86819613,96.22955188,97.2373586,95.51585072,96.64589005,96.78096037,,Middle East & North Africa (excluding high income),MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.83022308,100,100,100,100,100,99,100,99.69999695,97.69999695,100,100,100,100,100,100,,Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.30000305,71.07657623,72.2844696,76.30000305,74.68688965,86.19999695,77.08721924,78.29284668,79.50569916,80.72850037,78.50208282,72.0570755,84.48361206,81.19999695,87.0788269,88.400177,89.83840942,92.51256561,98.09999847,97.2299118,98.09999847,,Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.85326385,99.88437653,99.91503143,99.9449234,99.97164154,100,100,100,100,100,100,100,99.98763275,99.9618988,99.92280579,99.87757874,99.83319092,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,3.663175583,4.879123688,6.096311092,5.699999809,8.443921089,8.100000381,10.77058983,11.93194485,13.09517193,12.39999962,13.57122421,15,18.80273628,20.20000076,21.23260689,22.42012787,24.79999924,24,26.246521,24.29999924,31.10000038,29.67444992,30.60383224,,Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7461319,22.20000076,21.5032196,22.87273407,24.23936462,18.20000076,26.973423,33.04053879,30,31.11528587,33.95951462,35.1663208,36.36215973,37.53606415,38.79999924,39.5,41.32161713,42.90000153,44.3121376,45.83003235,47.34841919,,Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.04156494,99.07067871,99.09967804,99.12800598,99.15496826,99.17988586,99.20209503,99.22089386,99.23561859,99.24550629,99,99.26472473,99.40000153,99.18551636,99.14041138,99.09476471,99.05098724,99.01174164,98.97972107,98.95763397,99.69000244,99.59999847,99.56861877,99.4805069,99.38037109,99.36161041,99.48001099,99.61000061,99.44884491,100,99.66165161,,Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,1.553555846,2.013661385,2.471727133,2.927073479,3.379020214,3.826887608,4.26991272,4.800000191,5.139520168,5.53415966,6.199999809,6.900000095,6.696063042,3.653227329,7.476292133,7.875898361,8.28544426,8.699999809,7.599999905,7.400000095,9,11.89999962,10.80000019,11,12.69999981,18.02000046,11.19999981,14.86676884,,Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.10397339,99.12567139,99.13978577,99.14865875,99.15465546,99.16011047,99.16743469,99.17928314,99.19836426,99.30000305,99.37405396,99.46546936,99.80000305,99.60444641,99.65093994,99.77881622,99.90000153,99.95248413,99.99224091,100,100,,Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,North America,NAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,27,28.93258858,29.95214844,30.96898842,31.9824295,32.99179077,33.99631119,36.5,35.96686172,36.92547607,37.87885284,38.82934189,39.77929688,40.73112488,43.70000076,42.65105057,44.09999847,44.61073685,42.29999924,46.63185883,47.40000153,48.72851563,51.59999847,49.70000076,52.5,54.00289536,55.17708969,56.2586937,,Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.84430695,99.87581635,99.90686798,99.93725586,99.96508026,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,4.012139797,4.57177639,6.2,7,6.235727787,6.7,7.325682163,6.481481552,8.361941338,8.858947754,9.350719452,9.839605331,7.099999905,9.300000191,11.31291866,11.81489182,12.32680607,13.27749252,14.30000019,14.39999962,15.1700058,15.77054214,16.60000038,17.27152061,18.04952621,17.60000038,18.97457123,19.25190926,,Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,35.23460007,36.0994606,36.96364594,37.82646942,38.68725204,39.5453186,40.39998245,41.25056839,44.9,43.12145996,43.88067245,44.63230133,52.20000076,46.12220001,46.86516953,47.61001587,50.13092041,50.29999924,49.88250732,48,55.90000153,53.23124313,55.59999847,54.04822922,52.5,59.29999924,54.40000153,56.5,55.40000153,55.40000153,,Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.064174,69.25382996,69.84990692,70.44326019,71.03321075,69.047103,72.20012665,72.78157043,72.22158051,73.85829163,74.38762665,74.91407776,73.82181549,75.96777344,76.50007629,77.03961182,77.91631317,78.1512146,78.72869873,79.63916016,80.82344055,81.85307312,83.24932861,84.64011383,85.98983765,87.11667633,88.05832672,88.90737915,,Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,18.13286781,21.7325325,25.32735443,29.04626656,24.60000038,35.88740921,39.2989502,37.20000076,46.11573029,51.20000076,52.94023514,56.36198044,59.79366684,68.59999847,67.26000214,74.9659729,77.46619415,84.90000153,82.5239563,90.69999695,87.89634705,93.91999817,89.90000153,89.90000153,,Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.99908447,99.04130554,99.0834198,99.12485504,99.16492462,99.20295715,99.23826599,99.27017975,99.29801178,99.32100677,99.43708801,99.41563416,99.38658905,99.35231781,99.31515503,99.27745056,99.24163055,99.80000305,99.18624878,99.17211151,99.17063141,99,99.21644592,99.26821136,99.33779144,99,99.712883,99.87004089,99.92822266,100,100,,Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.54680018,99.6445345,99.13098675,99.32707983,99.3161421,99.31632632,99.39392113,99.42567226,99.42305865,99.47598739,99.64413439,99.67148522,99.61663674,99.59999221,99.69078675,99.76814189,99.76773064,99.65273329,99.76469275,99.69196489,99.81232194,99.79082734,99.81536621,99.83886912,99.84547468,99.83963293,99.89598635,99.94065479,99.89866511,99.95321924,99.94445425,,OECD members,OED,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.57764476,57.13043215,54.35902526,55.62259887,57.33967749,58.52509198,60.39426931,61.93862543,63.14786007,63.57946535,65.57924153,67.4475483,68.55216919,69.57355478,70.82529333,72.34516319,73.63883512,74.69346616,76.84900174,77.64970065,78.59722558,,Other small states,OSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.46,70.26535034,70.31060028,70.36153412,70.40487671,70.44299316,70.47821808,70.51290131,70.54946899,70.59054565,70.63886261,70.69711304,70.76802063,70.85427856,70.95861053,71.0827713,71.22473907,71.38154602,71.5502243,70.79000092,72.78310394,74.12769318,75.37969208,,Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.19,73.44313049,74.25563812,75.06745911,75.87792206,76.68634033,77.49204254,78.29434967,79.09257507,79.88595581,81.40141296,81.45625305,82.2009201,87.80000305,83.67690277,84.41291046,85.15079498,85.89319611,86.64283752,87.40241241,86.84999847,88.96221924,89.76786804,89.09999847,91.43663788,92.29476929,93.16477203,93.69999695,94.9285202,95.81632996,96.70463562,,Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1,64.74899292,66.05293274,67.35483551,67,69.16024,72.072063,74.078523,72.49649811,72.1131134,74.38269043,74.38096619,75.69235992,77.17364502,80.15727234,81.98812866,84.67834473,86.42431641,88.12306213,89.70748901,91.09951019,92.13536835,92.91999054,93.85218048,94.19999695,94.80000305,95.19999695,95.55136108,99.31181335,,Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4,68.01855469,69.13311768,70.24495697,71.35339355,71.3,71.87417093,74.66168976,75.72294617,76.77661896,76.59999847,87.59999847,79.9156189,80.18000031,82.01390839,83.30000305,84.30000305,85.39764404,87.19999695,87.08000183,87.5,89.72036743,89.08000183,92.06650543,93,94.44826508,95.64508057,96.84238434,,Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.62535095,96.76270294,96.89993286,97.03649139,97.17168427,97.30484009,97.43527222,97.56230927,97.68526459,97.80337524,98.16899872,98.22855377,98.28051758,98.32724762,98.37109375,98.91650391,98.4595871,98.5092926,98.56622314,98.63309479,98.71261597,98.80750275,97.6304245,99.05323029,99.81030273,99.36923981,100,100,100,100,100,,Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2.158482552,4.295089722,6.426855087,7.577013969,9.882184029,12.17976952,14.47212029,16.76158333,19.05051231,12.39999962,23.63663292,25.9391861,17.20000076,19.5,32.91732025,35.27588654,37.65428543,40.05049133,42.8782196,49.40000153,54.40000153,55.72738647,59.66297531,60.40000153,,Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.91768439,23.61461068,24.85131,24.76419947,26.01343262,26.86503507,29.32747982,28.89387281,29.62475717,30.49464306,32.20082741,32.10363418,32.06731003,32.68524454,36.05415305,37.5054186,38.28011471,39.77851062,39.94071599,44.53435716,44.26319287,47.11115431,47.47734974,48.38574696,,Pre-demographic dividend,PRE,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.98342896,99.9930954,99.99861908,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,29.25118256,31.49200249,33.75088882,36.02960587,38.32612991,40.63749695,42.96073532,45.2928772,47.63095474,49.97200012,52.31354523,,"Korea, Dem. People's Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.469114,86.26005554,86.412854,87.76236725,88.518177,89.42114258,91.04206848,91.66644287,92.55839539,93.24987793,94.68688965,96.74904633,96.45277405,96.67789459,96.89133453,97.43086243,98.23655701,97.83561707,99.0158844,99.00071716,99.33153534,98.40000153,99.30000305,99.59999847,99.69999695,100,,Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9,98.53929901,98.62315369,99.69999695,99.09999847,99.23685455,99.09999847,99.5,99.59999847,99.69999695,98.80000305,99.80000305,99.90000153,99.90000153,99.69999695,99.80000305,99.90000153,99.90000153,99.90000153,100,99.69999695,100,100,100,,West Bank and Gaza,PSE,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.04523783,54.9267553,56.38766558,58.36482483,59.43255309,60.67992583,62.38202371,61.7928702,63.73234564,67.01306867,65.14082633,70.17840325,71.65797739,73.14446437,72.71306256,76.96965779,79.55510486,81.47959263,82.4610267,84.76624469,86.12308617,87.69887168,,Pacific island small states,PSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99439114,99.99574774,99.99709226,99.99833898,99.9992621,99.99976678,99.99977535,99.99978395,99.99979277,99.99980185,99.9671914,99.95639777,99.94512823,99.96214932,99.96374485,99.95973251,99.9647516,99.95888392,99.97057729,99.97228688,99.97422747,99.97491066,99.97302825,99.97937768,99.98364792,99.98542764,99.98924266,99.99216066,99.9951142,99.99796705,99.99813841,,Post-demographic dividend,PST,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,French Polynesia,PYF,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.09999847,100,100,100,100,,Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.5,100,100,100,100,100,,Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,1.027835965,2.174127579,3.31557703,6.199999809,4.57231617,5.93285799,7.288164616,8.640584946,4.800000191,11.34622574,12.70450306,6,15.44546127,9.699999809,10.80000019,17.5,15.19999981,19.79999924,22.79999924,29.37000084,34.09999847,36.96815109,40.36860657,46.59999847,,Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.73507089,46.32270122,47.80872836,48.90120434,50.43256252,54.35709893,57.72027972,56.37563018,54.35964186,59.98188377,61.58092396,61.90461609,64.87756562,65.91078383,68.06473211,70.35051994,72.36518841,73.18839984,67.09865338,77.44035686,78.66289792,80.69295664,84.54277063,86.22707427,89.33134301,92.65634472,93.9973891,95.74387053,,South Asia,SAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.90000153,99.93000031,100,100,100,,Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8,26.91929436,27.4086132,27.89725304,28.38453484,28.8697834,29.3523159,29.83145714,30.30652809,30.77675629,23,29.25522614,29.52560234,29.7905674,30.05239296,30.31334686,30.57579231,30.84244156,19.96999931,29,38.03977585,39.8208046,41.59199524,43.3435173,44.90000153,46.90310669,48.84940338,50.75471878,52.44700241,53.96253967,55.38970184,,Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,27.19048691,28.85719109,30.52117729,32.2,33.83826828,36.2,37.74000168,38.75761795,36.79999924,41.96413422,36.79999924,47.09999847,49.90000153,48.36180878,49.97265244,53.5,56.5,56.5,56.5,57,61,60.5,64.5,61.70000076,66,70.40000153,70.36894226,,Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7,4.517029285,7.475236416,10.4258585,13.37124634,16.31374741,19.2557106,14.39999962,12.89999962,28.10349655,21.20000076,34.77480698,38.67999268,42.57421112,44.70000076,50.30675888,55.09999847,58.32719421,62.90000153,66.17976379,69.80941772,73.34648132,,Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.788142681,8.55077076,9.305814743,10.05562305,16.79999924,11.3324852,12.29718781,13.04996777,12.10000038,14.57992744,11.46217346,14.19999981,16.976511,13.5,18.66603088,19.53453636,20.29999924,23.39999962,26.10000038,22.70000076,26.20088577,,Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.60788,75.33219147,76.27613831,77.21871948,76.995504,77.883,80.03151703,81.637983,79.129592,84.51924896,87.06382751,87.54905701,86.96115112,87.35704803,87.52584076,89.20146942,91.10955811,91.00022888,91.08402252,91.58023834,92.57468414,93.68057251,95.04310608,95.12541962,95.40000153,96,96.80000305,97,97.36000061,100,,El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.892501235,4.504615784,7.400000095,9.708440781,12.30484962,14.90072155,15.23378563,20.1007328,22.71022987,25.32966614,52.16334534,51.96811295,51.76191711,51.53379059,51.29363632,51.13486099,51.11323547,52.09999847,50.7649765,49.20000076,49.73086929,,Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.6907196,100,100,100,100,99.71839905,100,100,99.91999817,99.66079712,99.90000153,100,100,100,99.80000305,100,,Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.37653634,28.2573876,28.47036696,30.03659942,25.63069462,26.10420551,27.30142139,29.53740002,29.3666666,29.29322782,30.80459928,32.42255314,32.31507724,32.48523066,33.27498418,35.81120413,36.72639818,37.85588205,38.20843474,39.00856462,43.67000697,43.63013916,46.26272939,46.9802565,48.22602266,,Sub-Saharan Africa (excluding high income),SSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.643131793,1.031562328,1.427223802,3,1.5,2.684684753,3.136361122,3.607868195,4.097183704,4.601339817,5.117367744,4.199999809,6.173169613,6.707006931,7.241338253,,South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,,
