Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011]
Grenada,GRD,"Made or received digital payments in the past year, male (% age 15+)",g20_t_2,..,..,..,..,..,..,..,..,..
Grenada,GRD,Made payment using a mobile phone or the internet (% age 15+),gf4_n,..,..,..,..,..,..,..,..,..
Grenada,GRD,Made payment using a mobile phone or the internet (% age 60+),gf4_n_7,..,..,..,..,..,..,..,..,..
Grenada,GRD,Made payment using a mobile phone or the internet (% ages 15-34),gf4_n_5,..,..,..,..,..,..,..,..,..
Grenada,GRD,Made payment using a mobile phone or the internet (% ages 35-59),gf4_n_6,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Made payment using a mobile phone or the internet, female (% age 15+)",gf4_n_1,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Made payment using a mobile phone or the internet, income, poorest 40% (% age 15+)",gf4_n_3,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Made payment using a mobile phone or the internet, income, richest 60% (% age 15+)",gf4_n_4,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Made payment using a mobile phone or the internet, male (% age 15+)",gf4_n_2,..,..,..,..,..,..,..,..,..
Grenada,GRD,Main source of emergency funds: savings (% age 15+),fin25a_t_a_s,..,..,..,..,..,..,..,..,..
Grenada,GRD,Main source of emergency funds: savings (% age 60+),fin25a_t_a_s_7,..,..,..,..,..,..,..,..,..
Grenada,GRD,Main source of emergency funds: savings (% ages 35-59),fin25a_t_a_s_6,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Main source of emergency funds: savings, (% ages 15-34)",fin25a_t_a_s_5,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Main source of emergency funds: savings, female  (% age 15+)",fin25a_t_a_s_1,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Main source of emergency funds: savings, income, poorest 40% (% age 15+)",fin25a_t_a_s_3,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Main source of emergency funds: savings, income, richest 60% (% age 15+)",fin25a_t_a_s_4,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Main source of emergency funds: savings, male (% age 15+)",fin25a_t_a_s_2,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Mobile agent outlets per 100,000 adults",i_mob_agent_pop_registered,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Mobile money transactions per 100,000 adults",i_mob_transactions_number_pop,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Outstanding loans per 1,000 adults",s_loans_A1,..,..,18.98725,18.87444,19.00056,20.2264,21.43754,22.42732,22.62289
Grenada,GRD,"POS terminals per 100,000 adults",GPSS_4,..,..,..,..,..,..,..,..,..
Grenada,GRD,Received wages or government transfers into an account (% age 15+),gf10_n,..,..,..,..,..,..,..,..,..
Grenada,GRD,Received wages or government transfers into an account (% age 60+),gf10_n_7,..,..,..,..,..,..,..,..,..
Grenada,GRD,Received wages or government transfers into an account (% ages 35-59),gf10_n_6,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Received wages or government transfers into an account, (% ages 15-34)",gf10_n_5,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Received wages or government transfers into an account, female (% age 15+)",gf10_n_1,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Received wages or government transfers into an account, income, poorest 40% (% age 15+)",gf10_n_3,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Received wages or government transfers into an account, income, richest 60% (% age 15+)",gf10_n_4,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Received wages or government transfers into an account, male (% age 15+)",gf10_n_2,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Retail cashless transactions per 1,000 adults",GPSS_2,..,..,..,..,..,..,..,..,..
Grenada,GRD,Saved at a financial institution (% age 15+),fin17a_t_a,..,..,..,..,..,..,..,..,..
Grenada,GRD,Saved at a financial institution (% age 60+),fin17a_t_a_7,..,..,..,..,..,..,..,..,..
Grenada,GRD,Saved at a financial institution (% ages 15-34),fin17a_t_a_5,..,..,..,..,..,..,..,..,..
Grenada,GRD,Saved at a financial institution (% ages 35-59),fin17a_t_a_6,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Saved at a financial institution, female  (% age 15+)",fin17a_t_a_1,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Saved at a financial institution, income, poorest 40% (% age 15+)",fin17a_t_a_3,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Saved at a financial institution, income, richest 60% (% age 15+)",fin17a_t_a_4,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Saved at a financial institution, male (% age 15+)",fin17a_t_a_2,..,..,..,..,..,..,..,..,..
Grenada,GRD,Saved for old age (% age 15+),fin16_t_a,..,..,..,..,..,..,..,..,..
Grenada,GRD,Saved for old age (% age 60+),fin16_t_a_7,..,..,..,..,..,..,..,..,..
Grenada,GRD,Saved for old age (% ages 15-34),fin16_t_a_5,..,..,..,..,..,..,..,..,..
Grenada,GRD,Saved for old age (% ages 35-59),fin16_t_a_6,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Saved for old age, female (% age 15+)",fin16_t_a_1,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Saved for old age, income, poorest 40% (% age 15+)",fin16_t_a_3,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Saved for old age, income, richest 60% (% age 15+)",fin16_t_a_4,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Saved for old age, male (% age 15+)",fin16_t_a_2,..,..,..,..,..,..,..,..,..
Grenada,GRD,SME deposit accounts (as a % of non-financial corporation borrowers),i_deposit_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
Grenada,GRD,SME loan accounts (as a % of non-financial corporation borrowers),i_loan_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
Grenada,GRD,SMEs with a proportion of loans requiring collateral,fin11q2,..,..,..,..,..,..,..,..,..
Grenada,GRD,SMEs with an account at a formal financial institution,fin15q2,..,..,..,..,..,..,..,..,..
Grenada,GRD,SMEs with an outstanding loan or line of credit,fin14q2,..,..,..,..,..,..,..,..,..
Grenada,GRD,SMEs with at least one female owner with a proportion of loans requiring collateral,fin11q1,..,..,..,..,..,..,..,..,..
Grenada,GRD,SMEs with at least one female owner with an account at a formal financial institution,fin15q1,..,..,..,..,..,..,..,..,..
Grenada,GRD,SMEs with at least one female owner with an outstanding loan or line of credit,fin14q1,..,..,..,..,..,..,..,..,..
Grenada,GRD,Used a debit or credit card to make a purchase in the past year (% age 15+),fin4_t_d,..,..,..,..,..,..,..,..,..
Grenada,GRD,Used a mobile phone or the internet to check account balance in the past year (% age 15+),fin6_a,..,..,..,..,..,..,..,..,..
Grenada,GRD,Used a mobile phone or the internet to check account balance in the past year (% age 60+),fin6_a_7,..,..,..,..,..,..,..,..,..
Grenada,GRD,Used a mobile phone or the internet to check account balance in the past year (% ages 15-34),fin6_a_5,..,..,..,..,..,..,..,..,..
Grenada,GRD,Used a mobile phone or the internet to check account balance in the past year (% ages 35-59),fin6_a_6,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Used a mobile phone or the internet to check account balance in the past year, female  (% age 15+)",fin6_a_1,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Used a mobile phone or the internet to check account balance in the past year, income, poorest 40% (% age 15+)",fin6_a_3,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Used a mobile phone or the internet to check account balance in the past year, income, richest 60% (% age 15+)",fin6_a_4,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Used a mobile phone or the internet to check account balance in the past year, male (% age 15+)"",fin6_a_2,..,..,..,..,..,..,..,..,..
Guam,GUM,Access to a mobile phone (% age 15+),gwp1_n,..,..,..,..,..,..,..,..,..
Guam,GUM,Access to a mobile phone (% age 60+),gwp1_n_7,..,..,..,..,..,..,..,..,..
Guam,GUM,Access to a mobile phone (% ages 15-34),gwp1_n_5,..,..,..,..,..,..,..,..,..
Guam,GUM,Access to a mobile phone (% ages 35-59),gwp1_n_6,..,..,..,..,..,..,..,..,..
Guam,GUM,"Access to a mobile phone, female (% age 15+)",gwp1_n_1,..,..,..,..,..,..,..,..,..
Guam,GUM,"Access to a mobile phone, income, poorest 40% (% age 15+)",gwp1_n_3,..,..,..,..,..,..,..,..,..
Guam,GUM,"Access to a mobile phone, income, richest 60% (% age 15+)",gwp1_n_4,..,..,..,..,..,..,..,..,..
Guam,GUM,"Access to a mobile phone, male (% age 15+)",gwp1_n_2,..,..,..,..,..,..,..,..,..
Guam,GUM,Access to internet (% age 15+),gwp2_n,..,..,..,..,..,..,..,..,..
Guam,GUM,Access to internet (% age 60+),gwp2_n_7,..,..,..,..,..,..,..,..,..
Guam,GUM,Access to internet (% ages 15-34),gwp2_n_5,..,..,..,..,..,..,..,..,..
Guam,GUM,Access to internet (% ages 35-59),gwp2_n_6,..,..,..,..,..,..,..,..,..
Guam,GUM,"Access to internet, female (% age 15+)",gwp2_n_1,..,..,..,..,..,..,..,..,..
Guam,GUM,"Access to internet, income, poorest 40% (% age 15+)",gwp2_n_3,..,..,..,..,..,..,..,..,..
Guam,GUM,"Access to internet, income, richest 60% (% age 15+)",gwp2_n_4,..,..,..,..,..,..,..,..,..
Guam,GUM,"Access to internet, male (% age 15+)",gwp2_n_2,..,..,..,..,..,..,..,..,..
Guam,GUM,Account (% age 15+),account_t_d,..,..,..,..,..,..,..,..,..
Guam,GUM,Account (% age 60+),account_t_d_7,..,..,..,..,..,..,..,..,..
Guam,GUM,Account (% ages 15-34),account_t_d_5,..,..,..,..,..,..,..,..,..
Guam,GUM,Account (% ages 35-59),account_t_d_6,..,..,..,..,..,..,..,..,..
Guam,GUM,"Account, female (% age 15+)",account_t_d_1,..,..,..,..,..,..,..,..,..
Guam,GUM,"Account, income, poorest 40% (% age 15+)",account_t_d_3,..,..,..,..,..,..,..,..,..
Guam,GUM,"Account, income, richest 60% (% age 15+)",account_t_d_4,..,..,..,..,..,..,..,..,..
Guam,GUM,"Account, male (% age 15+)",account_t_d_2,..,..,..,..,..,..,..,..,..
Guam,GUM,Active account (% age 15+),gf7_n,..,..,..,..,..,..,..,..,..
Guam,GUM,Active account (% age 60+),gf7_n_7,..,..,..,..,..,..,..,..,..
Guam,GUM,Active account (% ages 15-34),gf7_n_5,..,..,..,..,..,..,..,..,..
Guam,GUM,Active account (% ages 35-59),gf7_n_6,..,..,..,..,..,..,..,..,..
Guam,GUM,"Active account, female (% age 15+)",gf7_n_1,..,..,..,..,..,..,..,..,..
Guam,GUM,"Active account, income, poorest 40% (% age 15+)",gf7_n_3,..,..,..,..,..,..,..,..,..
Guam,GUM,"Active account, income, richest 60% (% age 15+)",gf7_n_4,..,..,..,..,..,..,..,..,..
Guam,GUM,"Active account, male (% age 15+)",gf7_n_2,..,..,..,..,..,..,..,..,..
Guam,GUM,"Agents of payment service providers per 100,000 adults",GPSS_3,..,..,..,..,..,..,..,..,..
Guam,GUM,"ATMs per 100,000 adults",i_ATMs_pop,..,..,..,..,..,..,..,..,..
Guam,GUM,Borrowed from a financial institution or used a credit card (% age 15+),fin22a_t_d,..,..,..,..,..,..,..,..,..
Guam,GUM,Borrowed from a financial institution or used a credit card (% age 60+),fin22a_t_d_7,..,..,..,..,..,..,..,..,..
Guam,GUM,Borrowed from a financial institution or used a credit card (% ages 15-34),fin22a_t_d_5,..,..,..,..,..,..,..,..,..
Guam,GUM,Borrowed from a financial institution or used a credit card (% ages 35-59),fin22a_t_d_6,..,..,..,..,..,..,..,..,..
Guam,GUM,"Borrowed from a financial institution or used a credit card, female (% age 15+)",fin22a_t_d_1,..,..,..,..,..,..,..,..,..
Guam,GUM,"Borrowed from a financial institution or used a credit card, income, poorest 40% (% age 15+)",fin22a_t_d_3,..,..,..,..,..,..,..,..,..
Guam,GUM,"Borrowed from a financial institution or used a credit card, income, richest 60% (% age 15+)",fin22a_t_d_4,..,..,..,..,..,..,..,..,..
Guam,GUM,"Borrowed from a financial institution or used a credit card, male (% age 15+)",fin22a_t_d_2,..,..,..,..,..,..,..,..,..
Guam,GUM,"Branches per 100,000 adults",i_branches_A1_pop,..,..,..,..,..,..,..,..,..
Guam,GUM,"Debit cards per 1,000 adults",GPSS_5,..,..,..,..,..,..,..,..,..
Guam,GUM,"Deposit accounts per 1,000 adults",i_deposit_acc_A1_pop,..,..,..,..,..,..,..,..,..
Guam,GUM,Disclosure index (0-5),GPFI2,..,..,..,..,..,..,..,..,..
Guam,GUM,Dispute resolution index (0-1),GPFI3,..,..,..,..,..,..,..,..,..
Guam,GUM,"E-money accounts per 1,000 adults",GPSS_1,..,..,..,..,..,..,..,..,..
Guam,GUM,Financial knowledge score (0-3),GPFI1_TOTL,..,..,..,..,..,..,..,..,..
Guam,GUM,Getting credit: Distance to frontier (0-100),GPFI4,..,..,..,..,..,..,..,..,..
Guam,GUM,Has a national identity card (% age 15+),fin48_a,..,..,..,..,..,..,..,..,..
Guam,GUM,Has a national identity card (% age 60+),fin48_a_7,..,..,..,..,..,..,..,..,..
Guam,GUM,Has a national identity card (% ages 15-34),fin48_a_5,..,..,..,..,..,..,..,..,..
Guam,GUM,Has a national identity card (% ages 35-59),fin48_a_6,..,..,..,..,..,..,..,..,..
Guam,GUM,"Has a national identity card, female (% age 15+)",fin48_a_1,..,..,..,..,..,..,..,..,..
Guam,GUM,"Has a national identity card, income, poorest 40% (% age 15+)",fin48_a_3,..,..,..,..,..,..,..,..,..
Guam,GUM,"Has a national identity card, income, richest 60% (% age 15+)",fin48_a_4,..,..,..,..,..,..,..,..,..
Guam,GUM,"Has a national identity card, male (% age 15+)",fin48_a_2,..,..,..,..,..,..,..,..,..
Guam,GUM,"Insurance policy holders per 1,000 adults (life)",s_policyholders_B2_life,..,..,..,..,..,..,..,..,..
Guam,GUM,"Insurance policy holders per 1,000 adults (non-life)",s_policyholders_B2_nonlife,..,..,..,..,..,..,..,..,..
Guam,GUM,Interoperability of ATM networks and interoperability of POS terminals (0-1),GPSS,..,..,..,..,..,..,..,..,..
Guam,GUM,Made or received digital payments in the past year (% age 15+),g20_t,..,..,..,..,..,..,..,..,..
Guam,GUM,Made or received digital payments in the past year (% age 60+),g20_t_7,..,..,..,..,..,..,..,..,..
Guam,GUM,Made or received digital payments in the past year (% ages 15-34),g20_t_5,..,..,..,..,..,..,..,..,..
Guam,GUM,Made or received digital payments in the past year (% ages 35-59),g20_t_6,..,..,..,..,..,..,..,..,..
Guam,GUM,"Made or received digital payments in the past year, female (% age 15+)",g20_t_1,..,..,..,..,..,..,..,..,..
Guam,GUM,"Made or received digital payments in the past year, income, poorest 40% (% age 15+)",g20_t_3,..,..,..,..,..,..,..,..,..
Guam,GUM,"Made or received digital payments in the past year, income, richest 60% (% age 15+)",g20_t_4,..,..,..,..,..,..,..,..,..
Guam,GUM,"Made or received digital payments in the past year, male (% age 15+)",g20_t_2,..,..,..,..,..,..,..,..,..
Guam,GUM,Made payment using a mobile phone or the internet (% age 15+),gf4_n,..,..,..,..,..,..,..,..,..
Guam,GUM,Made payment using a mobile phone or the internet (% age 60+),gf4_n_7,..,..,..,..,..,..,..,..,..
Guam,GUM,Made payment using a mobile phone or the internet (% ages 15-34),gf4_n_5,..,..,..,..,..,..,..,..,..
Guam,GUM,Made payment using a mobile phone or the internet (% ages 35-59),gf4_n_6,..,..,..,..,..,..,..,..,..
Guam,GUM,"Made payment using a mobile phone or the internet, female (% age 15+)",gf4_n_1,..,..,..,..,..,..,..,..,..
Guam,GUM,"Made payment using a mobile phone or the internet, income, poorest 40% (% age 15+)",gf4_n_3,..,..,..,..,..,..,..,..,..
Guam,GUM,"Made payment using a mobile phone or the internet, income, richest 60% (% age 15+)",gf4_n_4,..,..,..,..,..,..,..,..,..
Guam,GUM,"Made payment using a mobile phone or the internet, male (% age 15+)",gf4_n_2,..,..,..,..,..,..,..,..,..
Guam,GUM,Main source of emergency funds: savings (% age 15+),fin25a_t_a_s,..,..,..,..,..,..,..,..,..
Guam,GUM,Main source of emergency funds: savings (% age 60+),fin25a_t_a_s_7,..,..,..,..,..,..,..,..,..
Guam,GUM,Main source of emergency funds: savings (% ages 35-59),fin25a_t_a_s_6,..,..,..,..,..,..,..,..,..
Guam,GUM,"Main source of emergency funds: savings, (% ages 15-34)",fin25a_t_a_s_5,..,..,..,..,..,..,..,..,..
Guam,GUM,"Main source of emergency funds: savings, female  (% age 15+)",fin25a_t_a_s_1,..,..,..,..,..,..,..,..,..
Guam,GUM,"Main source of emergency funds: savings, income, poorest 40% (% age 15+)",fin25a_t_a_s_3,..,..,..,..,..,..,..,..,..
Guam,GUM,"Main source of emergency funds: savings, income, richest 60% (% age 15+)",fin25a_t_a_s_4,..,..,..,..,..,..,..,..,..
Guam,GUM,"Main source of emergency funds: savings, male (% age 15+)",fin25a_t_a_s_2,..,..,..,..,..,..,..,..,..
Guam,GUM,"Mobile agent outlets per 100,000 adults",i_mob_agent_pop_registered,..,..,..,..,..,..,..,..,..
Guam,GUM,"Mobile money transactions per 100,000 adults",i_mob_transactions_number_pop,..,..,..,..,..,..,..,..,..
Guam,GUM,"Outstanding loans per 1,000 adults",s_loans_A1,..,..,..,..,..,..,..,..,..
Guam,GUM,"POS terminals per 100,000 adults",GPSS_4,..,..,..,..,..,..,..,..,..
Guam,GUM,Received wages or government transfers into an account (% age 15+),gf10_n,..,..,..,..,..,..,..,..,..
Guam,GUM,Received wages or government transfers into an account (% age 60+),gf10_n_7,..,..,..,..,..,..,..,..,..
Guam,GUM,Received wages or government transfers into an account (% ages 35-59),gf10_n_6,..,..,..,..,..,..,..,..,..
Guam,GUM,"Received wages or government transfers into an account, (% ages 15-34)",gf10_n_5,..,..,..,..,..,..,..,..,..
Guam,GUM,"Received wages or government transfers into an account, female (% age 15+)",gf10_n_1,..,..,..,..,..,..,..,..,..
Guam,GUM,"Received wages or government transfers into an account, income, poorest 40% (% age 15+)",gf10_n_3,..,..,..,..,..,..,..,..,..
Guam,GUM,"Received wages or government transfers into an account, income, richest 60% (% age 15+)",gf10_n_4,..,..,..,..,..,..,..,..,..
Guam,GUM,"Received wages or government transfers into an account, male (% age 15+)",gf10_n_2,..,..,..,..,..,..,..,..,..
Guam,GUM,"Retail cashless transactions per 1,000 adults",GPSS_2,..,..,..,..,..,..,..,..,..
Guam,GUM,Saved at a financial institution (% age 15+),fin17a_t_a,..,..,..,..,..,..,..,..,..
Guam,GUM,Saved at a financial institution (% age 60+),fin17a_t_a_7,..,..,..,..,..,..,..,..,..
Guam,GUM,Saved at a financial institution (% ages 15-34),fin17a_t_a_5,..,..,..,..,..,..,..,..,..
Guam,GUM,Saved at a financial institution (% ages 35-59),fin17a_t_a_6,..,..,..,..,..,..,..,..,..
Guam,GUM,"Saved at a financial institution, female  (% age 15+)",fin17a_t_a_1,..,..,..,..,..,..,..,..,..
Guam,GUM,"Saved at a financial institution, income, poorest 40% (% age 15+)",fin17a_t_a_3,..,..,..,..,..,..,..,..,..
Guam,GUM,"Saved at a financial institution, income, richest 60% (% age 15+)",fin17a_t_a_4,..,..,..,..,..,..,..,..,..
Guam,GUM,"Saved at a financial institution, male (% age 15+)",fin17a_t_a_2,..,..,..,..,..,..,..,..,..
Guam,GUM,Saved for old age (% age 15+),fin16_t_a,..,..,..,..,..,..,..,..,..
Guam,GUM,Saved for old age (% age 60+),fin16_t_a_7,..,..,..,..,..,..,..,..,..
Guam,GUM,Saved for old age (% ages 15-34),fin16_t_a_5,..,..,..,..,..,..,..,..,..
Guam,GUM,Saved for old age (% ages 35-59),fin16_t_a_6,..,..,..,..,..,..,..,..,..
Guam,GUM,"Saved for old age, female (% age 15+)",fin16_t_a_1,..,..,..,..,..,..,..,..,..
Guam,GUM,"Saved for old age, income, poorest 40% (% age 15+)",fin16_t_a_3,..,..,..,..,..,..,..,..,..
Guam,GUM,"Saved for old age, income, richest 60% (% age 15+)",fin16_t_a_4,..,..,..,..,..,..,..,..,..
Guam,GUM,"Saved for old age, male (% age 15+)",fin16_t_a_2,..,..,..,..,..,..,..,..,..
Guam,GUM,SME deposit accounts (as a % of non-financial corporation borrowers),i_deposit_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
Guam,GUM,SME loan accounts (as a % of non-financial corporation borrowers),i_loan_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
Guam,GUM,SMEs with a proportion of loans requiring collateral,fin11q2,..,..,..,..,..,..,..,..,..
Guam,GUM,SMEs with an account at a formal financial institution,fin15q2,..,..,..,..,..,..,..,..,..
Guam,GUM,SMEs with an outstanding loan or line of credit,fin14q2,..,..,..,..,..,..,..,..,..
Guam,GUM,SMEs with at least one female owner with a proportion of loans requiring collateral,fin11q1,..,..,..,..,..,..,..,..,..
Guam,GUM,SMEs with at least one female owner with an account at a formal financial institution,fin15q1,..,..,..,..,..,..,..,..,..
Guam,GUM,SMEs with at least one female owner with an outstanding loan or line of credit,fin14q1,..,..,..,..,..,..,..,..,..
Guam,GUM,Used a debit or credit card to make a purchase in the past year (% age 15+),fin4_t_d,..,..,..,..,..,..,..,..,..
Guam,GUM,Used a mobile phone or the internet to check account balance in the past year (% age 15+),fin6_a,..,..,..,..,..,..,..,..,..
Guam,GUM,Used a mobile phone or the internet to check account balance in the past year (% age 60+),fin6_a_7,..,..,..,..,..,..,..,..,..
Guam,GUM,Used a mobile phone or the internet to check account balance in the past year (% ages 15-34),fin6_a_5,..,..,..,..,..,..,..,..,..
Guam,GUM,Used a mobile phone or the internet to check account balance in the past year (% ages 35-59),fin6_a_6,..,..,..,..,..,..,..,..,..
Guam,GUM,"Used a mobile phone or the internet to check account balance in the past year, female  (% age 15+)",fin6_a_1,..,..,..,..,..,..,..,..,..
Guam,GUM,"Used a mobile phone or the internet to check account balance in the past year, income, poorest 40% (% age 15+)",fin6_a_3,..,..,..,..,..,..,..,..,..
Guam,GUM,"Used a mobile phone or the internet to check account balance in the past year, income, richest 60% (% age 15+)",fin6_a_4,..,..,..,..,..,..,..,..,..
Guam,GUM,"Used a mobile phone or the internet to check account balance in the past year, male (% age 15+)"",fin6_a_2,..,..,..,..,..,..,..,..,..
Guatemala,GTM,Access to a mobile phone (% age 15+),gwp1_n,..,..,75.76734,..,..,..,..,..,..
Guatemala,GTM,Access to a mobile phone (% age 60+),gwp1_n_7,..,..,60.24792,..,..,..,..,..,..
Guatemala,GTM,Access to a mobile phone (% ages 15-34),gwp1_n_5,..,..,79.18623,..,..,..,..,..,..
Guatemala,GTM,Access to a mobile phone (% ages 35-59),gwp1_n_6,..,..,75.11948,..,..,..,..,..,..
Guatemala,GTM,"Access to a mobile phone, female (% age 15+)",gwp1_n_1,..,..,70.76834,..,..,..,..,..,..
Guatemala,GTM,"Access to a mobile phone, income, poorest 40% (% age 15+)",gwp1_n_3,..,..,68.28326,..,..,..,..,..,..
Guatemala,GTM,"Access to a mobile phone, income, richest 60% (% age 15+)",gwp1_n_4,..,..,80.70685,..,..,..,..,..,..
Guatemala,GTM,"Access to a mobile phone, male (% age 15+)",gwp1_n_2,..,..,81.33343,..,..,..,..,..,..
Guatemala,GTM,Access to internet (% age 15+),gwp2_n,..,..,38.95693,..,..,..,..,..,..
Guatemala,GTM,Access to internet (% age 60+),gwp2_n_7,..,..,11.77302,..,..,..,..,..,..
Guatemala,GTM,Access to internet (% ages 15-34),gwp2_n_5,..,..,51.70501,..,..,..,..,..,..
Guatemala,GTM,Access to internet (% ages 35-59),gwp2_n_6,..,..,26.18361,..,..,..,..,..,..
Guatemala,GTM,"Access to internet, female (% age 15+)",gwp2_n_1,..,..,36.16592,..,..,..,..,..,..
Guatemala,GTM,"Access to internet, income, poorest 40% (% age 15+)",gwp2_n_3,..,..,24.08401,..,..,..,..,..,..
Guatemala,GTM,"Access to internet, income, richest 60% (% age 15+)",gwp2_n_4,..,..,48.77308,..,..,..,..,..,..
Guatemala,GTM,"Access to internet, male (% age 15+)",gwp2_n_2,..,..,42.06455,..,..,..,..,..,..
Guatemala,GTM,Account (% age 15+),account_t_d,..,..,44.10701,..,..,41.34922,..,..,22.31888
Guatemala,GTM,Account (% age 60+),account_t_d_7,..,..,34.24142,..,..,21.34626,..,..,21.06958
Guatemala,GTM,Account (% ages 15-34),account_t_d_5,..,..,44.52623,..,..,42.94648,..,..,21.97761
Guatemala,GTM,Account (% ages 35-59),account_t_d_6,..,..,46.71544,..,..,44.3652,..,..,23.3919
Guatemala,GTM,"Account, female (% age 15+)",account_t_d_1,..,..,42.08628,..,..,34.69493,..,..,15.58662
Guatemala,GTM,"Account, income, poorest 40% (% age 15+)",account_t_d_3,..,..,30.41929,..,..,29.08364,..,..,11.74432
Guatemala,GTM,"Account, income, richest 60% (% age 15+)",account_t_d_4,..,..,53.14092,..,..,49.52423,..,..,29.35918
Guatemala,GTM,"Account, male (% age 15+)",account_t_d_2,..,..,46.35696,..,..,48.75642,..,..,29.89147
Guatemala,GTM,Active account (% age 15+),gf7_n,..,..,36.25816,..,..,26.95746,..,..,..
Guatemala,GTM,Active account (% age 60+),gf7_n_7,..,..,26.82681,..,..,16.132,..,..,..
Guatemala,GTM,Active account (% ages 15-34),gf7_n_5,..,..,36.44185,..,..,28.63205,..,..,..
Guatemala,GTM,Active account (% ages 35-59),gf7_n_6,..,..,39.12555,..,..,27.08349,..,..,..
Guatemala,GTM,"Active account, female (% age 15+)",gf7_n_1,..,..,35.65676,..,..,20.55396,..,..,..
Guatemala,GTM,"Active account, income, poorest 40% (% age 15+)",gf7_n_3,..,..,23.80457,..,..,13.57464,..,..,..
Guatemala,GTM,"Active account, income, richest 60% (% age 15+)",gf7_n_4,..,..,44.47755,..,..,35.87711,..,..,..
Guatemala,GTM,"Active account, male (% age 15+)",gf7_n_2,..,..,36.92779,..,..,34.08549,..,..,..
Guatemala,GTM,"Agents of payment service providers per 100,000 adults",GPSS_3,..,..,..,..,..,..,..,..,..
Guatemala,GTM,"ATMs per 100,000 adults",i_ATMs_pop,..,..,36.05778,35.84204,34.55263,33.89124,31.99387,26.35613,25.82156
Guatemala,GTM,Borrowed from a financial institution or used a credit card (% age 15+),fin22a_t_d,..,..,12.65734,..,..,15.1418,..,..,..
Guatemala,GTM,Borrowed from a financial institution or used a credit card (% age 60+),fin22a_t_d_7,..,..,13.43277,..,..,4.944898,..,..,..
Guatemala,GTM,Borrowed from a financial institution or used a credit card (% ages 15-34),fin22a_t_d_5,..,..,9.776048,..,..,13.27533,..,..,..
Guatemala,GTM,Borrowed from a financial institution or used a credit card (% ages 35-59),fin22a_t_d_6,..,..,17.35656,..,..,21.66301,..,..,..
Guatemala,GTM,"Borrowed from a financial institution or used a credit card, female (% age 15+)",fin22a_t_d_1,..,..,11.53882,..,..,13.24075,..,..,..
Guatemala,GTM,"Borrowed from a financial institution or used a credit card, income, poorest 40% (% age 15+)",fin22a_t_d_3,..,..,7.103378,..,..,7.793125,..,..,..
Guatemala,GTM,"Borrowed from a financial institution or used a credit card, income, richest 60% (% age 15+)",fin22a_t_d_4,..,..,16.32295,..,..,20.03969,..,..,..
Guatemala,GTM,"Borrowed from a financial institution or used a credit card, male (% age 15+)",fin22a_t_d_2,..,..,13.90274,..,..,17.25795,..,..,..
Guatemala,GTM,"Branches per 100,000 adults",i_branches_A1_pop,..,..,32.51663,33.34884,34.3886,34.55773,34.8241,34.58118,34.09057
Guatemala,GTM,"Debit cards per 1,000 adults",GPSS_5,..,..,..,..,..,..,..,..,..
Guatemala,GTM,"Deposit accounts per 1,000 adults",i_deposit_acc_A1_pop,..,..,1371.098,1498.076,1568.681,1550.593,1468.861,1359.193,1272.545
Guatemala,GTM,Disclosure index (0-5),GPFI2,..,..,1,..,..,..,0,..,..
